"('date', '')","('open', 'AFGD')","('high', 'AFGD')","('low', 'AFGD')","('close', 'AFGD')","('volume', 'AFGD')"
2024-01-02 00:00:00+00:00,20.59937307276432,20.720387874115133,20.57248203452352,20.671085357666016,6800
2024-01-03 00:00:00+00:00,20.581445106402107,20.697978640978633,20.303560208940507,20.491806030273438,6400
2024-01-04 00:00:00+00:00,20.65315789833318,20.65315789833318,20.40216405444691,20.644193649291992,4000
2024-01-05 00:00:00+00:00,20.662121768210262,20.715907265921057,20.46491340587138,20.626266479492188,4700
2024-01-08 00:00:00+00:00,20.7069414701208,20.7069414701208,20.50973141275175,20.572481155395508,4400
2024-01-09 00:00:00+00:00,20.57248042483353,20.6800479888916,20.57248042483353,20.6800479888916,6700
2024-01-10 00:00:00+00:00,20.653157686181817,20.841401784846095,20.572481155395508,20.572481155395508,17800
2024-01-11 00:00:00+00:00,20.464912673086673,20.73383331298828,20.43801992519422,20.73383331298828,4100
2024-01-12 00:00:00+00:00,20.693495747317478,20.88622283935547,20.693495747317478,20.88622283935547,5300
2024-01-16 00:00:00+00:00,20.859329298237093,20.859329298237093,20.715904741331965,20.796581268310547,5500
2024-01-17 00:00:00+00:00,20.599372614219934,20.76968992822858,20.599372614219934,20.715906143188477,6800
2024-01-18 00:00:00+00:00,20.68901435306066,20.82347467676018,20.617302066437198,20.75176239013672,8100
2024-01-19 00:00:00+00:00,20.723972347452477,21.217891693115234,20.617300691536762,21.217891693115234,13000
2024-01-22 00:00:00+00:00,21.217893353029197,21.406137466430664,21.101361527079117,21.406137466430664,6400
2024-01-23 00:00:00+00:00,21.216997110313415,21.216997110313415,21.128252236981716,21.19996452331543,3100
2024-01-24 00:00:00+00:00,21.146179960785783,21.51370562849207,21.13721571160323,21.495777130126953,6600
2024-01-25 00:00:00+00:00,21.684021138279235,21.93501325547318,21.630235647661475,21.8184814453125,10300
2024-01-26 00:00:00+00:00,21.567492308316808,21.80055768907491,21.54060126691591,21.657133102416992,4600
2024-01-29 00:00:00+00:00,21.65713114679625,21.84537696838379,21.558526111214405,21.84537696838379,6100
2024-01-30 00:00:00+00:00,21.845380574913193,21.997769423354544,21.433033575113512,21.648170471191406,12900
2024-01-31 00:00:00+00:00,21.75752956934917,21.773666245598854,20.931045532226562,20.931045532226562,39800
2024-02-01 00:00:00+00:00,21.101361909269237,21.152456252473403,20.859332293578714,20.966899871826172,12100
2024-02-02 00:00:00+00:00,21.029645570175155,21.15514334383713,20.75176069591586,20.82347297668457,7400
2024-02-05 00:00:00+00:00,20.85036717067988,20.89518670811358,20.814510172928316,20.868295669555664,9200
2024-02-06 00:00:00+00:00,20.796585144312264,20.836923415319674,20.608339309692383,20.608339309692383,5500
2024-02-07 00:00:00+00:00,20.69797624427993,20.868293546763113,20.572480184426837,20.796581268310547,17100
2024-02-08 00:00:00+00:00,20.818096545338328,21.101360321044922,20.6630182837772,21.101360321044922,10800
2024-02-09 00:00:00+00:00,21.065503245966372,21.199963563032043,20.94897142711098,21.164108276367188,7500
2024-02-12 00:00:00+00:00,21.244785724277982,21.43302983433272,21.244785724277982,21.38821029663086,8200
2024-02-13 00:00:00+00:00,21.325462388942356,21.519085391814375,21.02068474340997,21.137216567993164,2800
2024-02-14 00:00:00+00:00,21.230036572045375,21.475733940735346,21.16633763994036,21.29373550415039,4900
2024-02-15 00:00:00+00:00,21.68503098602617,21.68503098602617,21.098087848913853,21.184537887573242,5700
2024-02-16 00:00:00+00:00,21.263705484661422,21.263705484661422,20.96613949917502,21.038938522338867,4400
2024-02-20 00:00:00+00:00,20.93883748500828,21.355612422285862,20.93883748500828,20.98251724243164,3700
2024-02-21 00:00:00+00:00,21.00253690148352,21.375632090103117,21.00253690148352,21.111736297607422,5700
2024-02-22 00:00:00+00:00,21.3756315999574,21.5849285574247,21.259152825317948,21.357431411743164,4800
2024-02-23 00:00:00+00:00,21.51213144733455,21.51213144733455,21.343784030592147,21.475732803344727,11000
2024-02-26 00:00:00+00:00,21.55763205706111,21.55763205706111,21.421134103828635,21.466632843017578,3400
2024-02-27 00:00:00+00:00,21.484832776965682,21.484832776965682,21.366533279418945,21.366533279418945,2700
2024-02-28 00:00:00+00:00,21.46663382506094,21.46663382506094,21.41203498840332,21.41203498840332,1300
2024-02-29 00:00:00+00:00,21.270983642372382,21.55763053894043,21.270983642372382,21.55763053894043,36700
2024-03-01 00:00:00+00:00,21.739629783237707,21.739629783237707,21.230036590293828,21.29828643798828,3200
2024-03-04 00:00:00+00:00,21.193636600222522,21.745998297299867,21.193636600222522,21.266435623168945,5000
2024-03-05 00:00:00+00:00,21.30283460487235,21.466632843017578,21.29373450990143,21.466632843017578,7000
2024-03-06 00:00:00+00:00,21.630430551272124,21.65772909985049,21.332864569241867,21.384733200073242,8200
2024-03-07 00:00:00+00:00,21.38473226855436,21.38473226855436,21.1754353054644,21.33013343811035,8200
2024-03-08 00:00:00+00:00,21.421134197886865,21.512131676664314,21.348333437799862,21.504852294921875,6700
2024-03-11 00:00:00+00:00,21.530331637162277,21.648631135376874,21.416583054237428,21.475732803344727,3100
2024-03-12 00:00:00+00:00,21.53943173207614,21.548531826990004,21.421133969527176,21.475732803344727,4600
2024-03-13 00:00:00+00:00,21.539432852493007,21.71233119351881,21.41203498840332,21.41203498840332,9200
2024-03-14 00:00:00+00:00,21.53943227293652,21.56673255836363,21.202735695331555,21.439332962036133,12300
2024-03-15 00:00:00+00:00,21.32103569447461,21.884318232317174,21.27553521770009,21.6395320892334,9400
2024-03-18 00:00:00+00:00,21.24823453876258,21.685028658047912,21.24823453876258,21.539430618286133,5700
2024-03-19 00:00:00+00:00,21.721431732177734,21.730530092084905,21.7123316366048,21.721431732177734,4900
2024-03-20 00:00:00+00:00,21.867028210848858,21.921627044677734,21.766928902441222,21.921627044677734,4600
2024-03-21 00:00:00+00:00,22.0126269624716,22.76791750798845,22.0080760470353,22.33112335205078,19400
2024-03-22 00:00:00+00:00,22.240124135647346,22.33112335205078,22.130924728830085,22.33112335205078,3800
2024-03-25 00:00:00+00:00,22.331123892450705,22.449421661671924,22.12182516895819,22.294723510742188,8900
2024-03-26 00:00:00+00:00,22.294721545595113,22.613217914808157,22.294721545595113,22.522218704223633,6000
2024-03-27 00:00:00+00:00,22.61321954042901,22.61321954042901,22.312923338878267,22.535869598388672,1900
2024-03-28 00:00:00+00:00,22.485817218882787,22.58591651916504,22.394819748443098,22.58591651916504,2000
2024-04-01 00:00:00+00:00,22.704216007801424,22.704216007801424,22.358419371734826,22.58591651916504,3300
2024-04-02 00:00:00+00:00,22.585917449482082,22.686016753887436,22.11818335064083,22.64051628112793,4200
2024-04-03 00:00:00+00:00,22.5586226181525,22.5586226181525,22.121826686024438,22.203725814819336,10200
2024-04-04 00:00:00+00:00,22.27652320495246,22.431221355084038,22.185523986816406,22.185523986816406,4700
2024-04-05 00:00:00+00:00,22.22192247659209,22.403920897370732,22.167323644624727,22.190073013305664,5300
2024-04-08 00:00:00+00:00,22.376623758621484,22.376623758621484,22.130926376736866,22.23102569580078,5900
2024-04-09 00:00:00+00:00,22.303822617963704,22.38572173751347,22.05812525931441,22.08815574645996,3900
2024-04-10 00:00:00+00:00,22.012626686778592,22.012626686778592,21.53306226294122,21.647720336914062,5100
2024-04-11 00:00:00+00:00,21.64863007003749,21.90342577242453,21.311933517456055,21.311933517456055,7900
2024-04-12 00:00:00+00:00,21.466631999902734,21.835178021254638,21.148135631092327,21.512130737304688,2500
2024-04-15 00:00:00+00:00,21.685029153280272,21.685029153280272,20.684041305308817,20.729541778564453,8100
2024-04-16 00:00:00+00:00,20.620344218372324,21.057138386608145,20.620344218372324,20.838741302490234,4000
2024-04-17 00:00:00+00:00,20.975238261243533,21.011638641357422,20.83874030714775,21.011638641357422,5400
2024-04-18 00:00:00+00:00,21.002538342871716,21.025287712389694,20.693142057563463,20.80234146118164,3500
2024-04-19 00:00:00+00:00,20.911540985107422,20.911540985107422,20.754112626432313,20.911540985107422,2500
2024-04-22 00:00:00+00:00,20.975238719969845,20.983429326374292,20.732273293625173,20.875141143798828,3500
2024-04-23 00:00:00+00:00,20.95703816557011,21.111736297607422,20.95703816557011,21.111736297607422,2900
2024-04-24 00:00:00+00:00,21.09353853458157,21.21183630295913,20.94794048011731,21.19363784790039,10200
2024-04-25 00:00:00+00:00,20.957040147243553,20.957040147243553,20.72954297483361,20.765941619873047,3200
2024-04-26 00:00:00+00:00,20.784143447875977,20.85239329924286,20.784143447875977,20.784143447875977,2800
2024-04-29 00:00:00+00:00,20.893342563226984,21.00618167726023,20.875144105855444,20.920642852783203,2700
2024-04-30 00:00:00+00:00,20.911538611635994,20.911538611635994,20.55664359607438,20.602142333984375,10800
2024-05-01 00:00:00+00:00,20.702241494611073,20.936108546581742,20.48384442998076,20.729541778564453,7700
2024-05-02 00:00:00+00:00,20.89334013960328,20.984339358568842,20.7568421789878,20.838741302490234,8300
2024-05-03 00:00:00+00:00,21.102635893437355,21.239133834838867,20.957037857853674,21.239133834838867,3400
2024-05-06 00:00:00+00:00,21.23003551263123,21.24823570251465,21.129936203938055,21.24823570251465,4200
2024-05-07 00:00:00+00:00,21.339234646115365,21.404752551801213,21.088986377550526,21.266435623168945,10300
2024-05-08 00:00:00+00:00,21.284632753092335,21.35288259221266,20.902437472482635,21.00253677368164,8200
2024-05-09 00:00:00+00:00,21.18271699957382,21.18271699957382,20.765942005358166,20.85694122314453,12200
2024-05-10 00:00:00+00:00,20.957040124221717,21.00253886438745,20.68404247623027,20.817811965942383,8500
2024-05-13 00:00:00+00:00,20.89333836197104,21.119016544657907,20.793240791724514,20.829639434814453,6100
2024-05-14 00:00:00+00:00,20.896184000163338,21.03481378982057,20.7390697684789,20.79452133178711,10400
2024-05-15 00:00:00+00:00,21.2104107959645,21.2104107959645,20.89618235730034,21.025569915771484,18900
2024-05-16 00:00:00+00:00,21.117992736724503,21.117992736724503,20.951636278350307,21.053298950195312,11600
2024-05-17 00:00:00+00:00,21.0902681812765,21.11799484803538,20.933153928523463,20.988605499267578,7200
2024-05-20 00:00:00+00:00,21.053295784053045,21.147563606994144,20.849970470940523,21.016326904296875,6800
2024-05-21 00:00:00+00:00,21.06253992134876,21.099507041696896,20.84997236894683,20.97011947631836,6700
2024-05-22 00:00:00+00:00,20.970118548151863,20.970118548151863,20.822246547757594,20.86845588684082,5700
2024-05-23 00:00:00+00:00,20.942394818598515,20.942394818598515,20.4618098686572,20.67437744140625,12000
2024-05-24 00:00:00+00:00,20.822245897756527,20.95163345336914,20.520956221595807,20.95163345336914,8600
2024-05-28 00:00:00+00:00,20.979364027015983,20.997846707856006,20.591199524998398,20.702102661132812,12100
2024-05-29 00:00:00+00:00,20.57271208076853,20.877698304815,20.54498541939219,20.665132522583008,7700
2024-05-30 00:00:00+00:00,20.702101013908674,20.951635694516487,20.61984824308794,20.88694190979004,7700
2024-05-31 00:00:00+00:00,20.886941451563516,20.988602355571903,20.813005447387695,20.813005447387695,4300
2024-06-03 00:00:00+00:00,20.9146673930345,21.053298950195312,20.9146673930345,21.053298950195312,3100
2024-06-04 00:00:00+00:00,21.099508611619743,21.3490433029366,21.099508611619743,21.255699157714844,5700
2024-06-05 00:00:00+00:00,21.247379309346883,21.256621530240665,20.94239307094567,21.201169967651367,2700
2024-06-06 00:00:00+00:00,21.28435009720984,21.28435009720984,21.21965454516513,21.24738121032715,3400
2024-06-07 00:00:00+00:00,21.2751055429432,21.2751055429432,20.99322398107485,21.002466201782227,5800
2024-06-10 00:00:00+00:00,20.97936248779297,21.11799227917672,20.89618426040803,20.97936248779297,4600
2024-06-11 00:00:00+00:00,21.06254038068457,21.117991943802757,20.75755237660101,21.044055938720703,5900
2024-06-12 00:00:00+00:00,21.321313530886425,21.432218409564804,21.21965087232901,21.38600730895996,9200
2024-06-13 00:00:00+00:00,21.40449066832307,21.40449066832307,21.071777811862425,21.099504470825195,4300
2024-06-14 00:00:00+00:00,21.22889798952361,21.22889798952361,20.988605499267578,20.988605499267578,3000
2024-06-17 00:00:00+00:00,21.18268731790652,21.21965444183565,20.91466817763278,21.062541961669922,5400
2024-06-18 00:00:00+00:00,21.145715060978855,21.29358882144773,20.9460880403671,21.228893280029297,7800
2024-06-20 00:00:00+00:00,21.284348235973276,22.744585647449846,21.108749564183036,21.681753158569336,26100
2024-06-21 00:00:00+00:00,21.80190164424651,22.53941434955922,21.349043367581785,21.85735321044922,9700
2024-06-24 00:00:00+00:00,21.85735156277054,22.328694246895978,21.672512435104117,22.088401794433594,16200
2024-06-25 00:00:00+00:00,22.08840133411167,22.513534668154076,22.00522311142453,22.01446533203125,10500
2024-06-26 00:00:00+00:00,22.014465757944954,22.356420875916026,22.014465757944954,22.21316909790039,6200
2024-06-27 00:00:00+00:00,22.35642091527413,22.35642091527413,22.01446579670105,22.042192459106445,5000
2024-06-28 00:00:00+00:00,22.180822504117618,22.550502526631565,21.968256711518773,22.273242950439453,14800
2024-07-01 00:00:00+00:00,22.217793077949203,22.458083788783068,22.102267951951813,22.43035888671875,11500
2024-07-02 00:00:00+00:00,22.467322791163244,22.67989033224856,22.467322791163244,22.596712112426758,6300
2024-07-03 00:00:00+00:00,22.587471661148314,22.633681003435782,22.476566771775612,22.55050277709961,6400
2024-07-05 00:00:00+00:00,22.61981913852651,22.864731831978634,22.606880381329393,22.716859817504883,6100
2024-07-08 00:00:00+00:00,22.692829222397485,22.837002923983693,22.61981691562878,22.735342025756836,5500
2024-07-09 00:00:00+00:00,22.596713356019873,22.72610092163086,22.495050690026456,22.72610092163086,7300
2024-07-10 00:00:00+00:00,22.70761549748619,22.873971939086914,22.513534157467546,22.873971939086914,8300
2024-07-11 00:00:00+00:00,22.873972851458802,23.10502308228162,22.873972851458802,23.06805419921875,13700
2024-07-12 00:00:00+00:00,23.003361425034587,23.003361425034587,22.8277645111084,22.8277645111084,3200
2024-07-15 00:00:00+00:00,22.790796270846876,22.901701165259762,22.790796270846876,22.837005615234375,6400
2024-07-16 00:00:00+00:00,22.81112582496229,22.827762879544824,22.246439020028035,22.446067810058594,19700
2024-07-17 00:00:00+00:00,22.459931536984215,22.527398164051014,22.22980499267578,22.22980499267578,1800
2024-07-18 00:00:00+00:00,22.507988177652233,22.50983732681673,21.94052854467763,21.959012985229492,15300
2024-07-19 00:00:00+00:00,21.83886873441407,21.968258072389297,21.83886873441407,21.935911178588867,1000
2024-07-22 00:00:00+00:00,21.89893864545616,22.051432630352334,21.82962464004507,21.949769973754883,7400
2024-07-23 00:00:00+00:00,21.792656872515703,22.10688531551505,21.74644753321657,21.894319534301758,6800
2024-07-24 00:00:00+00:00,21.82962830873462,22.042194114822927,21.71410318419443,21.85735321044922,8000
2024-07-25 00:00:00+00:00,21.90356035436536,21.995979027055064,21.580089711631835,21.672510147094727,8400
2024-07-26 00:00:00+00:00,21.903562672626204,22.097644021143868,21.744599295272653,22.042192459106445,5900
2024-07-29 00:00:00+00:00,22.051433888572102,22.116127669089728,21.960860833074115,22.032949447631836,3800
2024-07-30 00:00:00+00:00,21.9257444361619,22.051435470581055,21.71687341154406,22.051435470581055,2700
2024-07-31 00:00:00+00:00,22.180822041121388,22.245515823364258,21.995981152336036,22.245515823364258,4500
2024-08-01 00:00:00+00:00,22.180821523194766,22.421113967895508,22.180821523194766,22.421113967895508,5700
2024-08-02 00:00:00+00:00,22.300968436332855,22.458082670375994,22.29172797795394,22.439599990844727,6200
2024-08-05 00:00:00+00:00,22.032951691157866,22.35642238945701,21.968257904052734,21.968257904052734,5000
2024-08-06 00:00:00+00:00,22.180823079341863,22.485809326171875,22.180823079341863,22.485809326171875,4000
2024-08-07 00:00:00+00:00,22.34717999468243,22.51353645324707,22.34717999468243,22.51353645324707,4400
2024-08-08 00:00:00+00:00,22.55974421235639,22.605953553034386,22.3286939834197,22.49505043029785,8700
2024-08-09 00:00:00+00:00,22.40263084601201,22.47656685159858,22.254758834838867,22.254758834838867,2600
2024-08-12 00:00:00+00:00,22.236274727057435,22.365664060859288,22.125371598396928,22.190065383911133,3000
2024-08-13 00:00:00+00:00,22.199306774335593,22.3564210030362,22.199306774335593,22.35179901123047,2100
2024-08-14 00:00:00+00:00,22.347177891850077,22.55050145386696,22.26861989924296,22.495973587036133,3600
2024-08-15 00:00:00+00:00,22.64695558084097,22.64695558084097,22.328116306523594,22.40313720703125,2500
2024-08-16 00:00:00+00:00,22.338431027851286,22.58131215070428,22.338431027851286,22.36562728881836,4700
2024-08-19 00:00:00+00:00,22.309361366784856,22.47815704345703,22.309361366784856,22.47815704345703,2100
2024-08-20 00:00:00+00:00,22.384382743689947,22.646954994347166,22.384382743689947,22.515668869018555,5100
2024-08-21 00:00:00+00:00,22.628200052690698,22.675089233706252,22.57943637761814,22.618824005126953,6100
2024-08-22 00:00:00+00:00,22.618824005126953,22.618824005126953,22.40313734973413,22.618824005126953,6100
2024-08-23 00:00:00+00:00,22.61882232615237,22.61882232615237,22.50629008870757,22.56255531311035,6800
2024-08-26 00:00:00+00:00,22.515668271442642,22.61882267497125,22.496912600139392,22.506290435791016,10100
2024-08-27 00:00:00+00:00,22.60944483931962,22.60944483931962,22.44064737486891,22.506290435791016,7300
2024-08-28 00:00:00+00:00,22.618822856520843,22.618822856520843,22.442522048950195,22.442522048950195,4900
2024-08-29 00:00:00+00:00,22.48753454241399,22.60944461604193,22.48753454241399,22.59537696838379,6600
2024-08-30 00:00:00+00:00,22.468776988682748,22.49691049300254,22.16869343049466,22.196826934814453,43700
2024-09-03 00:00:00+00:00,22.253093353744397,22.328114247333318,22.168694624876963,22.21558380126953,10600
2024-09-04 00:00:00+00:00,22.25309395245029,22.25309395245029,22.103052161235663,22.22496223449707,4000
2024-09-05 00:00:00+00:00,22.309360272057116,22.337491989135742,22.23433759014295,22.337491989135742,12000
2024-09-06 00:00:00+00:00,22.365625841639286,22.450024571462162,22.224961888147558,22.281227111816406,11600
2024-09-09 00:00:00+00:00,22.328114346578246,22.391882911299906,22.230587005615234,22.230587005615234,3900
2024-09-10 00:00:00+00:00,22.346870596662445,22.534423730651152,22.187450969363816,22.38719367980957,8200
2024-09-11 00:00:00+00:00,22.393758196610786,22.506290435791016,22.24371640346332,22.506290435791016,9600
2024-09-12 00:00:00+00:00,22.45940131944808,22.590687431198756,22.45940131944808,22.546611785888672,8100
2024-09-13 00:00:00+00:00,22.57193328455912,22.65633201599121,22.534423730944436,22.65633201599121,27400
2024-09-16 00:00:00+00:00,22.684466120840277,22.693843956651037,22.56255604393965,22.66571044921875,8500
2024-09-17 00:00:00+00:00,22.693842897418474,22.834506850735856,22.60006633232715,22.74073028564453,10800
2024-09-18 00:00:00+00:00,22.637576826973532,22.778242574782254,22.637576826973532,22.693843841552734,7800
2024-09-19 00:00:00+00:00,22.750109938931853,23.106458768386933,22.750109938931853,22.98455047607422,10200
2024-09-20 00:00:00+00:00,22.97517239301776,23.040815456529806,22.881395821440844,22.918907165527344,11700
2024-09-23 00:00:00+00:00,22.91890741185665,23.01268398444147,22.91890741185665,22.98455047607422,5600
2024-09-24 00:00:00+00:00,22.95172943312649,23.1533484424571,22.95172943312649,23.11583709716797,6600
2024-09-25 00:00:00+00:00,23.141155400496707,23.16272460133986,23.087703704833984,23.087703704833984,5600
2024-09-26 00:00:00+00:00,23.14396932782119,23.44405291900213,23.125213656212555,23.340898513793945,14500
2024-09-27 00:00:00+00:00,23.425296554952567,23.481563568115234,23.31276610590571,23.481563568115234,11400
2024-09-30 00:00:00+00:00,23.622228305770594,23.92231189801564,23.537829571871765,23.89417839050293,65100
2024-10-01 00:00:00+00:00,23.828537113423756,23.922313690185547,23.78164971936258,23.922313690185547,11100
2024-10-02 00:00:00+00:00,23.987954337726176,23.987954337726176,23.786335344048897,23.895116806030273,11600
2024-10-03 00:00:00+00:00,24.016087752109502,24.016087752109502,23.772269393515995,23.912933349609375,6700
2024-10-04 00:00:00+00:00,23.950447442830757,23.987957000732422,23.631608151789074,23.987957000732422,11900
2024-10-07 00:00:00+00:00,23.69162112551752,23.78633493817182,23.5003172176664,23.509695053100586,6800
2024-10-08 00:00:00+00:00,23.537828730048478,23.61284962542664,23.012682462401347,23.14396858215332,10200
2024-10-09 00:00:00+00:00,23.350276802413894,23.350276802413894,23.1627254486084,23.1627254486084,1600
2024-10-10 00:00:00+00:00,23.115835587179713,23.115835587179713,22.993927300232194,23.06707191467285,6600
2024-10-11 00:00:00+00:00,23.134591724018374,23.312767028808594,23.08020099126361,23.312767028808594,3100
2024-10-14 00:00:00+00:00,23.176792138943114,23.31276808265713,23.11583709716797,23.11583709716797,3900
2024-10-15 00:00:00+00:00,23.11583709716797,23.425298541245745,23.11583709716797,23.11583709716797,8700
2024-10-16 00:00:00+00:00,23.36903190612793,23.36903190612793,23.26025223088427,23.36903190612793,4300
2024-10-17 00:00:00+00:00,23.228367698956472,23.330583066941713,23.11583545969997,23.303388595581055,8300
2024-10-18 00:00:00+00:00,23.200235119866385,23.200235119866385,23.107397583826124,23.134592056274414,3900
2024-10-21 00:00:00+00:00,23.162724716447933,23.209612106257392,22.97517157993156,23.0595703125,5400
2024-10-22 00:00:00+00:00,23.068947344679977,23.232117744991804,23.068947344679977,23.096141815185547,1200
2024-10-23 00:00:00+00:00,23.04456445470531,23.097078901462048,22.975170619868074,23.01268196105957,3200
2024-10-24 00:00:00+00:00,22.97517300157638,23.06894957563722,22.956417329036334,23.02206039428711,3900
2024-10-25 00:00:00+00:00,23.068946381925738,23.20961032922351,23.068946381925738,23.153345108032227,4100
2024-10-28 00:00:00+00:00,23.01361840763989,23.1814768243083,22.909526764684497,23.153345108032227,2400
2024-10-29 00:00:00+00:00,22.914217960140924,23.02206039428711,22.909529936325605,23.02206039428711,2000
2024-10-30 00:00:00+00:00,23.04081594390394,23.14397035368447,22.989238739013672,22.989238739013672,1300
2024-10-31 00:00:00+00:00,23.087704549358335,23.1627254486084,22.924532349566103,23.1627254486084,5400
2024-11-01 00:00:00+00:00,22.80168736344833,23.162726008770324,22.781994443992915,22.834508895874023,5000
2024-11-04 00:00:00+00:00,22.834507728554673,23.135528564453125,22.834507728554673,23.135528564453125,5500
2024-11-05 00:00:00+00:00,23.003305826930262,23.256500244140625,22.966731729972025,23.256500244140625,6800
2024-11-06 00:00:00+00:00,22.760424085347562,23.303388790605606,22.590689372387924,23.031436920166016,7500
2024-11-07 00:00:00+00:00,22.693843368998444,23.251811170495667,22.623510496558623,22.717287063598633,3700
2024-11-08 00:00:00+00:00,22.787618233740854,23.294010624492063,22.787618233740854,23.209611892700195,3600
