"('date', '')","('open', 'AFGD')","('high', 'AFGD')","('low', 'AFGD')","('close', 'AFGD')","('volume', 'AFGD')"
2024-11-11 00:00:00+00:00,23.050192362261416,23.134591094410435,22.88139489796338,23.087703704833984,4500
2024-11-12 00:00:00+00:00,23.125213888120015,23.584717115303793,23.125213888120015,23.312767028808594,22700
2024-11-13 00:00:00+00:00,23.509695438810084,23.716004244468536,23.14021801756528,23.66911506652832,10200
2024-11-14 00:00:00+00:00,23.584718220311238,23.622229565662188,23.303390284736707,23.514387130737305,10200
2024-11-15 00:00:00+00:00,23.673220032586304,23.673220032586304,23.150108209525996,23.616153717041016,4800
2024-11-18 00:00:00+00:00,23.368864059448242,23.368864059448242,23.368864059448242,23.368864059448242,2100
2024-11-19 00:00:00+00:00,23.216685639603988,23.58761940796553,23.121573905276417,23.330820083618164,2800
2024-11-20 00:00:00+00:00,23.25473352239039,23.25473352239039,23.02170983930852,23.034074783325195,2300
2024-11-21 00:00:00+00:00,23.13108528468473,23.281362151620865,22.99697935369428,23.14535140991211,7700
2024-11-22 00:00:00+00:00,23.01695324390264,23.154863357543945,23.01695324390264,23.154863357543945,2300
2024-11-25 00:00:00+00:00,23.23570823262972,23.23570823262972,23.016952514648438,23.016952514648438,12400
2024-11-26 00:00:00+00:00,23.04548635470887,23.04548635470887,22.550906755854736,22.731618881225586,6000
2024-11-27 00:00:00+00:00,22.674552773347976,23.260438124593204,22.59846374313294,22.921842575073242,8800
2024-11-29 00:00:00+00:00,22.921842211005227,23.197664260864258,22.655529702429654,23.197664260864258,5900
2024-12-02 00:00:00+00:00,23.20717540780031,23.20717540780031,22.75539600846096,22.788684844970703,6700
2024-12-03 00:00:00+00:00,22.722107775689924,23.01980612959023,22.57944107055664,22.57944107055664,3900
2024-12-04 00:00:00+00:00,22.503351792701885,23.15010945057182,22.503351792701885,22.731618881225586,12900
2024-12-05 00:00:00+00:00,23.03597499925719,23.03597499925719,22.67455256262105,22.731618881225586,8700
2024-12-06 00:00:00+00:00,22.741132273490667,22.826732666117064,22.58895420084501,22.60797691345215,9100
2024-12-09 00:00:00+00:00,22.607974420220728,22.67455209289773,22.2560615322209,22.37970733642578,7100
2024-12-10 00:00:00+00:00,22.436774404862184,22.436774404862184,22.198995957853562,22.23703956604004,10700
2024-12-11 00:00:00+00:00,22.237039197766386,22.569929380886492,22.19899559020996,22.19899559020996,11200
2024-12-12 00:00:00+00:00,22.170460562648735,22.30361771858639,22.05632793082271,22.151439666748047,16100
2024-12-13 00:00:00+00:00,22.160950775648146,22.417751936584924,21.9897518157959,21.9897518157959,8500
2024-12-16 00:00:00+00:00,22.2465514293528,22.2465514293528,21.68539413647654,21.93268394470215,16300
2024-12-17 00:00:00+00:00,21.942194932920287,22.054426389615458,21.675884231681305,21.89463996887207,8100
2024-12-18 00:00:00+00:00,22.018284817397454,22.056330241395333,21.504684292165745,21.75197410583496,15300
2024-12-19 00:00:00+00:00,21.732949267668968,21.732949267668968,21.295436005024268,21.561748504638672,6700
2024-12-20 00:00:00+00:00,21.87751907361233,21.901296554353127,21.43810462617835,21.6568603515625,5000
2024-12-23 00:00:00+00:00,21.476149066578206,21.791919537959814,21.409571392276195,21.51419448852539,7600
2024-12-24 00:00:00+00:00,21.476148732835693,21.476148732835693,21.25549000564555,21.290681838989258,3300
2024-12-26 00:00:00+00:00,21.228858708931142,21.26690412987955,21.105214719059862,21.162281036376953,9100
2024-12-27 00:00:00+00:00,21.0624147730691,21.209836245698856,20.962548263073675,21.010103225708008,32800
2024-12-30 00:00:00+00:00,20.943524252370725,21.067168236008484,20.648677697201855,20.67721176147461,33200
2024-12-31 00:00:00+00:00,20.68672300220209,20.87599406275008,20.534544955130414,20.58209991455078,103400
2025-01-02 00:00:00+00:00,20.781835897420493,21.162281036376953,20.781835897420493,21.162281036376953,42500
2025-01-03 00:00:00+00:00,21.238369469411502,21.4552240088914,21.162280443750998,21.371524810791016,17000
2025-01-06 00:00:00+00:00,21.40957058421851,21.40957058421851,21.25739253038453,21.3144588470459,9700
2025-01-07 00:00:00+00:00,21.314458626896535,21.314458626896535,20.79134679900844,20.905479431152344,12400
2025-01-08 00:00:00+00:00,20.848412518900297,20.848412518900297,20.58210002800418,20.67721176147461,10100
2025-01-10 00:00:00+00:00,20.62965947383828,20.62965947383828,20.20165752483733,20.220680236816406,20000
2025-01-13 00:00:00+00:00,20.215922928555457,20.287257188872225,20.001923775816344,20.239702224731445,17800
2025-01-14 00:00:00+00:00,20.372855898719084,20.382367253585482,20.173121074735676,20.306278228759766,13300
2025-01-15 00:00:00+00:00,20.572589958778856,20.895968784322232,20.572589958778856,20.79134750366211,6400
2025-01-16 00:00:00+00:00,20.857927096010645,21.073829258635858,20.81037031487564,20.886459350585938,16700
2025-01-17 00:00:00+00:00,21.019616523658232,21.067171490687528,20.81037031487564,20.886459350585938,6600
2025-01-21 00:00:00+00:00,21.010102980794368,21.209835998456942,20.972057559845965,21.162281036376953,17500
2025-01-22 00:00:00+00:00,21.171793115148354,21.25453991302289,21.000592343240875,21.143259048461914,9600
2025-01-23 00:00:00+00:00,21.067168003494675,21.162279735915376,20.924501311916327,21.048145294189453,8400
2025-01-24 00:00:00+00:00,21.076680174622894,21.228858226748976,21.029125213623047,21.029125213623047,13700
2025-01-27 00:00:00+00:00,20.924502484965142,21.409570714809266,20.924502484965142,21.285924911499023,12700
2025-01-28 00:00:00+00:00,21.28592515734994,21.295436512645622,21.133747100830078,21.133747100830078,3700
2025-01-29 00:00:00+00:00,21.010105167431234,21.30019518298477,20.886459350585938,20.886459350585938,19000
2025-01-30 00:00:00+00:00,21.06716822565033,21.06716822565033,20.943524242073366,21.01961326599121,7600
2025-01-31 00:00:00+00:00,21.029125456840237,21.124235379939947,20.8769474029541,20.8769474029541,5300
2025-02-03 00:00:00+00:00,20.87694900301568,20.87694900301568,20.563081516056755,20.59161376953125,7900
2025-02-04 00:00:00+00:00,20.70574856186548,20.848415273870806,20.70574856186548,20.75330352783203,7600
2025-02-05 00:00:00+00:00,20.886457656188103,21.114726558906558,20.86268017460239,21.07668113708496,26500
2025-02-06 00:00:00+00:00,21.08619093515615,21.209834918733115,20.943524242073366,21.01961326599121,18500
2025-02-07 00:00:00+00:00,21.000590926404055,21.086191306582634,20.924501901145923,21.05765724182129,8400
2025-02-10 00:00:00+00:00,21.12423633733762,21.162281759586207,21.105215440318908,21.143259048461914,4600
2025-02-11 00:00:00+00:00,21.14325784566487,21.14325784566487,20.934013477517873,21.029125213623047,14300
2025-02-12 00:00:00+00:00,20.924502634629174,20.924502634629174,20.753301868270782,20.83795166015625,3300
2025-02-13 00:00:00+00:00,20.972057689014534,21.133747100830078,20.918795550643136,21.133747100830078,8200
2025-02-14 00:00:00+00:00,21.24198540159265,21.288374048148835,21.184000515050574,21.251649856567383,6600
2025-02-18 00:00:00+00:00,21.261316299438477,21.34152962425287,21.053535106320357,21.261316299438477,6500
2025-02-19 00:00:00+00:00,21.24198705304663,21.24198705304663,21.122151857317284,21.212995529174805,4100
2025-02-20 00:00:00+00:00,21.25165160441026,21.33862986303006,21.116352910249002,21.232322692871094,13100
2025-02-21 00:00:00+00:00,21.222659891741152,21.309638157142274,21.145346082863114,21.193668365478516,7800
2025-02-24 00:00:00+00:00,21.155008555756783,21.287409570070952,21.1163525765957,21.184001922607422,6900
2025-02-25 00:00:00+00:00,21.290308910411554,21.46426358011986,21.2603496512454,21.415943145751953,16700
2025-02-26 00:00:00+00:00,21.425607023081007,21.491324581622017,21.23232160421269,21.3386287689209,8400
2025-02-27 00:00:00+00:00,21.338630422313365,21.44300396673145,21.203331724605942,21.29997444152832,8000
2025-02-28 00:00:00+00:00,21.30963791852086,21.310605654476955,21.06803203806912,21.164674758911133,5200
2025-03-03 00:00:00+00:00,21.299973707243108,21.324133924814188,21.116352735751303,21.203330993652344,6000
2025-03-04 00:00:00+00:00,21.174338644161047,21.174338644161047,20.92306831407231,21.087360382080078,5000
2025-03-05 00:00:00+00:00,21.058369785890445,21.116354682066852,20.9076075811865,20.952062606811523,8000
2025-03-06 00:00:00+00:00,20.98105249002832,20.98105249002832,20.681461732722862,20.72978401184082,7000
2025-03-07 00:00:00+00:00,20.691126953082577,20.691126953082577,20.478514447026956,20.575157165527344,9100
2025-03-10 00:00:00+00:00,20.555828129560435,20.555828129560435,20.30455780029297,20.30455780029297,4400
2025-03-11 00:00:00+00:00,20.420525927074465,20.47367950977429,20.227242350255363,20.343212127685547,10500
2025-03-12 00:00:00+00:00,20.536498289112757,20.536498289112757,20.19824971333667,20.439855575561523,9100
2025-03-13 00:00:00+00:00,20.488178173487842,20.55582752103671,20.30455719920772,20.478513717651367,8900
2025-03-14 00:00:00+00:00,20.58481788635254,20.710453961847193,20.517168542612204,20.58481788635254,10200
2025-03-17 00:00:00+00:00,20.613812226610264,20.77230524562309,20.613812226610264,20.7104549407959,7600
2025-03-18 00:00:00+00:00,20.70078990902042,20.77810370955628,20.584818286563426,20.633140563964844,5600
2025-03-19 00:00:00+00:00,20.55582618089182,21.135680590131322,20.52683281527262,21.068029403686523,46900
2025-03-20 00:00:00+00:00,20.961724735811934,21.193666138069506,20.961724735811934,21.15500831604004,4500
2025-03-21 00:00:00+00:00,21.077694099620352,21.097023010253906,20.942395411798223,21.097023010253906,2400
2025-03-24 00:00:00+00:00,21.15500955699112,21.15500955699112,21.058368682861328,21.058368682861328,4400
2025-03-25 00:00:00+00:00,20.898908780719655,20.92306900024414,20.729785400741672,20.92306900024414,3400
2025-03-26 00:00:00+00:00,20.79260103592452,20.845754623413086,20.79260103592452,20.845754623413086,2300
2025-03-27 00:00:00+00:00,20.826426106288107,20.92306882689193,20.488179349134587,20.89407730102539,27500
2025-03-28 00:00:00+00:00,20.74911117553711,20.74911117553711,20.74911117553711,20.74911117553711,1500
2025-03-31 00:00:00+00:00,20.54616116374343,20.739444732666016,20.54616116374343,20.739444732666016,2600
2025-04-01 00:00:00+00:00,20.876680470859306,21.129884439313543,20.362543549357138,20.68146324157715,4300
2025-04-02 00:00:00+00:00,20.7800394684075,20.92306900024414,20.7800394684075,20.92306900024414,3200
2025-04-03 00:00:00+00:00,20.530699327193627,20.589651954115034,20.449520111083984,20.449520111083984,5700
2025-04-04 00:00:00+00:00,20.19825024514265,20.261068287100873,19.541081987659226,19.995302200317383,60700
2025-04-07 00:00:00+00:00,19.53141669482261,20.40313104423032,17.579242761207453,19.376789093017578,10900
2025-04-08 00:00:00+00:00,19.734367051555072,19.744031507314933,19.367126949212622,19.695709228515625,35900
2025-04-09 00:00:00+00:00,19.647389530409836,20.30455780029297,19.312040460513117,20.30455780029297,17700
2025-04-10 00:00:00+00:00,20.372206261421443,20.439855608022807,19.589403782695516,19.92765235900879,11900
2025-04-11 00:00:00+00:00,19.6570521547196,19.797183990478516,19.6570521547196,19.797183990478516,3600
2025-04-14 00:00:00+00:00,19.908323048032376,19.96340841678604,19.367126442777206,19.474397659301758,4300
2025-04-15 00:00:00+00:00,19.52175521850586,19.715038810355445,19.52175521850586,19.52175521850586,9200
2025-04-16 00:00:00+00:00,19.71503772386991,19.840673802789592,19.454102953781103,19.637723922729492,11800
2025-04-17 00:00:00+00:00,19.618396664770806,19.618396664770806,19.599069595336914,19.599069595336914,1600
2025-04-21 00:00:00+00:00,19.78268713441245,19.78268713441245,19.570074641404787,19.6986083984375,13200
2025-04-22 00:00:00+00:00,20.00979690454476,20.24657145429447,19.560409865271563,19.860000610351562,4800
2025-04-23 00:00:00+00:00,20.256234976079973,20.28522834366964,19.840674433800313,19.97597312927246,1400
2025-04-24 00:00:00+00:00,20.236906723246022,20.26589824583241,19.975006067592467,20.072614669799805,3400
2025-04-25 00:00:00+00:00,20.101606133921198,20.203081992597525,20.01656150817871,20.01656150817871,5800
2025-04-28 00:00:00+00:00,20.256235803002134,20.294893628033154,19.976939837387274,20.087112426757812,3400
2025-04-29 00:00:00+00:00,20.014628949637483,20.116104813737966,19.95664405822754,19.95664405822754,5900
2025-04-30 00:00:00+00:00,19.860002264589287,19.955679090993407,19.821346282958984,19.821346282958984,5800
2025-05-01 00:00:00+00:00,19.767227133378075,19.879331509618545,19.705374981105702,19.869667053222656,6800
2025-05-02 00:00:00+00:00,20.02815992285218,20.02815992285218,19.860000610351562,19.860000610351562,1600
2025-05-05 00:00:00+00:00,20.014629797623122,20.283297255923284,19.80201729124099,19.811681747436523,5400
2025-05-06 00:00:00+00:00,19.65705340783865,19.86000145051853,19.6183955844864,19.715038299560547,28100
2025-05-07 00:00:00+00:00,19.715038617674377,19.850339158283926,19.715038617674377,19.75369644165039,9500
2025-05-08 00:00:00+00:00,19.71503804436474,19.821345213900884,19.66671760910637,19.676382064819336,6200
2025-05-09 00:00:00+00:00,19.65705340783865,19.715038299560547,19.65705340783865,19.715038299560547,6200
2025-05-12 00:00:00+00:00,19.85033866151533,19.898659096969595,19.686046600341797,19.686046600341797,5700
2025-05-13 00:00:00+00:00,19.73436760907417,19.792352501965023,19.695709784942597,19.76336097717285,3000
2025-05-14 00:00:00+00:00,19.77978696630984,19.77978696630984,19.52175356811914,19.560409545898438,20700
2025-05-15 00:00:00+00:00,19.589915829560653,19.79842372273034,19.58204817349579,19.660730361938477,9100
2025-05-16 00:00:00+00:00,19.690237330956204,19.759084012907646,19.61155514073579,19.749248504638672,14500
2025-05-19 00:00:00+00:00,19.67056578696776,19.768918991088867,19.601719106862387,19.768918991088867,5100
2025-05-20 00:00:00+00:00,19.85743652691818,19.975458870165774,19.61155445656581,19.739412307739258,5400
2025-05-21 00:00:00+00:00,19.47385917578351,19.778754292974682,19.41484800429835,19.60171890258789,7300
2025-05-22 00:00:00+00:00,19.582047886782398,19.60171890258789,19.46402554381208,19.60171890258789,4300
2025-05-23 00:00:00+00:00,19.611555630065876,19.611555630065876,19.483695895310337,19.59188461303711,10100
2025-05-27 00:00:00+00:00,19.8574376258472,19.877106766856095,19.7000732421875,19.7000732421875,7500
2025-05-28 00:00:00+00:00,19.71974266709106,19.83776689450068,19.700073525799002,19.759084701538086,2900
2025-05-29 00:00:00+00:00,19.736462755080684,19.867273330688477,19.70794109338731,19.867273330688477,9100
2025-05-30 00:00:00+00:00,20.014801395900406,20.014801395900406,19.552541891631815,19.582048416137695,43000
2025-06-02 00:00:00+00:00,19.67056671677702,19.719742383196394,19.523037841587477,19.7000732421875,8100
2025-06-03 00:00:00+00:00,19.709908189030536,19.82793053544659,19.709908189030536,19.719741821289062,5200
2025-06-04 00:00:00+00:00,19.80334192979682,19.906611947861958,19.768918590441775,19.81809425354004,12300
2025-06-05 00:00:00+00:00,19.857436732034333,19.94595442835003,19.81809469992454,19.906612396240234,15100
2025-06-06 00:00:00+00:00,19.936118875315344,19.936118875315344,19.690236802978248,19.768918991088867,12800
2025-06-09 00:00:00+00:00,19.70990863174389,19.86727301445418,19.70990863174389,19.808259963989258,4600
2025-06-10 00:00:00+00:00,19.818095472400078,19.837766489221718,19.739413281044932,19.808259963989258,8200
2025-06-11 00:00:00+00:00,19.78858971870219,19.8672719056661,19.70990753173828,19.70990753173828,7500
2025-06-12 00:00:00+00:00,19.729577086539656,19.872189139640103,19.709907946333423,19.798423767089844,6800
2025-06-13 00:00:00+00:00,19.76891992554719,19.76891992554719,19.5427088585278,19.7000732421875,16200
2025-06-16 00:00:00+00:00,19.719741374360428,19.992179129658876,19.582048014685256,19.631223678588867,8400
2025-06-17 00:00:00+00:00,19.63810923275176,19.808259963989258,19.60171991515628,19.808259963989258,6900
2025-06-18 00:00:00+00:00,19.64597863918988,19.81809534544814,19.64597863918988,19.77875518798828,3200
2025-06-20 00:00:00+00:00,19.77875440989134,19.9066122615202,19.663681030273438,19.663681030273438,3000
2025-06-23 00:00:00+00:00,19.868255715982475,19.868255715982475,19.690237330956204,19.749248504638672,3400
2025-06-24 00:00:00+00:00,19.680402300975793,19.995131069506247,19.680402300975793,19.975460052490234,6900
2025-06-25 00:00:00+00:00,19.896777734260894,20.01480195967755,19.89481175813061,19.945955276489258,8900
2025-06-26 00:00:00+00:00,19.94988874292745,20.142659452359123,19.870221688741534,20.132823944091797,8000
2025-06-27 00:00:00+00:00,20.15249564959479,20.260684368302698,20.088565781637257,20.14266014099121,8200
2025-06-30 00:00:00+00:00,20.17413283576968,20.309860229492188,20.16233135089147,20.309860229492188,7500
2025-07-01 00:00:00+00:00,20.300023020776845,20.486893918518437,20.016766772174808,20.47705841064453,12600
2025-07-02 00:00:00+00:00,20.457388525167737,20.57541275024414,20.37083867739932,20.57541275024414,8200
2025-07-03 00:00:00+00:00,20.614753066155103,20.634424083140672,20.457388682133416,20.60491943359375,2600
2025-07-07 00:00:00+00:00,20.51640222716822,20.55574238615532,20.40821350707361,20.447555541992188,4600
2025-07-08 00:00:00+00:00,20.378705254080447,20.63442283158835,20.30985857473819,20.6147518157959,17600
2025-07-09 00:00:00+00:00,20.654094007117802,20.781951858894935,20.408211935604495,20.644258499145508,2900
2025-07-10 00:00:00+00:00,20.51443315396152,20.840965270996094,20.51443315396152,20.840965270996094,4500
2025-07-11 00:00:00+00:00,20.811459365135782,20.833096358137315,20.59606679539041,20.734745025634766,6000
2025-07-14 00:00:00+00:00,20.742611413291527,20.745562253235143,20.585247039794922,20.585247039794922,13000
2025-07-15 00:00:00+00:00,20.58524797292774,20.595083481208537,20.496730274331963,20.516401290893555,8200
2025-07-16 00:00:00+00:00,20.65409420593965,20.66589569006121,20.42788314819336,20.42788314819336,7500
2025-07-17 00:00:00+00:00,20.516400401403814,20.740643602317167,20.458372218214905,20.531152725219727,3500
2025-07-18 00:00:00+00:00,20.77211920601102,20.77211920601102,20.654094980711417,20.713106155395508,5500
2025-07-21 00:00:00+00:00,20.772118144162175,20.772118144162175,20.654093924895843,20.7524471282959,9400
2025-07-22 00:00:00+00:00,20.654095465085213,20.760316332380206,20.654095465085213,20.747529983520508,7400
2025-07-23 00:00:00+00:00,20.6540942938832,20.762283007149193,20.6540942938832,20.703269958496094,8200
2025-07-24 00:00:00+00:00,20.654094696044922,20.693436729246365,20.654094696044922,20.654094696044922,6500
2025-07-25 00:00:00+00:00,20.64425878577435,20.772118515258043,20.41804772706487,20.703269958496094,6700
2025-07-28 00:00:00+00:00,20.595083192496872,20.755398410956836,20.595083192496872,20.627538681030273,3000
2025-07-29 00:00:00+00:00,20.408213208153953,20.772119522094727,20.408213208153953,20.772119522094727,5700
2025-07-30 00:00:00+00:00,20.654093794646847,20.7032694580711,20.654093794646847,20.701303482055664,2900
2025-07-31 00:00:00+00:00,20.68360081820975,20.77015066326373,20.6737653101009,20.703269958496094,7700
2025-08-01 00:00:00+00:00,20.75244851917334,20.75244851917334,20.555742099189505,20.739662170410156,5200
2025-08-04 00:00:00+00:00,20.693437159571594,21.126188278198242,20.693437159571594,21.126188278198242,3300
2025-08-05 00:00:00+00:00,20.77211803104409,21.091763595439428,20.634422796661326,20.860633850097656,8000
2025-08-06 00:00:00+00:00,20.860634168618343,21.02291723721229,20.860634168618343,20.919647216796875,4900
2025-08-07 00:00:00+00:00,20.820312312010305,20.95603782897946,20.812442779541016,20.812442779541016,4600
2025-08-08 00:00:00+00:00,20.850801594241844,20.880306243896484,20.850801594241844,20.880306243896484,1800
2025-08-11 00:00:00+00:00,20.880306618337542,20.91964865315782,20.831130950743667,20.852767944335938,3200
2025-08-12 00:00:00+00:00,20.919648593241902,20.949153243341136,20.919648593241902,20.939319610595703,3900
2025-08-13 00:00:00+00:00,20.890140497101505,21.136022567749023,20.890140497101505,21.136022567749023,5100
2025-08-14 00:00:00+00:00,20.993411847028277,21.116352890143546,20.993411847028277,21.018001556396484,1900
2025-08-15 00:00:00+00:00,21.15399932861328,21.260000228881836,20.979999542236328,21.1200008392334,6000
2025-08-18 00:00:00+00:00,21.100000381469727,21.18000030517578,21.100000381469727,21.18000030517578,1600
2025-08-19 00:00:00+00:00,21.18000030517578,21.309999465942383,21.149999618530273,21.229999542236328,16400
2025-08-20 00:00:00+00:00,21.32900047302246,21.329999923706055,21.2450008392334,21.295000076293945,3800
2025-08-21 00:00:00+00:00,21.323999404907227,21.459999084472656,21.323999404907227,21.420000076293945,3800
2025-08-22 00:00:00+00:00,21.459999084472656,21.84000015258789,21.43600082397461,21.6200008392334,13100
2025-08-25 00:00:00+00:00,21.6200008392334,21.6299991607666,21.325000762939453,21.520000457763672,4000
2025-08-26 00:00:00+00:00,21.450000762939453,21.56999969482422,21.389999389648438,21.440000534057617,7000
2025-08-27 00:00:00+00:00,21.479999542236328,21.5,21.385000228881836,21.440000534057617,17200
2025-08-28 00:00:00+00:00,21.450000762939453,21.559999465942383,21.450000762939453,21.559999465942383,1700
2025-08-29 00:00:00+00:00,21.56999969482422,21.56999969482422,21.440000534057617,21.440000534057617,4100
2025-09-02 00:00:00+00:00,21.440000534057617,21.440000534057617,21.15999984741211,21.399999618530273,4600
2025-09-03 00:00:00+00:00,21.280000686645508,21.469999313354492,21.280000686645508,21.469999313354492,3000
2025-09-04 00:00:00+00:00,21.469999313354492,21.469999313354492,21.360000610351562,21.450000762939453,17200
2025-09-05 00:00:00+00:00,21.540000915527344,21.950000762939453,21.525999069213867,21.770000457763672,12500
2025-09-08 00:00:00+00:00,21.860000610351562,22.059999465942383,21.84000015258789,22.040000915527344,19400
2025-09-09 00:00:00+00:00,22.030000686645508,22.030000686645508,21.760000228881836,22.030000686645508,6500
2025-09-10 00:00:00+00:00,22.049999237060547,22.125,21.864999771118164,22.020000457763672,8800
2025-09-11 00:00:00+00:00,22.079999923706055,22.34000015258789,22.059999465942383,22.18000030517578,9100
2025-09-12 00:00:00+00:00,22.065000534057617,22.1200008392334,22.059999465942383,22.059999465942383,3800
2025-09-15 00:00:00+00:00,22.06999969482422,22.219999313354492,22.059999465942383,22.1200008392334,13000
2025-09-16 00:00:00+00:00,22.149999618530273,22.149999618530273,21.969999313354492,22.1299991607666,9700
2025-09-17 00:00:00+00:00,22.1200008392334,22.270000457763672,22.059999465942383,22.209999084472656,12900
2025-09-18 00:00:00+00:00,22.219999313354492,22.479999542236328,22.15999984741211,22.469999313354492,30500
2025-09-19 00:00:00+00:00,22.469999313354492,22.68000030517578,22.43000030517578,22.68000030517578,3300
2025-09-22 00:00:00+00:00,22.413999557495117,22.600000381469727,22.413999557495117,22.600000381469727,1200
2025-09-23 00:00:00+00:00,22.799999237060547,22.799999237060547,22.524999618530273,22.639999389648438,2700
2025-09-24 00:00:00+00:00,22.780000686645508,22.780000686645508,22.531999588012695,22.75,5700
2025-09-25 00:00:00+00:00,22.3700008392334,22.5,22.3700008392334,22.389999389648438,7400
2025-09-26 00:00:00+00:00,22.479999542236328,22.540000915527344,22.31999969482422,22.424999237060547,2800
