"('date', '')","('open', 'AGD')","('high', 'AGD')","('low', 'AGD')","('close', 'AGD')","('volume', 'AGD')"
2024-01-02 00:00:00+00:00,7.643370151519775,7.67628021780016,7.6269155106985185,7.643370151519775,49500
2024-01-03 00:00:00+00:00,7.635141565047213,7.635141565047213,7.552866801080468,7.602231502532959,100900
2024-01-04 00:00:00+00:00,7.569319831130994,7.63513994216919,7.569319831130994,7.6351399421691895,38300
2024-01-05 00:00:00+00:00,7.569321440018704,7.651596988623233,7.569321440018704,7.602231502532959,45400
2024-01-08 00:00:00+00:00,7.63514016126433,7.709187984466553,7.626913235626691,7.709187984466553,50200
2024-01-09 00:00:00+00:00,7.692735082124523,7.692735082124523,7.651597306115305,7.684507369995117,32400
2024-01-10 00:00:00+00:00,7.692735082124523,7.725645146004334,7.659825018244712,7.684507369995117,68800
2024-01-11 00:00:00+00:00,7.700959867040408,7.7091875768806855,7.635139757593382,7.6680498123168945,44300
2024-01-12 00:00:00+00:00,7.692735446706165,7.7174177996263404,7.659825381266648,7.6762800216674805,37000
2024-01-16 00:00:00+00:00,7.659826478693376,7.668053407753542,7.618688694840688,7.626916408538818,73200
2024-01-17 00:00:00+00:00,7.577548712265346,7.577548712265346,7.478818530449499,7.487046241760254,133800
2024-01-18 00:00:00+00:00,7.544638502915191,7.635140971635999,7.536410791766648,7.594003200531006,116100
2024-01-19 00:00:00+00:00,7.610457897186279,7.618685607550327,7.569320130003689,7.610457897186279,49500
2024-01-22 00:00:00+00:00,7.610457897186279,7.668050300459318,7.585775550731784,7.610457897186279,78800
2024-01-23 00:00:00+00:00,7.639457609673385,7.664314625041866,7.5814568535599,7.606314659118652,87400
2024-01-24 00:00:00+00:00,7.680888800117741,7.689173947599736,7.606316941446227,7.614602088928223,109200
2024-01-25 00:00:00+00:00,7.622886657714844,7.647743676078127,7.606315575536111,7.622886657714844,92800
2024-01-26 00:00:00+00:00,7.639459508553777,7.656030592854951,7.622887634062135,7.647744655609131,106800
2024-01-29 00:00:00+00:00,7.647744512942877,7.714031219482422,7.647744512942877,7.714031219482422,81600
2024-01-30 00:00:00+00:00,7.70574327807577,7.730600292693591,7.680886263457951,7.722314357757568,70200
2024-01-31 00:00:00+00:00,7.755458540047626,7.755458540047626,7.622886720759861,7.6311726570129395,92900
2024-02-01 00:00:00+00:00,7.6394573789680855,7.738886227629614,7.631171444032063,7.722314357757568,102100
2024-02-02 00:00:00+00:00,7.714031968224967,7.714031968224967,7.656031193146977,7.6643171310424805,92000
2024-02-05 00:00:00+00:00,7.656028689855615,7.656028689855615,7.598028723932401,7.606314659118652,66600
2024-02-06 00:00:00+00:00,7.622888785304081,7.705746589894905,7.622888785304081,7.697460651397705,31100
2024-02-07 00:00:00+00:00,7.71403085387438,7.788601913589957,7.71403085387438,7.772030830383301,45100
2024-02-08 00:00:00+00:00,7.788604259490967,7.788604259490967,7.75546129290469,7.788604259490967,37500
2024-02-09 00:00:00+00:00,7.788602476144502,7.805174350738526,7.780317329037962,7.805174350738525,47100
2024-02-12 00:00:00+00:00,7.813461262163294,7.863175311762421,7.813461262163294,7.8300323486328125,107300
2024-02-13 00:00:00+00:00,7.755459741863087,7.780317554474384,7.6891738219472865,7.705745697021484,95300
2024-02-14 00:00:00+00:00,7.763745907794004,7.796888868726904,7.763745907794004,7.780317783355713,88000
2024-02-15 00:00:00+00:00,7.788603447173159,7.838318286962857,7.780318299033685,7.8300323486328125,46700
2024-02-16 00:00:00+00:00,7.863174873703327,7.863174873703327,7.805174889005346,7.813460826873779,80200
2024-02-20 00:00:00+00:00,7.854888394139652,7.863174331436665,7.788602476144502,7.805174350738525,87700
2024-02-21 00:00:00+00:00,7.817689429331627,7.8677496910095215,7.801003205892906,7.8677496910095215,47700
2024-02-22 00:00:00+00:00,7.917807223659518,7.959523965591347,7.917807223659518,7.951180458068848,65500
2024-02-23 00:00:00+00:00,7.967870125094729,7.9762136353942354,7.92615336927813,7.934496879577637,55300
2024-02-26 00:00:00+00:00,7.92615255193183,7.92615255193183,7.834376335144043,7.834376335144043,82700
2024-02-27 00:00:00+00:00,7.842718975692806,7.901122745540629,7.842718975692806,7.859405994415283,49300
2024-02-28 00:00:00+00:00,7.842717238302146,7.8510607458150545,7.792657784586038,7.817687511444092,67200
2024-02-29 00:00:00+00:00,7.867750563192432,7.884436788480913,7.826033806449802,7.842720031738281,48700
2024-03-01 00:00:00+00:00,7.8427166546990765,7.92615013225825,7.8427166546990765,7.917806625366211,62200
2024-03-04 00:00:00+00:00,7.93449363915029,7.93449363915029,7.909463118474171,7.917806625366211,31200
2024-03-05 00:00:00+00:00,7.9094647188955,7.9428387532166465,7.842718241614754,7.876091480255127,54700
2024-03-06 00:00:00+00:00,7.942838668823242,7.967868398617386,7.917808143348335,7.942838668823242,33100
2024-03-07 00:00:00+00:00,7.9928991280991015,8.009586147169452,7.96786939517444,8.001242637634277,31600
2024-03-08 00:00:00+00:00,8.026269854660633,8.026269854660633,7.942837172504113,7.967866897583008,51500
2024-03-11 00:00:00+00:00,7.926150731182019,7.951180458068848,7.90112100429519,7.951180458068848,28700
2024-03-12 00:00:00+00:00,7.9928980351043,8.051301002502441,7.951181288813876,8.051301002502441,55500
2024-03-13 00:00:00+00:00,8.0846744291831,8.109704954950292,8.042958477599324,8.05964469909668,70800
2024-03-14 00:00:00+00:00,8.084676121361134,8.093019631696553,7.984556384378937,7.9928998947143555,61700
2024-03-15 00:00:00+00:00,8.001243218401688,8.009586728542475,7.976213483660253,7.984556198120117,29300
2024-03-18 00:00:00+00:00,7.992898363081,8.05130133287562,7.992898363081,8.0095853805542,30500
2024-03-19 00:00:00+00:00,8.009586735573507,8.034616470336914,7.976213490661988,8.034616470336914,30900
2024-03-20 00:00:00+00:00,8.047212508839426,8.106012344360352,8.022012693771554,8.106012344360352,21100
2024-03-21 00:00:00+00:00,8.114412549745534,8.164812980968955,8.106012344360352,8.106012344360352,28300
2024-03-22 00:00:00+00:00,8.131212960515901,8.139612364813406,8.089212734677663,8.106012344360352,24800
2024-03-25 00:00:00+00:00,8.122816202640019,8.131216411590444,8.047215924262238,8.064016342163086,35900
2024-03-26 00:00:00+00:00,8.064015812499667,8.089215636607738,8.022015571594238,8.022015571594238,74100
2024-03-27 00:00:00+00:00,8.047214796453437,8.097615242004395,8.047214796453437,8.097615242004395,39600
2024-03-28 00:00:00+00:00,8.114414748438062,8.156414985656738,8.089214926542013,8.156414985656738,63100
2024-04-01 00:00:00+00:00,8.156416237353698,8.156416237353698,8.055616133212663,8.064016342163086,60200
2024-04-02 00:00:00+00:00,8.030415959925113,8.030415959925113,7.980015509491717,7.988415718078613,57000
2024-04-03 00:00:00+00:00,7.9800153306888095,8.022015571594238,7.963214913891452,8.022015571594238,41900
2024-04-04 00:00:00+00:00,8.022015451735278,8.080815307471555,7.95481538772583,7.95481538772583,29400
2024-04-05 00:00:00+00:00,7.963214452689191,8.022015106986444,7.946414837952775,8.00521469116211,30900
2024-04-08 00:00:00+00:00,8.022015571594238,8.03881518730363,7.988415539087488,8.022015571594238,61500
2024-04-09 00:00:00+00:00,8.064013967335502,8.064013967335502,8.01361352956375,8.047213554382324,51900
2024-04-10 00:00:00+00:00,7.988416392493586,8.005216009997689,7.9296157285090985,7.938015937805176,50500
2024-04-11 00:00:00+00:00,7.9800164150939015,7.988416624634086,7.904416131408394,7.94641637802124,51500
2024-04-12 00:00:00+00:00,7.912815334286858,7.912815334286858,7.770014994622966,7.778415203094482,55800
2024-04-15 00:00:00+00:00,7.828814744990744,7.84561516170468,7.686014407274135,7.6944146156311035,69400
2024-04-16 00:00:00+00:00,7.702815468639533,7.702815468639533,7.660815224427639,7.677615642547607,59000
2024-04-17 00:00:00+00:00,7.736415568115602,7.736415568115602,7.677615706382877,7.702815532684326,54500
2024-04-18 00:00:00+00:00,7.728015358985774,7.728015358985774,7.686015114424671,7.702815532684326,26100
2024-04-19 00:00:00+00:00,7.719613727819668,7.719613727819668,7.652413669336093,7.686013698577881,30100
2024-04-22 00:00:00+00:00,7.724085063323228,7.8340666547358255,7.724085063323228,7.825606346130371,62600
2024-04-23 00:00:00+00:00,7.842526487231216,7.927127147691448,7.834066179139376,7.918666839599609,46100
2024-04-24 00:00:00+00:00,7.944047763875127,7.944047763875127,7.884826414051639,7.918666839599609,40500
2024-04-25 00:00:00+00:00,7.8848278133129694,7.8848278133129694,7.800227137839288,7.867908000946045,40500
2024-04-26 00:00:00+00:00,7.93558763612196,8.00326848875597,7.901747209804955,7.969428062438965,40000
2024-04-29 00:00:00+00:00,7.994807720184326,7.994807720184326,7.952506988018612,7.994807720184326,31400
2024-04-30 00:00:00+00:00,8.020189269960126,8.020189269960126,7.842527615390916,7.876368045806885,75300
2024-05-01 00:00:00+00:00,7.842527878985893,7.935588864052802,7.842527878985893,7.867908000946045,72100
2024-05-02 00:00:00+00:00,7.884826347514589,7.910207271575928,7.850985922252185,7.910207271575928,29100
2024-05-03 00:00:00+00:00,7.952509559886275,7.986349995199083,7.952509559886275,7.977890491485596,50500
2024-05-06 00:00:00+00:00,8.028650006791002,8.028650006791002,7.994809574573045,8.011730194091797,42100
2024-05-07 00:00:00+00:00,8.037108684506238,8.054029300589029,7.9694278338138425,8.028648376464844,43600
2024-05-08 00:00:00+00:00,8.045568203835337,8.054028511047363,8.020187282199261,8.054028511047363,50800
2024-05-09 00:00:00+00:00,8.0878708894899,8.130170822143555,8.070950270972839,8.130170822143555,69100
2024-05-10 00:00:00+00:00,8.14709186553955,8.172471987819241,8.138631555839806,8.14709186553955,60500
2024-05-13 00:00:00+00:00,8.155551235816768,8.206311474529175,8.155551235816768,8.172471046447754,46800
2024-05-14 00:00:00+00:00,8.189392631798995,8.206312444429727,8.180932322073858,8.19785213470459,48400
2024-05-15 00:00:00+00:00,8.257073414880656,8.307833659093953,8.240152795596533,8.282453536987305,83100
2024-05-16 00:00:00+00:00,8.30783200980848,8.30783200980848,8.248611467709688,8.273991584777832,46600
2024-05-17 00:00:00+00:00,8.257070990390172,8.316291526856844,8.248610683232277,8.299371719360352,53900
2024-05-20 00:00:00+00:00,8.333214321887986,8.333214321887986,8.273992963104405,8.290913581848145,38700
2024-05-21 00:00:00+00:00,8.282451812017097,8.333212852478027,8.257071695196316,8.333212852478027,77300
2024-05-22 00:00:00+00:00,8.328957144716853,8.354506678480142,8.303408423132778,8.311924934387207,68900
2024-05-23 00:00:00+00:00,8.354505684142005,8.354505684142005,8.218243956826397,8.243793487548828,41600
2024-05-24 00:00:00+00:00,8.260824006637407,8.286372719956391,8.243791801817734,8.269340515136719,32000
2024-05-28 00:00:00+00:00,8.294889401970952,8.294889401970952,8.192693734378294,8.22675895690918,27900
2024-05-29 00:00:00+00:00,8.167145122414711,8.175661631198423,8.064949453547102,8.081981658935547,75100
2024-05-30 00:00:00+00:00,8.064949453547102,8.107531185286684,8.047916435979678,8.081981658935547,96300
2024-05-31 00:00:00+00:00,8.150111930789613,8.150111930789613,8.09901450353656,8.124563217163086,71600
2024-06-03 00:00:00+00:00,8.133080917614908,8.226760089426218,8.133080917614908,8.184178352355957,93600
2024-06-04 00:00:00+00:00,8.192695601387662,8.192695601387662,8.10753293174246,8.15863037109375,64400
2024-06-05 00:00:00+00:00,8.175662516579752,8.31192342315957,8.158629497167741,8.294890403747559,67900
2024-06-06 00:00:00+00:00,8.31192342315957,8.31192342315957,8.252308667396598,8.294890403747559,45600
2024-06-07 00:00:00+00:00,8.260825157165527,8.31192340309917,8.235276440288239,8.260825157165527,108600
2024-06-10 00:00:00+00:00,8.24379294997369,8.286373874042816,8.226759930602787,8.260825157165527,31600
2024-06-11 00:00:00+00:00,8.218244567877361,8.252309799194336,8.218244567877361,8.252309799194336,19900
2024-06-12 00:00:00+00:00,8.328953156388607,8.371534880091236,8.320437461391142,8.35450267791748,45500
2024-06-13 00:00:00+00:00,8.328955035602894,8.371536768912996,8.277857605373981,8.320439338684082,27300
2024-06-14 00:00:00+00:00,8.269341666850979,8.27785817653643,8.201211213725498,8.260825157165527,26200
2024-06-17 00:00:00+00:00,8.226759930602787,8.294890383728267,8.192694704040047,8.260825157165527,63000
2024-06-18 00:00:00+00:00,8.27785934706582,8.294891556666094,8.243794115686091,8.286375045776367,47600
2024-06-20 00:00:00+00:00,8.260824179440066,8.31192241932588,8.22675895690918,8.22675895690918,76100
2024-06-21 00:00:00+00:00,8.239619152992502,8.282489344870813,8.239619152992502,8.265341758728027,52200
2024-06-24 00:00:00+00:00,8.265342754072421,8.376804939306375,8.265342754072421,8.299638748168945,70200
2024-06-25 00:00:00+00:00,8.325361290407063,8.359657287597656,8.316787086689146,8.359657287597656,59400
2024-06-26 00:00:00+00:00,8.308212174973791,8.35108237222905,8.29963878966754,8.333934783935547,55900
2024-06-27 00:00:00+00:00,8.325360580948296,8.3596565752163,8.291064586680289,8.333934783935547,33200
2024-06-28 00:00:00+00:00,8.376807886686313,8.385381274966242,8.325363468600308,8.368233680725098,68100
2024-07-01 00:00:00+00:00,8.368230253042862,8.376804455492028,8.325360058477987,8.351081848144531,86500
2024-07-02 00:00:00+00:00,8.333935532425164,8.393953323364258,8.316787124910523,8.393953323364258,46200
2024-07-03 00:00:00+00:00,8.393950795690706,8.436820983886719,8.3768032110208,8.436820983886719,23700
2024-07-05 00:00:00+00:00,8.46254275224513,8.479691154560431,7.802344799041748,7.802344799041748,116400
2024-07-08 00:00:00+00:00,8.3253625530154,8.402528762817383,8.3253625530154,8.402528762817383,89600
2024-07-09 00:00:00+00:00,8.393950561744933,8.462542533874512,8.393950561744933,8.462542533874512,72600
2024-07-10 00:00:00+00:00,8.548285630432316,8.574007423752875,8.496841226110128,8.556859016418457,124300
2024-07-11 00:00:00+00:00,8.565432790565879,8.61687719230835,8.539710998535156,8.539710998535156,117100
2024-07-12 00:00:00+00:00,8.539712303952335,8.668322101446819,8.539712303952335,8.616878509521484,60600
2024-07-15 00:00:00+00:00,8.651174019055512,8.676895813558401,8.63402561093285,8.66832160949707,72100
2024-07-16 00:00:00+00:00,8.668320977866419,8.719765380804722,8.651173388674346,8.711191177368164,55300
2024-07-17 00:00:00+00:00,8.668320425150673,8.668320425150673,8.496840455758765,8.591155052185059,102900
2024-07-18 00:00:00+00:00,8.591155400277627,8.65117318757632,8.531136795297908,8.539710998535156,75200
2024-07-19 00:00:00+00:00,8.539711280793318,8.55685887015356,8.496841080871134,8.548285484313965,58400
2024-07-22 00:00:00+00:00,8.582581839909608,8.685469833420239,8.582581839909608,8.625452041625977,92900
2024-07-23 00:00:00+00:00,8.634022997020798,8.651171399951858,8.591153625054865,8.642597198486328,132900
2024-07-24 00:00:00+00:00,8.629656026488695,8.629656026488695,8.422544479370117,8.422544479370117,31900
2024-07-25 00:00:00+00:00,8.422542677638287,8.474320141847743,8.388024093835996,8.405282974243164,40900
2024-07-26 00:00:00+00:00,8.431171848977737,8.500209011011325,8.422541997976566,8.474319458007812,98800
2024-07-29 00:00:00+00:00,8.47431906874334,8.52609734938406,8.431171461695232,8.517467498779297,88800
2024-07-30 00:00:00+00:00,8.543357689544072,8.569247245788574,8.50021007511255,8.569247245788574,38200
2024-07-31 00:00:00+00:00,8.595136244475537,8.690062151339527,8.595136244475537,8.638284683227539,68500
2024-08-01 00:00:00+00:00,8.664171719768547,8.664171719768547,8.508837699890137,8.508837699890137,90400
2024-08-02 00:00:00+00:00,8.422541051068348,8.491578205340401,8.32761434670343,8.379392623901367,88200
2024-08-05 00:00:00+00:00,8.172282666005334,8.21543110111807,8.094615647399998,8.120504379272461,36300
2024-08-06 00:00:00+00:00,8.103244387664182,8.26720743101959,8.103244387664182,8.241318702697754,54400
2024-08-07 00:00:00+00:00,8.318987235905112,8.370764702041983,8.275838798799064,8.284468650817871,86900
2024-08-08 00:00:00+00:00,8.310355469629314,8.422541051068348,8.310355469629314,8.379392623901367,47100
2024-08-09 00:00:00+00:00,8.534727096557617,8.603764254583359,8.474318966044214,8.534727096557617,219400
2024-08-12 00:00:00+00:00,8.595136244475537,8.690062151339527,8.595136244475537,8.638284683227539,70800
2024-08-13 00:00:00+00:00,8.672803824772943,8.690062707585666,8.646915089059826,8.68143367767334,70500
2024-08-14 00:00:00+00:00,8.681431432520558,8.750468591893505,8.681431432520558,8.715950012207031,54500
2024-08-15 00:00:00+00:00,8.75909861217956,8.810876899070857,8.741839731874428,8.802247047424316,42100
2024-08-16 00:00:00+00:00,8.810878114653681,8.888545144211896,8.810878114653681,8.871285438537598,63900
2024-08-19 00:00:00+00:00,8.888543794043875,8.931692228687318,8.879913942517598,8.914432525634766,74200
2024-08-20 00:00:00+00:00,8.905801337479492,8.992098193814497,8.854023882068741,8.862653732299805,97700
2024-08-21 00:00:00+00:00,8.871284090991322,8.940321257225657,8.862655062452985,8.914432525634766,89900
2024-08-22 00:00:00+00:00,8.948952413728403,8.948952413728403,8.845396649275935,8.879915237426758,64900
2024-08-23 00:00:00+00:00,8.923528538595974,8.975866317749023,8.871191591323704,8.975866317749023,128400
2024-08-26 00:00:00+00:00,8.975865491928063,8.975865491928063,8.897359246361816,8.923527717590332,66400
2024-08-27 00:00:00+00:00,8.888637699135499,8.923529277499767,8.845023850090799,8.897360801696777,56800
2024-08-28 00:00:00+00:00,8.914806849947952,8.932252222882681,8.8624690673821,8.88863754272461,32200
2024-08-29 00:00:00+00:00,8.923528538595974,8.984589419587994,8.862468489484733,8.975866317749023,50900
2024-08-30 00:00:00+00:00,9.054371926789027,9.054371926789027,8.975865679581494,8.993311882019043,56100
2024-09-03 00:00:00+00:00,8.993312813209922,9.028204389817066,8.888637251507687,8.932251930236816,89300
2024-09-04 00:00:00+00:00,8.897360610293177,8.932252187906842,8.871192135053134,8.879915237426758,23200
2024-09-05 00:00:00+00:00,8.879913384951456,8.923527223959454,8.757792472839355,8.757792472839355,60800
2024-09-06 00:00:00+00:00,8.827575095486827,8.862466663774104,8.714177290583029,8.722900390625,123300
2024-09-09 00:00:00+00:00,8.749070195258039,8.810131072998047,8.749070195258039,8.810131072998047,49000
2024-09-10 00:00:00+00:00,8.818854748194752,8.871192532902878,8.73162621618903,8.775240898132324,40000
2024-09-11 00:00:00+00:00,8.766515642993253,8.82757568359375,8.688009401146523,8.82757568359375,65200
2024-09-12 00:00:00+00:00,8.810132271726532,8.923529277499767,8.810132271726532,8.897360801696777,33600
2024-09-13 00:00:00+00:00,8.96714350684396,9.01948128769508,8.92352882811483,8.932251930236816,40500
2024-09-16 00:00:00+00:00,8.949698639104357,9.010758693639492,8.940975536490521,8.967144012451172,64100
2024-09-17 00:00:00+00:00,8.984588910376837,9.010757382529846,8.940974235534668,8.940974235534668,77600
2024-09-18 00:00:00+00:00,8.949697494506836,9.010757541232861,8.949697494506836,8.949697494506836,49600
2024-09-19 00:00:00+00:00,9.010757760811826,9.106709383988173,9.010757760811826,9.028203964233398,81400
2024-09-20 00:00:00+00:00,9.02820489886716,9.036927169600142,8.949698639104357,8.967144012451172,45200
2024-09-23 00:00:00+00:00,9.028863685831968,9.081767555160155,8.984777268204892,9.02004623413086,66300
2024-09-24 00:00:00+00:00,9.099400520324707,9.10821797096246,9.064131558652068,9.099400520324707,82300
2024-09-25 00:00:00+00:00,9.117036819458008,9.152305786538216,9.072950400388121,9.117036819458008,93100
2024-09-26 00:00:00+00:00,9.178758107472886,9.222844530413315,9.178758107472886,9.196393013000488,40900
2024-09-27 00:00:00+00:00,9.25811104511223,9.390369437976776,9.214024633864597,9.302197456359863,121500
2024-09-30 00:00:00+00:00,9.311017178092476,9.372737664368099,9.258113303514397,9.363920211791992,109500
2024-10-01 00:00:00+00:00,9.337467849751555,9.337467849751555,9.222843499273196,9.240477561950684,88700
2024-10-02 00:00:00+00:00,9.187573984560153,9.222842948688125,9.187573984560153,9.214025497436523,58000
2024-10-03 00:00:00+00:00,9.187574899070553,9.187574899070553,9.134671027173447,9.169939994812012,94100
2024-10-04 00:00:00+00:00,9.187574715353938,9.222843682287257,9.187574715353938,9.205208778381348,66800
2024-10-07 00:00:00+00:00,9.266928807665273,9.27574625838746,9.152304470912002,9.187573432922363,110300
2024-10-08 00:00:00+00:00,9.205208227263896,9.205208227263896,9.125853687073773,9.178756713867188,83500
2024-10-09 00:00:00+00:00,9.205208046184923,9.214025497436523,9.178756533308553,9.214025497436523,73300
2024-10-10 00:00:00+00:00,9.222841485693962,9.266927894080228,9.214024035841048,9.231658935546875,45200
2024-10-11 00:00:00+00:00,9.258111443909991,9.27574634552002,9.240476542299964,9.27574634552002,76100
2024-10-14 00:00:00+00:00,9.284564820364157,9.372737664368099,9.284564820364157,9.363920211791992,84400
2024-10-15 00:00:00+00:00,9.363919110239786,9.390370623977843,9.293381179685992,9.311016082763672,220300
2024-10-16 00:00:00+00:00,9.31983269342405,9.363919110239786,9.293381179685992,9.311016082763672,76900
2024-10-17 00:00:00+00:00,9.355100477154341,9.36391792757954,9.293380005934667,9.302197456359863,65900
2024-10-18 00:00:00+00:00,9.355102759215885,9.381555116944204,9.311017178092476,9.363920211791992,70200
2024-10-21 00:00:00+00:00,9.355102759215885,9.416824086370069,9.355102759215885,9.363920211791992,247900
2024-10-22 00:00:00+00:00,9.3374662399292,9.40800416023505,9.31101473003409,9.3374662399292,118300
2024-10-23 00:00:00+00:00,9.363919364207026,9.37273681598501,9.214026047495212,9.240477561950684,94600
2024-10-24 00:00:00+00:00,9.27615531226202,9.392107359992595,9.240477824546335,9.258316993713379,89700
2024-10-25 00:00:00+00:00,9.31183253535429,9.338591288344425,9.18696175720717,9.240477561950684,81600
2024-10-28 00:00:00+00:00,9.28507556352479,9.28507556352479,9.204800997746093,9.231559753417969,52700
2024-10-29 00:00:00+00:00,9.222638790950153,9.231558374842123,9.14236423715909,9.195880889892578,90600
2024-10-30 00:00:00+00:00,9.16912158024023,9.27615402857553,9.106686198032543,9.151283264160156,95300
2024-10-31 00:00:00+00:00,9.151285023117387,9.178042927689743,9.026413384082302,9.062090873718262,132400
2024-11-01 00:00:00+00:00,9.062089893789803,9.124525281246674,8.981815338134766,8.981815338134766,90000
2024-11-04 00:00:00+00:00,9.026412142237763,9.062089626965252,8.98181507367382,9.035331726074219,69500
2024-11-05 00:00:00+00:00,9.053170888379379,9.133445449165656,9.053170888379379,9.106687545776367,110100
2024-11-06 00:00:00+00:00,9.258316971627595,9.276155290133682,9.142364924173624,9.1780424118042,130300
2024-11-07 00:00:00+00:00,9.249398073247422,9.28507556352479,9.195882263140598,9.231559753417969,152100
2024-11-08 00:00:00+00:00,9.240477401594456,9.249396985769714,9.195881181954896,9.222639083862305,67900
2024-11-11 00:00:00+00:00,9.276156137017592,9.293995307770741,9.222640325995103,9.249398231506348,64500
2024-11-12 00:00:00+00:00,9.276156505393692,9.276156505393692,9.10668862960124,9.115608215332031,106000
