"('date', '')","('open', 'AGD')","('high', 'AGD')","('low', 'AGD')","('close', 'AGD')","('volume', 'AGD')"
2024-11-13 00:00:00+00:00,9.124525864496423,9.186962106562644,9.062090473048613,9.106687545776367,140300
2024-11-14 00:00:00+00:00,9.106687948417823,9.115607533481427,9.044252554209507,9.062090873718262,57800
2024-11-15 00:00:00+00:00,9.062089893789803,9.062089893789803,8.981815338134766,8.981815338134766,60300
2024-11-18 00:00:00+00:00,8.981815601176855,9.124525548468178,8.981815601176855,8.999654769897461,102900
2024-11-19 00:00:00+00:00,9.017492690055526,9.097767244518955,8.999654372740512,9.044251441955566,64200
2024-11-20 00:00:00+00:00,9.044251015671273,9.071008915691783,8.99965394855822,9.008573532104492,90400
2024-11-21 00:00:00+00:00,9.053706169128418,9.080786668529395,9.02662653057363,9.053706169128418,91900
2024-11-22 00:00:00+00:00,9.062732982507718,9.14397275884119,9.035653344011957,9.107866287231445,214800
2024-11-25 00:00:00+00:00,9.171052932739258,9.234239046533542,9.134946459021632,9.171052932739258,177700
2024-11-26 00:00:00+00:00,9.189107248095956,9.252293366346532,9.134947103276678,9.18008041381836,167100
2024-11-27 00:00:00+00:00,9.207158393927564,9.225212059224098,9.189105589477172,9.198131561279297,73900
2024-11-29 00:00:00+00:00,9.27034630018099,9.27034630018099,9.19813249252982,9.25229263305664,222500
2024-12-02 00:00:00+00:00,9.26132008072928,9.270346914890018,9.180080294975223,9.23423957824707,130800
2024-12-03 00:00:00+00:00,9.2432664720624,9.2432664720624,9.17105352000303,9.207159996032715,104300
2024-12-04 00:00:00+00:00,9.2432664720624,9.2432664720624,9.162026685784035,9.207159996032715,95900
2024-12-05 00:00:00+00:00,9.207160703877053,9.23424034776962,9.180081059984486,9.189107894897461,94300
2024-12-06 00:00:00+00:00,9.198132549986601,9.243265857233174,9.189106577214275,9.225213050842285,114800
2024-12-09 00:00:00+00:00,9.24326520787022,9.297425344930465,9.20715873677878,9.216185569763184,75200
2024-12-10 00:00:00+00:00,9.207159406456883,9.216186240097848,9.143973292662597,9.171052932739258,108800
2024-12-11 00:00:00+00:00,9.207159406456883,9.225213073738814,9.134946459021632,9.171052932739258,94200
2024-12-12 00:00:00+00:00,9.14397402447167,9.162026832352163,9.053707402530284,9.098840713500977,142000
2024-12-13 00:00:00+00:00,9.11689373358537,9.162026180498705,9.05370675838346,9.089813232421875,100900
2024-12-16 00:00:00+00:00,9.11689281463623,9.13494561941266,9.08981231620235,9.11689281463623,58000
2024-12-17 00:00:00+00:00,9.116892888587143,9.116892888587143,8.999546643626957,9.035653114318848,115300
2024-12-18 00:00:00+00:00,9.008574079017892,9.089813866482777,8.891228675842285,8.891228675842285,151300
2024-12-19 00:00:00+00:00,8.918307463101343,9.089812995094384,8.755827903747559,8.755827903747559,167200
2024-12-20 00:00:00+00:00,8.728748408512965,8.909280776977539,8.63848179385756,8.909280776977539,98300
2024-12-23 00:00:00+00:00,8.918307473590858,9.017600059509277,8.900253806598661,9.017600059509277,129200
2024-12-24 00:00:00+00:00,9.035654009716657,9.080787317765594,8.936360559839743,9.06273365020752,41300
2024-12-26 00:00:00+00:00,9.0717598156217,9.152999591955172,9.0717598156217,9.107866287231445,96200
2024-12-27 00:00:00+00:00,9.116893140217842,9.134945945638972,8.93635992092942,9.053706169128418,140700
2024-12-30 00:00:00+00:00,9.035453037430704,9.07195988498104,8.94418635375082,8.998946189880371,119000
2024-12-31 00:00:00+00:00,9.026328758769324,9.026328758769324,8.944188117980957,8.944188117980957,107900
2025-01-02 00:00:00+00:00,8.989819369512045,9.035452272291755,8.907678751881638,8.962438583374023,115400
2025-01-03 00:00:00+00:00,8.98069355050623,9.026327329316544,8.97156662066578,8.98982048034668,98700
2025-01-06 00:00:00+00:00,9.071959845064244,9.090213703955046,9.035452997674541,9.062833786010742,96900
2025-01-07 00:00:00+00:00,9.11759285510715,9.126719783784973,8.989819335184928,9.026326179504395,128500
2025-01-08 00:00:00+00:00,9.008072660230804,9.090213280630381,8.998945731210439,9.04457950592041,120700
2025-01-10 00:00:00+00:00,9.035453925827339,9.035453925827339,8.862046600511228,8.971567153930664,109600
2025-01-13 00:00:00+00:00,9.026326711519916,9.026326711519916,8.916806172106329,9.008072853088379,240600
2025-01-14 00:00:00+00:00,9.062834587143316,9.117594427872557,9.008073876022097,9.035453796386719,226100
2025-01-15 00:00:00+00:00,9.135846708729767,9.245367241643416,9.081086007077031,9.208860397338867,203200
2025-01-16 00:00:00+00:00,9.263621680440089,9.300128530466171,9.181481920675374,9.254495620727539,175700
2025-01-17 00:00:00+00:00,9.345762450548355,9.382269301121122,9.263621819161632,9.309255599975586,861100
2025-01-21 00:00:00+00:00,9.309255692218864,9.427903175354004,9.309255692218864,9.427903175354004,109600
2025-01-22 00:00:00+00:00,9.427901726217218,9.446155584074713,9.35488803557094,9.382267951965332,120800
2025-01-23 00:00:00+00:00,9.409648895263672,9.464408728963285,9.336634333011082,9.409648895263672,115200
2025-01-24 00:00:00+00:00,9.409648406742898,9.428099120375178,9.308172121100704,9.400423049926758,183600
2025-01-27 00:00:00+00:00,9.29894780047108,9.317398516159333,9.243597412963414,9.289722442626953,149700
2025-01-28 00:00:00+00:00,9.326622032491185,9.36352258028407,9.298946841591137,9.345072746276855,54000
2025-01-29 00:00:00+00:00,9.372748903666997,9.372748903666997,9.26204724887312,9.289722442626953,44100
2025-01-30 00:00:00+00:00,9.298947668172305,9.49267578125,9.28972231045943,9.49267578125,186400
2025-01-31 00:00:00+00:00,9.492674886067306,9.538800790503359,9.31739750494445,9.36352252960205,101800
2025-02-03 00:00:00+00:00,9.28049703497043,9.354298130773982,9.234371130148597,9.308172225952148,121700
2025-02-04 00:00:00+00:00,9.308171201727678,9.418872833251953,9.308171201727678,9.418872833251953,56400
2025-02-05 00:00:00+00:00,9.44654895422901,9.46499966786129,9.363522502440647,9.400423049926758,66900
2025-02-06 00:00:00+00:00,9.428099120375178,9.492674858531261,9.372747859256787,9.400423049926758,104900
2025-02-07 00:00:00+00:00,9.400423049926758,9.492674858531261,9.354298025402956,9.400423049926758,44200
2025-02-10 00:00:00+00:00,9.418873759779672,9.474225020875853,9.391198569120805,9.455774307250977,42700
2025-02-11 00:00:00+00:00,9.455774303500965,9.520350041605527,9.446548946692186,9.511125564575195,96700
2025-02-12 00:00:00+00:00,9.465000640160982,9.511126549201554,9.391199537607482,9.474225997924805,77500
2025-02-13 00:00:00+00:00,9.446548919848583,9.557250561904022,9.446548919848583,9.548026084899902,87000
2025-02-14 00:00:00+00:00,9.56647586494333,9.631051602501612,9.56647586494333,9.621827125549316,66600
2025-02-18 00:00:00+00:00,9.621827539862414,9.67717792307333,9.584926991128976,9.631052017211914,112700
2025-02-19 00:00:00+00:00,9.63105295980382,9.68640422821045,9.584927929206623,9.68640422821045,142100
2025-02-20 00:00:00+00:00,9.686403308883202,9.695628666038498,9.594151496887207,9.594151496887207,91900
2025-02-21 00:00:00+00:00,9.650093403860451,9.668740464283628,9.510236449362324,9.584826469421387,138300
2025-02-24 00:00:00+00:00,9.584828554315441,9.603476507978103,9.482267476720915,9.491591453552246,70800
2025-02-25 00:00:00+00:00,9.519560424165501,9.603474419027743,9.491589388939147,9.584826469421387,100800
2025-02-26 00:00:00+00:00,9.612800630472485,9.66874271394142,9.594152676527251,9.622123718261719,72600
2025-02-27 00:00:00+00:00,9.622121972959587,9.668740960183333,9.491589875752958,9.528884887695312,81000
2025-02-28 00:00:00+00:00,9.55685680760059,9.631446838378906,9.49159075296539,9.631446838378906,90000
2025-03-03 00:00:00+00:00,9.687390002105841,9.724685018249769,9.57550495367406,9.650094985961914,114800
2025-03-04 00:00:00+00:00,9.603475774282416,9.603475774282416,9.472942776166484,9.519561767578125,115000
2025-03-05 00:00:00+00:00,9.52888711587245,9.584829202275527,9.519563138410794,9.566182136535645,75700
2025-03-06 00:00:00+00:00,9.4915901395002,9.528885152478889,9.34241008758545,9.34241008758545,103900
2025-03-07 00:00:00+00:00,9.342410475147755,9.500913619995117,9.333086499220473,9.500913619995117,88200
2025-03-10 00:00:00+00:00,9.45429529007462,9.510237365918789,9.370381287125102,9.472942352294922,154000
2025-03-11 00:00:00+00:00,9.472941890008688,9.49158984050222,9.351732879350388,9.416999816894531,84100
2025-03-12 00:00:00+00:00,9.454294239346728,9.510236308973628,9.407675255202202,9.463617324829102,55800
2025-03-13 00:00:00+00:00,9.51956121130422,9.51956121130422,9.351733207702637,9.351733207702637,61200
2025-03-14 00:00:00+00:00,9.444971843133574,9.4636189063978,9.40767682742181,9.426323890686035,50100
2025-03-17 00:00:00+00:00,9.426323590943435,9.528885547776962,9.426323590943435,9.500913619995117,35100
2025-03-18 00:00:00+00:00,9.510238420785349,9.528886374257327,9.454296338736137,9.482267379760742,34100
2025-03-19 00:00:00+00:00,9.463618800047495,9.519561767578125,9.463618800047495,9.519561767578125,68100
2025-03-20 00:00:00+00:00,9.491589388939147,9.584826469421387,9.491589388939147,9.584826469421387,50200
2025-03-21 00:00:00+00:00,9.603475576828645,9.603475576828645,9.49159053325112,9.500913619995117,67000
2025-03-24 00:00:00+00:00,9.584826469421387,9.594150444224564,9.538207484588678,9.584826469421387,82500
2025-03-25 00:00:00+00:00,9.631951614831264,9.650800367343605,9.603677137861483,9.641375541687012,77900
2025-03-26 00:00:00+00:00,9.603676785304469,9.641375187746064,9.54712963104248,9.54712963104248,93200
2025-03-27 00:00:00+00:00,9.56597831681378,9.56597831681378,9.471732760760922,9.490581512451172,55900
2025-03-28 00:00:00+00:00,9.490581440365238,9.51885591588706,9.368061409506403,9.405759811401367,109200
2025-03-31 00:00:00+00:00,9.405761100015644,9.405761100015644,9.292665878836402,9.38691234588623,198400
2025-04-01 00:00:00+00:00,9.349212314818544,9.434033940669238,9.349212314818544,9.368061065673828,170200
2025-04-02 00:00:00+00:00,9.358638154590153,9.45288371668903,9.349213328740007,9.424610137939453,78200
2025-04-03 00:00:00+00:00,9.26439121814331,9.330363198106225,9.160720835515752,9.217267990112305,110300
2025-04-04 00:00:00+00:00,9.057049437897861,9.057049437897861,8.52927180736356,8.576395034790039,173500
2025-04-07 00:00:00+00:00,8.189985953017676,8.41617728324531,7.973220347600589,8.237109184265137,166700
2025-04-08 00:00:00+00:00,8.416177078574588,8.623517852939743,8.378478674253572,8.4256010055542,272700
2025-04-09 00:00:00+00:00,8.397326187404808,8.85913179686596,8.237107767991636,8.802584648132324,257800
2025-04-10 00:00:00+00:00,8.557544971193542,8.717763397428724,8.369052969387667,8.482148170471191,342800
2025-04-11 00:00:00+00:00,8.463297663015162,8.708337689924901,8.435024090310398,8.595242500305176,239500
2025-04-14 00:00:00+00:00,8.802585341995279,9.000502175765222,8.698914063143864,8.906255722045898,169000
2025-04-15 00:00:00+00:00,8.943954867027514,9.123022964214856,8.906256462167157,9.009927749633789,192700
2025-04-16 00:00:00+00:00,8.981652513600178,9.057049316955418,8.764886928654064,8.849708557128906,262300
2025-04-17 00:00:00+00:00,8.887408316151193,9.038201945891887,8.84970990871602,8.972229957580566,103000
2025-04-21 00:00:00+00:00,8.943953426962443,8.953378251360258,8.812009480595913,8.83085823059082,192200
2025-04-22 00:00:00+00:00,8.972228677086115,9.0947478096641,8.925105449817226,9.0193510055542,165200
2025-04-23 00:00:00+00:00,9.210034800721532,9.324445063613807,9.1051589537166,9.152830123901367,138300
2025-04-24 00:00:00+00:00,9.229104444896187,9.353049134586142,9.200501194716333,9.305377960205078,69600
2025-04-25 00:00:00+00:00,9.391186295492954,9.419788637648951,9.305378359772899,9.381651878356934,69700
2025-04-28 00:00:00+00:00,9.429322371950025,9.448390295589178,9.324445609552697,9.343514442443848,75900
2025-04-29 00:00:00+00:00,9.305377657873471,9.496061439950388,9.286308825039782,9.4769926071167,131600
2025-04-30 00:00:00+00:00,9.419789013915988,9.543733713878947,9.353049909802124,9.524664878845215,116300
2025-05-01 00:00:00+00:00,9.629540834209903,9.667677591782432,9.543732902358707,9.572335243225098,105900
2025-05-02 00:00:00+00:00,9.629541792511027,9.74395207661436,9.60093853954611,9.705815315246582,103500
2025-05-05 00:00:00+00:00,9.696280043564999,9.782087976397756,9.629540944362647,9.753484725952148,118200
2025-05-06 00:00:00+00:00,9.743950538488832,9.782087293836554,9.658142611643463,9.715347290039062,99800
2025-05-07 00:00:00+00:00,9.705814494412934,9.705814494412934,9.610472144430663,9.620006561279297,57200
2025-05-08 00:00:00+00:00,9.696279800571116,9.696279800571116,9.600937453312486,9.658143043518066,66300
2025-05-09 00:00:00+00:00,9.677211387071171,9.686745804060898,9.55326760321294,9.667677879333496,83200
2025-05-12 00:00:00+00:00,9.886963422758363,9.915565762763375,9.63907405137628,9.677210807800293,170800
2025-05-13 00:00:00+00:00,9.67721053469134,9.782087293836554,9.591403517097941,9.715347290039062,273800
2025-05-14 00:00:00+00:00,9.715348127725903,9.753484886361893,9.686745786061923,9.734416961669922,107500
2025-05-15 00:00:00+00:00,9.724882384758574,9.772553559582555,9.696280043564999,9.753484725952148,95600
2025-05-16 00:00:00+00:00,9.782088536989061,9.906033234933611,9.715348524709944,9.810690879821777,109200
2025-05-19 00:00:00+00:00,9.753484495505507,9.810690085793086,9.724882154987723,9.791622161865234,86200
2025-05-20 00:00:00+00:00,9.82022421446128,9.89649772644043,9.791621874782097,9.89649772644043,165600
2025-05-21 00:00:00+00:00,9.88696412117856,9.95370322232207,9.82975943712757,9.848827362060547,192500
2025-05-22 00:00:00+00:00,9.887336782477947,9.887336782477947,9.75255289908988,9.819944381713867,108500
2025-05-23 00:00:00+00:00,9.781435052974144,9.906591322204497,9.752553119502558,9.87770938873291,113500
2025-05-27 00:00:00+00:00,9.96435629423121,10.041375397027151,9.88733719143527,9.935473442077637,97800
2025-05-28 00:00:00+00:00,9.945100784301758,10.002865568870545,9.858454066518629,9.945100784301758,69600
2025-05-29 00:00:00+00:00,9.964356332324115,10.031747817993164,9.877709611812408,10.031747817993164,91000
2025-05-30 00:00:00+00:00,10.012492950567609,10.04137580389148,9.945101462425571,9.954729080200195,108400
2025-06-02 00:00:00+00:00,9.96435624013191,10.012492490512932,9.925846688943018,10.0028657913208,104100
2025-06-03 00:00:00+00:00,9.964356789287033,10.00286634259826,9.93547393569848,9.983611106872559,81000
2025-06-04 00:00:00+00:00,9.973982993475607,10.012492544873577,9.92584674283324,9.935473442077637,104900
2025-06-05 00:00:00+00:00,9.954728583737529,9.973982900186359,9.868081864367493,9.906591415405273,109800
2025-06-06 00:00:00+00:00,9.916219527241864,10.00286625093315,9.887337592058158,9.954729080200195,99800
2025-06-09 00:00:00+00:00,9.945101370759444,9.964356606131211,9.89696420047018,9.925847053527832,102900
2025-06-10 00:00:00+00:00,9.973983579882832,10.012493133544922,9.935474026220744,10.012493133544922,69800
2025-06-11 00:00:00+00:00,10.041374670504007,10.118393767727389,9.973982271828502,10.089510917663574,116400
2025-06-12 00:00:00+00:00,10.137649168455551,10.214668273925781,10.118394851158074,10.214668273925781,170200
2025-06-13 00:00:00+00:00,10.195413956628304,10.214668273925781,10.156904403893188,10.214668273925781,121000
2025-06-16 00:00:00+00:00,10.243551254272461,10.301315125022285,10.205041701059187,10.243551254272461,120000
2025-06-17 00:00:00+00:00,10.233923233609303,10.291687102085442,10.2146679986905,10.224295616149902,173900
2025-06-18 00:00:00+00:00,10.243550482011699,10.243550482011699,10.156903764279084,10.20504093170166,109300
2025-06-20 00:00:00+00:00,10.253177180984133,10.253177180984133,10.156903764279084,10.20504093170166,199700
2025-06-23 00:00:00+00:00,10.22449817995251,10.234226754621849,10.059116121645538,10.136942863464355,180100
2025-06-24 00:00:00+00:00,10.195312188936045,10.341238021850586,10.156398819045753,10.341238021850586,117800
2025-06-25 00:00:00+00:00,10.438520006110362,10.535803885618604,10.360693273610902,10.467705726623535,294900
2025-06-26 00:00:00+00:00,10.496891021728516,10.526075815870579,10.467706227586453,10.496891021728516,135900
2025-06-27 00:00:00+00:00,10.535804652818596,10.61363139098527,10.516348432160877,10.603902816772461,120500
2025-06-30 00:00:00+00:00,10.672001744017052,10.740099906921387,10.60390265334483,10.740099906921387,177100
2025-07-01 00:00:00+00:00,10.720643759633685,10.837383865880177,10.710915185504504,10.798470497131348,158400
2025-07-02 00:00:00+00:00,10.817926173218224,10.905481480438915,10.808197599578625,10.895752906799316,79400
2025-07-03 00:00:00+00:00,10.886025641006288,10.934667587280273,10.876297993965858,10.934667587280273,71900
2025-07-07 00:00:00+00:00,10.886025071394785,10.895753645694127,10.808198332535877,10.847111701965332,80800
2025-07-08 00:00:00+00:00,10.847111701965332,10.866568850564013,10.817926906835218,10.847111701965332,67500
2025-07-09 00:00:00+00:00,10.847111631988795,10.93466694458221,10.808198262810377,10.915210723876953,92700
2025-07-10 00:00:00+00:00,10.944395065307617,10.944395065307617,10.876296904009196,10.944395065307617,66500
2025-07-11 00:00:00+00:00,10.915210364969203,10.915210364969203,10.84711127532024,10.876296997070312,118500
2025-07-14 00:00:00+00:00,10.915211365431455,10.934667587280273,10.876297993965858,10.934667587280273,99600
2025-07-15 00:00:00+00:00,10.944394989928465,10.95412356369491,10.85683968156618,10.886024475097656,108000
2025-07-16 00:00:00+00:00,10.905481622630546,10.924937842395577,10.817926314268261,10.886024475097656,110400
2025-07-17 00:00:00+00:00,10.924938727021003,10.954124450683594,10.847111986123295,10.954124450683594,110000
2025-07-18 00:00:00+00:00,11.01249351314778,11.031950661320948,10.9152105555856,10.924938201904297,126700
2025-07-21 00:00:00+00:00,10.94439592059903,11.041679811000417,10.94439592059903,11.012494087219238,96600
2025-07-22 00:00:00+00:00,11.031950571730736,11.119505882263184,10.983308629460723,11.119505882263184,143300
2025-07-23 00:00:00+00:00,11.158418889463105,11.226517049776884,11.051406434378194,11.080592155456543,281300
2025-07-24 00:00:00+00:00,11.100238983725292,11.169001225160805,11.070769585512254,11.159177780151367,123000
2025-07-25 00:00:00+00:00,11.18864840602134,11.257410649244285,11.119885225983094,11.247587203979492,125100
2025-07-28 00:00:00+00:00,11.257410912730347,11.257410912730347,11.198471176577375,11.227941513061523,109000
2025-07-29 00:00:00+00:00,11.237763575770744,11.267233911085363,11.139531935167875,11.188648223876953,85700
2025-07-30 00:00:00+00:00,11.218117960137223,11.218117960137223,11.090415980374818,11.198471069335938,85400
2025-07-31 00:00:00+00:00,11.227941646189592,11.227941646189592,11.041299926838303,11.070770263671875,133200
2025-08-01 00:00:00+00:00,11.021653907652786,11.070770198604732,10.83501218939846,10.854659080505371,178800
2025-08-04 00:00:00+00:00,10.854659014878344,10.982360995855185,10.854659014878344,10.933244705200195,114500
2025-08-05 00:00:00+00:00,10.93324393643892,11.021653066038427,10.884127649237499,10.992182731628418,112300
2025-08-06 00:00:00+00:00,11.002006622024698,11.041299466014184,10.96271377803521,11.031476020812988,64200
2025-08-07 00:00:00+00:00,11.051123109893945,11.100239399967647,11.041299664516142,11.090415954589844,138300
2025-08-08 00:00:00+00:00,11.149355625458174,11.218117869073861,11.139532180137275,11.169001579284668,109400
2025-08-11 00:00:00+00:00,11.178824933381044,11.21811777752869,11.090415799845017,11.139532089233398,72900
2025-08-12 00:00:00+00:00,11.178824716749011,11.267233848571777,11.100239029976617,11.267233848571777,115700
2025-08-13 00:00:00+00:00,11.257410912730347,11.277056866904454,11.198471176577375,11.227941513061523,141900
2025-08-14 00:00:00+00:00,11.178825222403267,11.277056866904454,11.169001776908551,11.227941513061523,141800
2025-08-15 00:00:00+00:00,11.267233494179868,11.296702891588785,11.208293762546779,11.257410049438477,111900
2025-08-18 00:00:00+00:00,11.257410585838665,11.326172828674316,11.257410585838665,11.326172828674316,68900
2025-08-19 00:00:00+00:00,11.355642918263223,11.37528887144119,11.277056295105526,11.345819473266602,109900
2025-08-20 00:00:00+00:00,11.365465365115018,11.43422854290504,11.306526569083882,11.424405097961426,98800
2025-08-21 00:00:00+00:00,11.434229233831832,11.463698633628125,11.385112942961129,11.444051742553711,137100
2025-08-22 00:00:00+00:00,11.50355322273769,11.61263829717363,11.463885836965977,11.602721214294434,108300
2025-08-25 00:00:00+00:00,11.662222418718294,11.662222418718294,11.543220264945052,11.582887649536133,89900
2025-08-26 00:00:00+00:00,11.602720782808575,11.66222233212592,11.553136316001629,11.632471084594727,138400
2025-08-27 00:00:00+00:00,11.632471182724654,11.701889815138001,11.612637963281589,11.691972732543945,55600
2025-08-28 00:00:00+00:00,11.721722717246537,11.89030933380127,11.691972416014826,11.89030933380127,173700
2025-08-29 00:00:00+00:00,11.920060757963558,11.920060757963558,11.840725043924673,11.900226593017578,124300
2025-09-02 00:00:00+00:00,11.850642725082382,11.900227194207265,11.810975338931495,11.880393028259277,168500
2025-09-03 00:00:00+00:00,11.880392526272141,11.989478542886639,11.870476389462224,11.959728240966797,127400
2025-09-04 00:00:00+00:00,11.939894262486462,12.088646720155833,11.939894262486462,12.078730583190918,136500
2025-09-05 00:00:00+00:00,12.177898216559136,12.177898216559136,11.97956129689108,12.0588960647583,137300
2025-09-08 00:00:00+00:00,12.098563892078484,12.148148360248921,12.06881358947425,12.13823127746582,75700
2025-09-09 00:00:00+00:00,12.197732925415039,12.197732925415039,12.128314291126385,12.197732925415039,93900
2025-09-10 00:00:00+00:00,12.247316882849036,12.296900403599368,12.207649498801748,12.277067184448242,127500
2025-09-11 00:00:00+00:00,12.366319236129033,12.52498877489894,12.326651851436557,12.505154609680176,164100
2025-09-12 00:00:00+00:00,12.604323732134995,12.643991117418663,12.534906044324844,12.624156951904297,135600
2025-09-15 00:00:00+00:00,12.713408253336807,12.971246719360352,12.663824733193454,12.971246719360352,276600
2025-09-16 00:00:00+00:00,13.090248970235008,13.308420054366684,12.891912050908498,13.03074836730957,210100
2025-09-17 00:00:00+00:00,12.9910814936997,13.070416264546363,12.792743620837971,12.951414108276367,191700
2025-09-18 00:00:00+00:00,12.951414364969292,13.12991713003962,12.891912812782458,12.911746978759766,103900
2025-09-19 00:00:00+00:00,13.010914547151815,13.169584086816036,12.981164244901038,13.050581932067871,148400
2025-09-22 00:00:00+00:00,13.070416362716305,13.199335602746695,13.070416362716305,13.119999885559082,229500
2025-09-23 00:00:00+00:00,13.100000381469727,13.210000038146973,12.960000038146973,13.0,154100
2025-09-24 00:00:00+00:00,13.050000190734863,13.100000381469727,12.9399995803833,13.029999732971191,119200
2025-09-25 00:00:00+00:00,12.960000038146973,13.039999961853027,12.8100004196167,12.890000343322754,174600
2025-09-26 00:00:00+00:00,12.960000038146973,13.0600004196167,12.9399995803833,13.050000190734863,55900
