"('date', '')","('open', 'AMH')","('high', 'AMH')","('low', 'AMH')","('close', 'AMH')","('volume', 'AMH')"
2024-01-02 00:00:00+00:00,34.295390400005665,34.78830412462594,34.05841285639921,34.63663864135742,1909700
2024-01-03 00:00:00+00:00,34.46601112434037,34.598717957124364,33.982574958067254,34.19111633300781,2215500
2024-01-04 00:00:00+00:00,34.06789273049778,34.257475501732934,33.78352038164036,33.9067497253418,1983400
2024-01-05 00:00:00+00:00,33.69820519482916,34.02049479128675,33.33799832443766,33.56549835205078,2532500
2024-01-08 00:00:00+00:00,33.5275742597133,34.25746536254883,33.4801794849296,34.25746536254883,2544400
2024-01-09 00:00:00+00:00,34.011014881202634,34.11528556916905,33.641330526405326,34.105804443359375,2203000
2024-01-10 00:00:00+00:00,34.314349312472174,34.38070273593463,34.134244063653746,34.276432037353516,1720200
2024-01-11 00:00:00+00:00,34.1058104167895,34.219558634497915,33.887791492852266,33.92570877075195,2052000
2024-01-12 00:00:00+00:00,34.24799757935652,34.32382851734617,33.717166549466725,33.88779067993164,2853000
2024-01-16 00:00:00+00:00,33.64133447152022,33.736124044792916,33.22425167074328,33.451751708984375,3902300
2024-01-17 00:00:00+00:00,33.08206073332681,33.584451880567514,32.882996883448115,33.40435028076172,4567900
2024-01-18 00:00:00+00:00,33.50861896945093,33.584453509461795,32.92091574832625,33.015708923339844,3313300
2024-01-19 00:00:00+00:00,33.29060361006588,34.15320170593066,33.25268995204247,33.75508117675781,3992400
2024-01-22 00:00:00+00:00,33.98257520339728,34.37121819478042,33.944661548035285,34.295387268066406,2082400
2024-01-23 00:00:00+00:00,34.39018391219046,34.41862367955589,33.4612322687135,33.60342025756836,1636900
2024-01-24 00:00:00+00:00,33.86882794782002,33.90674522022719,33.167376488238055,33.21477127075195,2269800
2024-01-25 00:00:00+00:00,33.480188733130134,33.51810600982676,32.911444046642835,33.02519226074219,2559400
2024-01-26 00:00:00+00:00,33.02518714094891,33.281123294988355,32.864040547965566,33.24320602416992,2164000
2024-01-29 00:00:00+00:00,33.08206552834055,33.62237402206157,33.034667128267635,33.46122741699219,3525100
2024-01-30 00:00:00+00:00,33.546541282257074,33.78351883142927,33.36643964664277,33.451751708984375,2194500
2024-01-31 00:00:00+00:00,33.58445381510981,33.85934860116616,33.082062638930225,33.224246978759766,2756600
2024-02-01 00:00:00+00:00,33.05362454610154,33.86882781982422,32.759774726031814,33.86882781982422,3665300
2024-02-02 00:00:00+00:00,33.47070698632338,33.840391347356615,33.11997764524922,33.574974060058594,2994800
2024-02-05 00:00:00+00:00,33.16737832186899,33.16737832186899,32.72185938642994,32.74081802368164,1905900
2024-02-06 00:00:00+00:00,32.76925268773849,33.119978421037835,32.64602335917758,33.04414749145508,1663200
2024-02-07 00:00:00+00:00,33.148414514064534,33.148414514064534,32.683937013823886,32.958831787109375,1550900
2024-02-08 00:00:00+00:00,32.88299637707345,33.22424455333657,32.693417271140305,33.19580841064453,1794300
2024-02-09 00:00:00+00:00,33.186336970876255,33.43279566609947,33.034671472273786,33.39487838745117,2249800
2024-02-12 00:00:00+00:00,33.461226982327574,33.58445631213396,32.854565075573355,32.8735237121582,2182900
2024-02-13 00:00:00+00:00,32.191027442586986,32.503839524034966,31.99196718129657,32.323734283447266,2830700
2024-02-14 00:00:00+00:00,32.418528045982214,32.59862967379674,32.18155050707297,32.257381439208984,5294700
2024-02-15 00:00:00+00:00,32.56071460444939,32.93040262761156,32.43748887938586,32.835609436035156,2771300
2024-02-16 00:00:00+00:00,32.55123502960815,32.816648717214356,32.37113340101684,32.63654708862305,1854800
2024-02-20 00:00:00+00:00,32.53227737673416,32.977796322400806,32.35217574269401,32.58915328979492,3112300
2024-02-21 00:00:00+00:00,32.62706029604835,33.05362051704627,32.53227074293311,32.92091369628906,2483600
2024-02-22 00:00:00+00:00,33.157899289271334,33.157899289271334,32.778737368263144,32.93988037109375,3187000
2024-02-23 00:00:00+00:00,32.93039527665096,33.67924143499378,32.28581618178115,33.40435028076172,4707100
2024-02-26 00:00:00+00:00,33.31904098222521,33.84039080652951,33.30955985640713,33.72664260864258,4888300
2024-02-27 00:00:00+00:00,35.29069378723112,35.774129979598634,34.23851296195025,34.28590774536133,13418500
2024-02-28 00:00:00+00:00,34.08684031078282,34.77881412770927,34.067881678210796,34.30485916137695,8170100
2024-02-29 00:00:00+00:00,34.65559287413012,35.2432960951013,34.57975833413906,35.082149505615234,53186700
2024-03-01 00:00:00+00:00,34.80726565115171,35.10111551538041,34.67455879427544,34.873619079589844,5338700
2024-03-04 00:00:00+00:00,35.18641930349979,35.38548315796549,34.84517111411837,35.31912612915039,3369900
2024-03-05 00:00:00+00:00,35.167463197299774,35.36652706607691,34.66507200236379,34.69350814819336,3999900
2024-03-06 00:00:00+00:00,34.845174196235185,34.977884649614055,34.47548983036935,34.62715530395508,2294100
2024-03-07 00:00:00+00:00,34.835702338298674,34.845179849939846,34.37122471608544,34.61768341064453,4307500
2024-03-08 00:00:00+00:00,34.85465765255825,35.053717921949676,34.731428317034364,34.93048858642578,2161200
2024-03-11 00:00:00+00:00,34.91152986482491,35.09163147766364,34.61767643925542,34.74090576171875,2000400
2024-03-12 00:00:00+00:00,34.67455602063131,34.996842009556254,34.62715761897494,34.93048858642578,1764200
2024-03-13 00:00:00+00:00,34.81674037762931,35.15798862000909,34.79778174016484,34.93048858642578,1837200
2024-03-14 00:00:00+00:00,34.83502497786516,34.873208040138906,34.50089678075707,34.672733306884766,2514000
2024-03-15 00:00:00+00:00,34.32906182498451,34.787291368391536,34.32906182498451,34.63454818725586,5020300
2024-03-18 00:00:00+00:00,34.67273328147148,34.69182663343662,34.21450375936164,34.22404861450195,3180400
2024-03-19 00:00:00+00:00,34.329057058219675,34.50089356834752,34.042664088567996,34.300418853759766,2023100
2024-03-20 00:00:00+00:00,34.28132901193121,34.67273362690475,34.10949248421751,34.5772705078125,3106600
2024-03-21 00:00:00+00:00,34.605908403486595,34.940032958984375,34.529534995553085,34.940032958984375,2194300
2024-03-22 00:00:00+00:00,35.27416083347259,35.2837056885347,34.6250014387145,34.682281494140625,2435500
2024-03-25 00:00:00+00:00,34.79683857924037,34.80638343447143,34.32906055585821,34.3958854675293,1864800
2024-03-26 00:00:00+00:00,34.37678969098161,34.395883041781744,33.98538510378972,34.004478454589844,2583100
2024-03-27 00:00:00+00:00,34.386335570521744,34.749101924750114,34.24313727125991,34.60590362548828,2243400
2024-03-28 00:00:00+00:00,34.768196756480684,35.27416148453896,34.66318878212137,35.11186981201172,1954800
2024-04-01 00:00:00+00:00,35.045047619573374,35.19779080702972,34.434074869747995,34.691829681396484,1359600
2024-04-02 00:00:00+00:00,34.40543667564561,34.55817986317086,34.25269348812037,34.424530029296875,1915000
2024-04-03 00:00:00+00:00,34.31951633078938,34.51044621407736,34.166773152495914,34.29087448120117,1591600
2024-04-04 00:00:00+00:00,34.596363183044005,34.72046450709881,34.033122051377326,34.05221176147461,1602500
2024-04-05 00:00:00+00:00,33.9281052875313,34.4340662870537,33.870825240880414,34.357696533203125,1067900
2024-04-08 00:00:00+00:00,34.462711819692885,34.920945006997485,34.434073611118116,34.901851654052734,2397400
2024-04-09 00:00:00+00:00,35.0450463386113,35.19778952048459,34.63454835451093,34.901851654052734,1814600
2024-04-10 00:00:00+00:00,34.22405163680106,34.519993155868335,33.92811375941862,34.424530029296875,2054200
2024-04-11 00:00:00+00:00,34.691820728691354,34.701365582207075,33.994929888158815,34.45315933227539,1737300
2024-04-12 00:00:00+00:00,34.43407232586606,34.43407232586606,33.82309962117744,33.94720458984375,1488100
2024-04-15 00:00:00+00:00,34.16676957412463,34.16676957412463,33.26940030916023,33.47942352294922,1330400
2024-04-16 00:00:00+00:00,33.43169673074906,33.43169673074906,33.02119874077604,33.09756851196289,1458300
2024-04-17 00:00:00+00:00,33.19303193598996,33.39350666206587,32.88754559863112,33.08802032470703,1942700
2024-04-18 00:00:00+00:00,33.164397695341975,33.6130787585389,33.00210601076747,33.44124221801758,2623200
2024-04-19 00:00:00+00:00,33.58443848550664,33.79446172028056,33.403057100183005,33.67035675048828,2657300
2024-04-22 00:00:00+00:00,33.75627659574245,33.899471282958984,33.555801848628434,33.899471282958984,3556300
2024-04-23 00:00:00+00:00,33.9662999977698,34.176319601664375,33.81355317066859,33.985389709472656,2230700
2024-04-24 00:00:00+00:00,33.80400578840152,34.12858548836383,33.5939825585187,33.956748962402344,2764300
2024-04-25 00:00:00+00:00,33.67990066807325,34.16677203664107,33.51761263967365,34.13813018798828,1925800
2024-04-26 00:00:00+00:00,34.28132885672904,34.94958161240311,34.23359729739901,34.75865173339844,1530500
2024-04-29 00:00:00+00:00,35.025952177365625,35.178695355714034,34.29087449353746,34.472259521484375,1935700
2024-04-30 00:00:00+00:00,34.14767710197633,34.59636174599963,34.07130369802157,34.17631530761719,2674700
2024-05-01 00:00:00+00:00,34.042664088567996,34.79683503394197,33.84218937398024,34.300418853759766,2289300
2024-05-02 00:00:00+00:00,34.55817747918333,34.86366383315991,34.25269112520675,34.749107360839844,2173500
2024-05-03 00:00:00+00:00,35.4841805407651,35.78967052905963,34.07130527727262,34.13813018798828,2359000
2024-05-06 00:00:00+00:00,34.33861096729206,34.49135415129697,34.14768107686474,34.44362258911133,3949200
2024-05-07 00:00:00+00:00,34.69182825480768,34.930489702999346,34.6154548433777,34.81593322753906,2437200
2024-05-08 00:00:00+00:00,34.67273601444527,34.854117409884175,34.491354619006366,34.51999282836914,1326800
2024-05-09 00:00:00+00:00,34.71092065617162,34.78729042382347,34.28132933286562,34.749107360839844,1663200
2024-05-10 00:00:00+00:00,35.04504326099647,35.04504326099647,34.30042076996663,34.4340705871582,1499700
2024-05-13 00:00:00+00:00,34.558173618951535,34.60590517361278,34.166769044034595,34.300418853759766,996200
2024-05-14 00:00:00+00:00,34.539082198289975,34.58681375561777,34.07130419643508,34.4340705871582,1163100
2024-05-15 00:00:00+00:00,34.987770080566406,35.05459499533456,34.758653485872216,34.987770080566406,2245600
2024-05-16 00:00:00+00:00,34.95912487569641,35.10232318885037,34.73955679942888,34.796836853027344,1192300
2024-05-17 00:00:00+00:00,34.78728680652827,35.16914653013428,34.6631854917879,35.10232162475586,1451300
2024-05-20 00:00:00+00:00,35.03550180084412,35.27416325229172,34.94003503525424,35.07368850708008,1952600
2024-05-21 00:00:00+00:00,35.00685693304539,35.22642865413463,34.92094231394669,35.05459213256836,1107500
2024-05-22 00:00:00+00:00,34.987769913248584,35.27416292398319,34.634548346380676,34.72046661376953,1003300
2024-05-23 00:00:00+00:00,34.720463572809344,34.81593032914932,34.38633902983041,34.4340705871582,1332500
2024-05-24 00:00:00+00:00,34.6154572356193,34.73001736068143,34.3577060584419,34.491355895996094,1330100
2024-05-28 00:00:00+00:00,34.691832452383174,34.7395640194599,34.04267294342132,34.09040451049805,1157200
2024-05-29 00:00:00+00:00,33.63216609702153,33.870827511540575,33.41259803266612,33.85173416137695,1963000
2024-05-30 00:00:00+00:00,34.04267168744383,34.157228172538524,33.81355507556943,34.03312683105469,1617600
2024-05-31 00:00:00+00:00,34.2335933330513,34.434068044032614,33.89946517306499,34.40542984008789,2793300
2024-06-03 00:00:00+00:00,34.49135047361753,34.60590693898531,34.04266582520755,34.34815216064453,1577400
2024-06-04 00:00:00+00:00,34.26223299905956,34.83502259418541,34.26223299905956,34.730010986328125,1583400
2024-06-05 00:00:00+00:00,34.61545002787136,34.62499852381412,34.224045452954414,34.300418853759766,1683500
2024-06-06 00:00:00+00:00,34.042670564699186,34.45316856790884,33.96630079104977,34.147682189941406,1434200
2024-06-07 00:00:00+00:00,33.775372008327864,34.21450823592838,33.52716204199018,34.03312683105469,2106000
2024-06-10 00:00:00+00:00,33.870836388597,34.28133442049009,33.65126826669595,34.09040451049805,1517100
2024-06-11 00:00:00+00:00,33.966305887873084,34.214512241584465,33.804014176777414,33.93766403198242,1473400
2024-06-12 00:00:00+00:00,34.51998649856669,34.71091635657295,33.613072404300034,33.67989730834961,3573900
2024-06-13 00:00:00+00:00,33.74672461520393,33.870829577997036,33.34577516235845,33.80400466918945,1942100
2024-06-14 00:00:00+00:00,33.72707037302638,34.09252012716593,33.553962787835104,34.08290100097656,1276500
2024-06-17 00:00:00+00:00,33.81362373330357,34.26562727425974,33.77515456628141,34.25600814819336,1740200
2024-06-18 00:00:00+00:00,34.32332932484994,34.76571743373541,34.24639465501457,34.746482849121094,2923700
2024-06-20 00:00:00+00:00,34.861883444107434,34.861883444107434,34.31371067378637,34.650306701660156,2047900
2024-06-21 00:00:00+00:00,34.77532675550885,35.12154188023193,34.554134574407165,34.95804977416992,3057700
2024-06-24 00:00:00+00:00,35.006138921567214,35.64086544294649,34.87149684971714,35.39081954956055,1751200
2024-06-25 00:00:00+00:00,35.32350020905322,35.361969372287696,34.82341209286904,34.861881256103516,1355700
2024-06-26 00:00:00+00:00,34.65030736267946,34.79456490230396,34.51566894896147,34.679161071777344,1555500
2024-06-27 00:00:00+00:00,34.813794746081314,35.35234832763672,34.66953722609547,35.35234832763672,2559300
2024-06-28 00:00:00+00:00,35.506230117837816,35.80436068779475,35.227337801850666,35.73704147338867,3032600
2024-07-01 00:00:00+00:00,35.8235921880715,36.1121036061974,35.400442352728305,35.96784973144531,2388300
2024-07-02 00:00:00+00:00,36.05440234456398,36.400613833818966,35.79474097615654,35.9101448059082,2670000
2024-07-03 00:00:00+00:00,36.054405660042406,36.22750958627733,35.871678938459084,35.88129806518555,914600
2024-07-05 00:00:00+00:00,35.96784936604964,36.20827615681569,35.83320728157844,36.015933990478516,1403100
2024-07-08 00:00:00+00:00,36.04478439758875,36.21789198218863,35.871676812988866,35.96784973144531,1334600
2024-07-09 00:00:00+00:00,35.967851571464074,36.08325541089384,35.669721011930115,35.804359436035156,1269100
2024-07-10 00:00:00+00:00,35.89091352329007,35.967851862613976,35.44852907804339,35.88129806518555,1421800
2024-07-11 00:00:00+00:00,36.35253622787484,36.47755920760253,35.140786610015354,35.1504020690918,3388500
2024-07-12 00:00:00+00:00,35.23694721891836,35.294650965068406,34.631070724517805,34.640689849853516,4312400
2024-07-15 00:00:00+00:00,34.794566226477876,35.11192768965929,34.37141638602873,34.486820220947266,2956200
2024-07-16 00:00:00+00:00,34.64069424595922,35.05422864096095,34.41950202724557,34.87150192260742,1898200
2024-07-17 00:00:00+00:00,34.74648240564037,35.121547629277714,34.74648240564037,34.91958999633789,1843500
2024-07-18 00:00:00+00:00,34.78494292963457,35.29465017093803,34.659923652054516,34.861881256103516,2455600
2024-07-19 00:00:00+00:00,34.91959124708258,35.14078347231385,34.77533369346037,34.852272033691406,1763500
2024-07-22 00:00:00+00:00,34.95805476316121,35.48699665065383,34.8041817600602,35.34273910522461,2173800
2024-07-23 00:00:00+00:00,35.34273954723914,35.58316634688022,35.0349935371883,35.16963195800781,1726000
2024-07-24 00:00:00+00:00,35.13116324879108,35.29465538236735,34.29447900231803,34.34256362915039,2757700
2024-07-25 00:00:00+00:00,34.21754390338936,34.27524398741482,33.063494530796504,33.53472900390625,4763300
2024-07-26 00:00:00+00:00,33.72707073576497,34.19830887132538,33.48664393914924,34.03481674194336,3001800
2024-07-29 00:00:00+00:00,34.11175421390481,34.813800002008534,33.83285825642449,34.708011627197266,2893000
2024-07-30 00:00:00+00:00,34.77533046950503,34.842649676655164,34.304092350832455,34.75609588623047,2056500
2024-07-31 00:00:00+00:00,34.82341545943607,35.14078058386988,34.582988668909245,34.708011627197266,2280500
2024-08-01 00:00:00+00:00,34.95805266418225,35.506225434104614,34.871498875846,35.429290771484375,2096500
2024-08-02 00:00:00+00:00,35.57355130873489,37.36232363752364,35.25618616852636,36.304447174072266,4077500
2024-08-05 00:00:00+00:00,35.862060465049915,36.554487117635745,35.60239909459712,35.66010284423828,2677700
2024-08-06 00:00:00+00:00,35.650483113929766,37.12189385292883,35.458140953675,36.61219024658203,2384400
2024-08-07 00:00:00+00:00,36.679511583716675,37.420026559122654,36.400615618572516,36.85261917114258,3061100
2024-08-08 00:00:00+00:00,36.83338663783785,37.131517203585744,36.6025789541676,36.891090393066406,1525100
2024-08-09 00:00:00+00:00,37.083433461727154,37.1218989641771,36.75645284485914,36.871856689453125,1393300
2024-08-12 00:00:00+00:00,36.83338385608944,36.97764139895515,36.49678781423173,36.948787689208984,1860400
2024-08-13 00:00:00+00:00,37.21806922541895,37.36232310367104,36.84300400589299,36.92955780029297,1670900
2024-08-14 00:00:00+00:00,36.92955838985452,37.237304404051486,36.79491629859921,36.8333854675293,1479400
2024-08-15 00:00:00+00:00,36.75644919021698,37.06419519095024,36.525637855356194,36.948787689208984,2332100
2024-08-16 00:00:00+00:00,36.91994103100056,37.01611395793044,36.631429587455,36.794918060302734,1341300
2024-08-19 00:00:00+00:00,36.90070073064314,37.26615045913382,36.81414694412223,37.08342742919922,1208700
2024-08-20 00:00:00+00:00,37.13151081008143,37.18921088675289,36.66989185360299,37.1507453918457,1868800
2024-08-21 00:00:00+00:00,37.19883471330206,37.208450171088764,36.96802337158119,37.13151550292969,1576400
2024-08-22 00:00:00+00:00,37.17959258879805,37.323850106694785,36.58333527415896,36.88146209716797,1695300
2024-08-23 00:00:00+00:00,36.93917128458455,37.18921352803607,36.82376745442397,37.09304428100586,1950600
2024-08-26 00:00:00+00:00,37.37194230243726,37.37194230243726,36.91032328761734,37.13151550292969,1981000
2024-08-27 00:00:00+00:00,36.92955569312703,37.68930154659664,36.75644811420443,37.34309005737305,2557800
2024-08-28 00:00:00+00:00,37.35270139195848,37.83355490953332,37.33346681102094,37.7181510925293,2221800
2024-08-29 00:00:00+00:00,37.71815843149377,37.77585851691211,37.44887791459452,37.64122009277344,1391600
2024-08-30 00:00:00+00:00,37.82394338197078,38.381731612609414,37.650835804174264,38.247093200683594,2098400
2024-09-03 00:00:00+00:00,38.1316898029254,38.391347503935066,37.891263016446985,38.0739860534668,1976200
2024-09-04 00:00:00+00:00,38.1316898029254,38.4298166702408,37.76624006026415,38.0739860534668,1655500
2024-09-05 00:00:00+00:00,38.28556706765908,38.670247767736356,38.170159555876076,38.22786331176758,1522900
2024-09-06 00:00:00+00:00,38.16054271631039,38.19901188551233,37.064197074408455,37.891265869140625,3346400
2024-09-09 00:00:00+00:00,37.881646528105705,37.89126565466269,37.1699852450076,37.68930435180664,1752900
2024-09-10 00:00:00+00:00,37.84317560571408,38.4202021078756,37.64121798083731,38.38173294067383,1354900
2024-09-11 00:00:00+00:00,38.054757066069904,38.60292992635696,37.72777644163358,38.56446075439453,1831400
2024-09-12 00:00:00+00:00,38.53560356559348,39.17994923633095,38.468284361450664,39.04530715942383,2233400
2024-09-13 00:00:00+00:00,39.4034327802858,39.91642521594003,39.28728515187598,39.80027389526367,2142400
2024-09-16 00:00:00+00:00,39.877710955050844,40.080970242340925,39.403435592440516,39.63573455810547,1159500
2024-09-17 00:00:00+00:00,39.50990651390519,39.75188291523595,38.90980607243963,38.996917724609375,1935300
2024-09-18 00:00:00+00:00,39.0937012863166,39.24856601360324,38.30001909743931,38.38713073730469,2160500
2024-09-19 00:00:00+00:00,38.54199981689453,38.74525910211108,38.2709874366058,38.54199981689453,1979400
2024-09-20 00:00:00+00:00,38.37745886846059,38.677507244158384,38.08708423198716,38.348419189453125,4973800
2024-09-23 00:00:00+00:00,38.60975239899206,38.99691610191784,38.47424621064805,38.67750549316406,2858800
2024-09-24 00:00:00+00:00,38.1645154850791,38.59039259064545,37.99029219365046,38.29034423828125,2135800
2024-09-25 00:00:00+00:00,38.38713688577274,38.60007730449841,37.86446696286442,38.06772994995117,1478700
2024-09-26 00:00:00+00:00,37.89350239699177,38.08708054621858,37.148214707215686,37.26436233520508,2351800
2024-09-27 00:00:00+00:00,37.59345394783981,37.65152961351338,36.99335350494713,37.041748046875,1752900
2024-09-30 00:00:00+00:00,36.906240311643614,37.157894134521484,36.73201701416404,37.157894134521484,2429200
2024-10-01 00:00:00+00:00,37.32244045275276,37.43858808838965,36.79008943052791,36.877201080322266,1945900
2024-10-02 00:00:00+00:00,36.54811463232526,36.93527835771638,36.41260843611845,36.90624237060547,1439300
2024-10-03 00:00:00+00:00,36.906240758431565,37.09982261267089,36.54811303579543,36.877201080322266,1668400
2024-10-04 00:00:00+00:00,36.75137306863928,37.21596726622611,36.56746866032797,37.1094970703125,2026900
2024-10-07 00:00:00+00:00,36.96431096121636,37.06110372983747,36.48035819491063,36.625545501708984,1613000
2024-10-08 00:00:00+00:00,36.72233533164772,36.80944697906105,36.015764721413696,36.13191604614258,1585700
2024-10-09 00:00:00+00:00,36.04480439872925,36.248063678604794,35.957692751315925,36.13191604614258,1241200
2024-10-10 00:00:00+00:00,36.13191830875086,36.799771852563424,36.102878629616825,36.24806594848633,2038600
2024-10-11 00:00:00+00:00,36.45132472115582,36.76105421754375,36.1996708899407,36.67394256591797,1439800
2024-10-14 00:00:00+00:00,36.615867614746094,36.75137379686063,36.402927218699496,36.615867614746094,832500
2024-10-15 00:00:00+00:00,36.71265503374394,37.041743043576524,36.18030775990881,36.29645538330078,2509400
2024-10-16 00:00:00+00:00,36.354536910320334,37.041749023712576,36.30613867484927,36.91592025756836,1361600
2024-10-17 00:00:00+00:00,36.74169166627786,36.95463205648417,36.49971529277666,36.886878967285156,1362200
2024-10-18 00:00:00+00:00,36.91591540743969,37.177250337127155,36.81912633374795,36.89655685424805,1507100
2024-10-21 00:00:00+00:00,36.702977240645275,36.809447443523524,36.08351827000823,36.14159393310547,1661500
2024-10-22 00:00:00+00:00,36.07384067363327,37.10949932772069,36.07384067363327,36.93527603149414,2126200
2024-10-23 00:00:00+00:00,37.13853489900244,38.11612157162786,37.07078180592146,37.79671096801758,3260000
2024-10-24 00:00:00+00:00,37.86446502459418,38.08708286356304,37.34179882070792,37.38051223754883,1995200
2024-10-25 00:00:00+00:00,37.55473683739077,37.55473683739077,36.915919284049046,37.041748046875,2210300
2024-10-28 00:00:00+00:00,37.24500584010521,37.40955170676114,36.89655924461427,37.01271057128906,2291100
2024-10-29 00:00:00+00:00,36.828802693926626,37.196607809346084,36.519073236394355,36.58682632446289,2805200
2024-10-30 00:00:00+00:00,35.83186234063957,36.412604168393706,34.98978558271611,35.522132873535156,4774400
2024-10-31 00:00:00+00:00,35.17368423469909,35.17368423469909,34.0993085933977,34.10898971557617,4026500
2024-11-01 00:00:00+00:00,34.08963132909256,34.350966245186754,33.692790239971664,33.89604949951172,3508500
2024-11-04 00:00:00+00:00,33.992843946733615,34.26386002793521,33.71215412630847,34.07027816772461,2896700
2024-11-05 00:00:00+00:00,33.992842723715235,34.321930766553024,33.808941993878456,34.263858795166016,1943600
2024-11-06 00:00:00+00:00,34.93171207940748,35.50277651193364,34.45743672672641,35.20272445678711,3217600
2024-11-07 00:00:00+00:00,35.231763438132596,35.76411075129119,34.86395829591151,35.551170349121094,2080500
2024-11-08 00:00:00+00:00,35.735071343776845,36.18998813647635,35.59956515674295,35.77378845214844,2211400
