"('date', '')","('open', 'AMH')","('high', 'AMH')","('low', 'AMH')","('close', 'AMH')","('volume', 'AMH')"
2024-11-11 00:00:00+00:00,35.92865327332157,36.925598508641876,35.88993985713051,36.209346771240234,2453800
2024-11-12 00:00:00+00:00,36.2577411095322,36.54811203682107,36.093198937899615,36.13191604614258,1969800
2024-11-13 00:00:00+00:00,36.40292614406961,37.02238506817314,36.40292614406961,36.74169158935547,2325300
2024-11-14 00:00:00+00:00,36.66426481197573,36.72233678437081,36.2577425438761,36.30613708496094,1788800
2024-11-15 00:00:00+00:00,36.26742063916053,36.470679910105,36.15126931953526,36.393245697021484,1683700
2024-11-18 00:00:00+00:00,36.29645609109057,36.71265574964973,36.14159135945924,36.238380432128906,2389000
2024-11-19 00:00:00+00:00,36.16095332709221,36.54811334659647,35.918976930301994,36.37389373779297,1251800
2024-11-20 00:00:00+00:00,36.19966837681788,36.5481112668639,36.17062870011411,36.335174560546875,1289200
2024-11-21 00:00:00+00:00,36.325494216660424,36.57715172806885,36.19966915322287,36.42228698730469,1202700
2024-11-22 00:00:00+00:00,36.41260354240429,36.62554393197773,36.325491900512105,36.45132064819336,1214600
2024-11-25 00:00:00+00:00,36.56746908463833,36.96431019711514,36.56746908463833,36.82880401611328,3773200
2024-11-26 00:00:00+00:00,36.86752345746221,37.370834798961134,36.72233614447082,37.09014129638672,3025800
2024-11-27 00:00:00+00:00,37.3224402661541,37.59345264537414,37.30308171160028,37.38051223754883,1602500
2024-11-29 00:00:00+00:00,37.322442599915746,37.53537932878919,37.051426511482404,37.06110763549805,1368800
2024-12-02 00:00:00+00:00,37.06110753299874,37.06110753299874,36.277102641913935,36.48036193847656,1865200
2024-12-03 00:00:00+00:00,36.56746844837878,36.56746844837878,36.228703001768515,36.238380432128906,1126000
2024-12-04 00:00:00+00:00,36.28677976947586,36.45132193649517,35.938333189591944,36.40292739868164,1261400
2024-12-05 00:00:00+00:00,36.29645692397639,36.29645692397639,35.94801034674357,36.1803092956543,2393200
2024-12-06 00:00:00+00:00,36.19966927265962,36.39324743005351,36.06415939331055,36.06415939331055,2233000
2024-12-09 00:00:00+00:00,36.05448478964054,36.683624927306155,36.02544880220787,36.48036193847656,2510100
2024-12-10 00:00:00+00:00,36.73201718724127,36.85784594540645,36.2674229558622,36.36421203613281,3566300
2024-12-11 00:00:00+00:00,36.28678305487346,36.896560932612914,36.26742449954202,36.53843688964844,3229000
2024-12-12 00:00:00+00:00,36.480356663449335,37.08046072690776,36.38356759115807,36.74169158935547,2917900
2024-12-13 00:00:00+00:00,36.614998988537984,36.8878804126536,36.11796443493731,36.420082092285156,2634500
2024-12-16 00:00:00+00:00,36.59550757763223,37.11203791954325,36.303134086921276,36.46881103515625,1784500
2024-12-17 00:00:00+00:00,35.679399214557435,36.5175391924306,35.435754045070134,35.96202850341797,2879400
2024-12-18 00:00:00+00:00,35.91329755993365,36.283639269497066,34.84126026950264,35.045921325683594,2951600
2024-12-19 00:00:00+00:00,35.00693859883997,36.07897964968111,34.88998995032784,35.14338302612305,3691300
2024-12-20 00:00:00+00:00,35.40652105609571,35.962031795968855,35.26033245392674,35.59169006347656,6057300
2024-12-23 00:00:00+00:00,35.38702408280206,35.923042686803015,35.3480399652707,35.89380645751953,1363000
2024-12-24 00:00:00+00:00,35.85482358328532,36.225161559484825,35.73787122663581,36.20567321777344,516100
2024-12-26 00:00:00+00:00,36.06922880168235,36.43957049561205,35.96202805134893,36.20567321777344,1390700
2024-12-27 00:00:00+00:00,36.05949149157959,36.39084912967091,36.00101530212904,36.15694808959961,1255400
2024-12-30 00:00:00+00:00,35.932791931176816,36.098472595214844,35.620926382349396,36.098472595214844,1966400
2024-12-31 00:00:00+00:00,36.37135444416281,36.507795158645884,36.108217187203756,36.46881103515625,1636600
2025-01-02 00:00:00+00:00,36.371356264981884,36.53703693924179,35.75736930134008,35.81584548950195,1742600
2025-01-03 00:00:00+00:00,35.87432002028709,36.39084664646248,35.708639353681555,36.361610412597656,1220400
2025-01-06 00:00:00+00:00,36.322626887496845,36.400591418331324,35.10440088664598,35.18236541748047,2711500
2025-01-07 00:00:00+00:00,35.41626663613758,35.56245524411909,34.79253551518049,34.967960357666016,3070000
2025-01-08 00:00:00+00:00,34.97770601580068,35.250587463378906,34.753552867042714,35.250587463378906,2240200
2025-01-10 00:00:00+00:00,34.704818824722096,35.016684346836485,34.27600094351711,34.38320541381836,2471100
2025-01-13 00:00:00+00:00,34.39295534780661,34.57812435078251,34.042105685131865,34.529396057128906,2733000
2025-01-14 00:00:00+00:00,34.50990512270871,34.77304237830497,34.2954961623568,34.33448028564453,2698900
2025-01-15 00:00:00+00:00,35.06541669428309,35.08490875638655,33.506088903313746,33.55481719970703,3478900
2025-01-16 00:00:00+00:00,33.53532251383125,34.01286870367636,33.37938974693434,33.97388458251953,2091600
2025-01-17 00:00:00+00:00,33.98362854768883,34.58787126876114,33.954392315863856,34.295494079589844,1624900
2025-01-21 00:00:00+00:00,34.0128694524858,34.63660053380514,34.0128694524858,34.529396057128906,2361300
2025-01-22 00:00:00+00:00,34.31498700419428,34.31498700419428,33.82769663361135,34.022613525390625,1600900
2025-01-23 00:00:00+00:00,33.97388610126796,33.97388610126796,33.14549021944009,33.749732971191406,3286900
2025-01-24 00:00:00+00:00,34.012870523237275,34.032358867127826,33.49634018460289,33.72049331665039,2685700
2025-01-27 00:00:00+00:00,33.68151425098487,34.31498954908458,33.59380182906574,33.9251594543457,2909600
2025-01-28 00:00:00+00:00,33.7692278539142,34.59762008722007,33.642531302771,34.23702621459961,3696000
2025-01-29 00:00:00+00:00,34.159049550772565,34.30523812899573,33.24294511806664,33.574302673339844,2902000
2025-01-30 00:00:00+00:00,33.93490027596719,33.993376457382965,33.35015333273105,33.68151092529297,2423900
2025-01-31 00:00:00+00:00,33.59380019732378,34.10058264182621,33.437867423456154,33.749732971191406,1704600
2025-02-03 00:00:00+00:00,33.42811957545186,33.8276975413429,33.164982322148404,33.64252853393555,1979100
2025-02-04 00:00:00+00:00,33.39888560606616,33.973888446469694,33.242952821434564,33.86668395996094,1488200
2025-02-05 00:00:00+00:00,34.0908323737305,34.37346166843743,33.798458907843816,34.24676513671875,1523200
2025-02-06 00:00:00+00:00,34.31498961149194,34.509906518081245,34.149312657416026,34.431941986083984,1599500
2025-02-07 00:00:00+00:00,34.50990529017101,34.80227878078654,34.23702386129394,34.626853942871094,1698500
2025-02-10 00:00:00+00:00,34.558628108725706,34.743800807029125,34.23701843533722,34.45142364501953,1398400
2025-02-11 00:00:00+00:00,34.295490893555105,34.46117153320921,34.17854225938929,34.45142364501953,2099200
2025-02-12 00:00:00+00:00,33.91540986600813,34.55863302196287,33.85693739947716,34.36371612548828,1503800
2025-02-13 00:00:00+00:00,34.4709176611655,34.98744795037924,34.45142560140929,34.919227600097656,2189300
2025-02-14 00:00:00+00:00,35.036178268766776,35.153126916342615,34.295494826082,34.3442268371582,2710700
2025-02-18 00:00:00+00:00,34.31498706472211,34.68532878798291,34.20778258816789,34.636600494384766,1683300
2025-02-19 00:00:00+00:00,34.617106118423436,34.695070639420585,34.276000650586425,34.412445068359375,1547300
2025-02-20 00:00:00+00:00,34.431942388679374,34.831520378880676,34.3539741380397,34.80228042602539,1770700
2025-02-21 00:00:00+00:00,34.5976147828749,34.7632917170429,33.43786509050793,34.24676513671875,4163900
2025-02-24 00:00:00+00:00,34.38321021080927,34.402702273377145,33.78871531454675,33.89591979980469,2553700
2025-02-25 00:00:00+00:00,34.198039529251616,34.58787332618191,33.92515810203878,34.44168472290039,3275900
2025-02-26 00:00:00+00:00,34.37345936046693,34.48066382489766,33.78870875022572,33.9154052734375,2628000
2025-02-27 00:00:00+00:00,33.856935877224515,35.54296007812225,33.69125522146463,35.523468017578125,4930100
2025-02-28 00:00:00+00:00,35.728131155629725,36.76118811819713,35.54296214628159,36.06923294067383,6767400
2025-03-03 00:00:00+00:00,36.108217326666995,36.67347596625797,35.74762347732175,36.361610412597656,2610000
2025-03-04 00:00:00+00:00,36.478559931718955,36.731949305933945,35.45525082712149,35.4747428894043,2553200
2025-03-05 00:00:00+00:00,35.13363709941031,35.92304888585979,35.123892927211,35.90355682373047,2999700
2025-03-06 00:00:00+00:00,35.58193993513478,35.650164004856876,34.82176817423795,35.15312576293945,2513800
2025-03-07 00:00:00+00:00,35.2408425972116,35.796353371838904,35.192114299350244,35.30906295776367,1688300
2025-03-10 00:00:00+00:00,35.455249263315636,35.91329969470098,34.95821099135355,35.08490753173828,2653500
2025-03-11 00:00:00+00:00,35.026429767860016,35.21160248416313,34.36371458028451,34.695072174072266,2661900
2025-03-12 00:00:00+00:00,34.704821147626724,34.96795839659778,34.08109006164963,34.100582122802734,1631000
2025-03-13 00:00:00+00:00,34.012869827977354,34.470920254654565,33.68151222265206,33.778968811035156,2247900
2025-03-14 00:00:00+00:00,33.857614817695385,34.85053771714698,33.808461072716376,34.80138397216797,2647300
2025-03-17 00:00:00+00:00,34.71290469072604,35.568191828335536,34.63425570096459,35.3912353515625,1909800
2025-03-18 00:00:00+00:00,35.14546265786145,35.6468368387011,35.066813668605704,35.538700103759766,1860900
2025-03-19 00:00:00+00:00,35.45022400246599,35.92210671586938,35.2732675161659,35.73531723022461,2235900
2025-03-20 00:00:00+00:00,35.63700957554879,36.07940078928334,35.54853133280187,35.85329055786133,1535500
2025-03-21 00:00:00+00:00,35.971256616669,36.26618281224451,35.60751443379888,35.764808654785156,4269700
2025-03-24 00:00:00+00:00,35.87295047379623,36.639759360950926,35.87295047379623,36.46280288696289,2213500
2025-03-25 00:00:00+00:00,36.492293453688994,36.816714897805966,36.049902279979534,36.24652099609375,2851100
2025-03-26 00:00:00+00:00,36.43331116626541,36.610267639160156,36.226859447761434,36.610267639160156,1428500
2025-03-27 00:00:00+00:00,36.72823693457449,37.22961110169152,36.58077195885118,36.84620666503906,2746400
2025-03-28 00:00:00+00:00,37.03299353091436,37.20012075858883,36.62992683500447,36.94451904296875,1286700
2025-03-31 00:00:00+00:00,37.1411323491461,37.41640004998413,36.95434663266213,37.17062759399414,3710500
2025-04-01 00:00:00+00:00,37.22961340919895,37.36724539496979,36.679085466115566,37.013336181640625,2234700
2025-04-02 00:00:00+00:00,37.042828595592574,37.37707931939256,36.767564617236275,37.20012283325195,1257200
2025-04-03 00:00:00+00:00,36.91502317030928,37.298427612327735,36.4922942341889,36.5512809753418,1802200
2025-04-04 00:00:00+00:00,35.794304297453884,36.43331425374677,34.821043614055405,34.870201110839844,3075600
2025-04-07 00:00:00+00:00,34.280342365943085,35.27326522458577,33.208774268604365,33.3857307434082,2979400
2025-04-08 00:00:00+00:00,34.162372011379425,34.231188000308,31.920928371556958,32.24534606933594,2825100
2025-04-09 00:00:00+00:00,31.81278668766584,34.6440863759264,31.144285320296127,34.50645065307617,2554300
2025-04-10 00:00:00+00:00,34.24101970106348,34.81120983774515,32.87452172224033,33.75930404663086,1747700
2025-04-11 00:00:00+00:00,33.43488504744347,34.62442664807345,33.05148059566457,34.55561065673828,1894900
2025-04-14 00:00:00+00:00,34.78172090009783,35.460051565194135,34.57526917577263,35.27326583862305,1852800
2025-04-15 00:00:00+00:00,35.253603149752195,35.70582358748881,35.253603149752195,35.50920486450195,1007900
2025-04-16 00:00:00+00:00,35.44039100312129,35.97126046202153,35.44039100312129,35.73531723022461,1518400
2025-04-17 00:00:00+00:00,35.88277759425283,36.59060344822764,35.87294834636538,36.236690521240234,1493500
2025-04-21 00:00:00+00:00,36.0007479705986,36.16787518922584,35.28309285576407,35.82379150390625,1242700
2025-04-22 00:00:00+00:00,36.2170301293108,36.73806654838759,36.14821414000595,36.6397590637207,1497200
2025-04-23 00:00:00+00:00,36.72823650939634,37.34758414999829,36.108888868794395,36.36449432373047,2228600
2025-04-24 00:00:00+00:00,36.325172424316406,36.57094489843196,36.000750958392516,36.325172424316406,1143000
2025-04-25 00:00:00+00:00,36.24652365733468,36.55128287719682,35.90244369151482,36.20720291137695,1561700
2025-04-28 00:00:00+00:00,36.148215491531495,36.698747176744,36.09906174736027,36.590606689453125,1582600
2025-04-29 00:00:00+00:00,36.45297183686842,36.629924551920695,35.990918427603596,36.030242919921875,2212000
2025-04-30 00:00:00+00:00,36.09906018289256,36.797053070369,35.46005028578926,36.757728576660156,2724700
2025-05-01 00:00:00+00:00,36.79705099129191,37.47538159358744,36.42347582254557,37.249271392822266,2740400
2025-05-02 00:00:00+00:00,38.075069754087245,38.82222014634774,37.43606359643809,38.645263671875,3397900
2025-05-05 00:00:00+00:00,38.65509491383011,38.82222214842437,37.91777748223336,38.212703704833984,2325300
2025-05-06 00:00:00+00:00,38.1143977401596,38.27169198185747,37.75065550939401,38.0750732421875,1413900
2025-05-07 00:00:00+00:00,38.153722154949044,38.40932389082936,37.93744116676456,38.13405990600586,2179700
2025-05-08 00:00:00+00:00,38.29134975067884,38.37982798566867,37.67200210575003,37.711326599121094,1554800
2025-05-09 00:00:00+00:00,37.63267831520252,38.12422324095047,37.514708583076256,38.04557800292969,1184300
2025-05-12 00:00:00+00:00,38.311013388272116,38.35033413288064,37.48521774844933,37.662174224853516,2287000
2025-05-13 00:00:00+00:00,37.740816646207705,37.740816646207705,36.85603808044217,37.042823791503906,2046300
2025-05-14 00:00:00+00:00,36.836378785784554,36.85604103329109,36.3350008498435,36.797054290771484,1869600
2025-05-15 00:00:00+00:00,36.79705162975946,37.65233870839655,36.79705162975946,37.64250946044922,2054200
2025-05-16 00:00:00+00:00,37.78014700777781,38.1143977401596,37.622852766079944,38.0750732421875,1620500
2025-05-19 00:00:00+00:00,37.76047962048887,38.1930377887495,37.68183438543695,38.12422180175781,999500
2025-05-20 00:00:00+00:00,37.839132698578084,38.1635504223165,37.81947045014084,37.947269439697266,1487700
2025-05-21 00:00:00+00:00,37.87845081570629,38.104561031752155,37.1509664249831,37.26893615722656,1479000
2025-05-22 00:00:00+00:00,37.219785466519625,37.46555794979015,36.590608509377546,36.993675231933594,1867200
2025-05-23 00:00:00+00:00,37.023165430542676,37.05265692743919,36.590607225235686,37.013336181640625,1314400
2025-05-27 00:00:00+00:00,37.170631563926236,37.259109807539964,36.67908659944782,37.0821533203125,3237000
2025-05-28 00:00:00+00:00,36.974011071656065,37.150967550477255,36.43331238645365,36.62009811401367,2568100
2025-05-29 00:00:00+00:00,36.58077445700997,37.03299491316546,36.36449722808669,36.86587142944336,1551800
2025-05-30 00:00:00+00:00,36.84620729729001,37.36724372012338,36.58077258654749,37.2099494934082,4030400
2025-06-02 00:00:00+00:00,36.944517245384866,37.259105687852205,36.531617570777705,37.229610443115234,1365900
2025-06-03 00:00:00+00:00,37.11164166250078,37.141133157800866,36.354662031547484,36.69874572753906,1644600
2025-06-04 00:00:00+00:00,36.60043464691519,36.86586935630339,36.472631916426764,36.580772399902344,1534300
2025-06-05 00:00:00+00:00,36.55127895629794,36.600432696115085,36.20719902738794,36.236690521240234,1169000
2025-06-06 00:00:00+00:00,35.99092216557056,36.52179161643274,35.784474184743175,36.05973815917969,2207600
2025-06-09 00:00:00+00:00,36.13838210117724,36.36449607225843,35.63700791575652,36.07939910888672,1424700
2025-06-10 00:00:00+00:00,36.177706154182175,36.45297386553928,35.892609194293485,36.315338134765625,2223500
2025-06-11 00:00:00+00:00,36.35466368498931,36.47263342174515,35.558359523959204,35.725486755371094,2625700
2025-06-12 00:00:00+00:00,35.6468385273257,36.12855423386095,35.519039539016475,36.00075149536133,1821800
2025-06-13 00:00:00+00:00,35.84215552989581,36.6152981648145,35.782681565222724,36.080047607421875,2496900
2025-06-16 00:00:00+00:00,36.19899392379519,36.43688223440364,35.61417980356352,35.743038177490234,2292800
2025-06-17 00:00:00+00:00,35.90163028975002,36.30802627110161,35.68356286228504,36.129608154296875,2756200
2025-06-18 00:00:00+00:00,36.218818338807836,36.536005271618976,35.97101581122623,36.19899368286133,1582800
2025-06-20 00:00:00+00:00,36.34767212874452,36.41706031360959,35.87189174002531,36.14943313598633,2798800
2025-06-23 00:00:00+00:00,36.17916970002484,36.73424873335478,36.13952038739416,36.476531982421875,2114800
2025-06-24 00:00:00+00:00,36.40714547430196,36.69459730253147,36.308025979613475,36.34767150878906,2025500
2025-06-25 00:00:00+00:00,36.00075093611146,36.169258621221196,35.495235443115234,35.495235443115234,4150300
2025-06-26 00:00:00+00:00,35.67365326717783,35.812422076597564,35.3663767740581,35.71329879760742,1933400
2025-06-27 00:00:00+00:00,35.71329734423099,35.87189080299468,35.3564611167211,35.624088287353516,2981000
2025-06-30 00:00:00+00:00,35.544795543062065,35.812422729464636,34.99963073276047,35.75294876098633,2366500
2025-07-01 00:00:00+00:00,35.634003123821714,36.00074979460855,35.4060252592155,35.42584991455078,3234000
2025-07-02 00:00:00+00:00,35.34655023962529,35.55470344269174,34.79147125028181,35.128482818603516,2164500
2025-07-03 00:00:00+00:00,35.10866073283361,35.51506051308086,34.910421733216914,35.287078857421875,1235700
2025-07-07 00:00:00+00:00,35.287079487777106,35.68356505642627,34.9302470133928,35.08884048461914,2750300
2025-07-08 00:00:00+00:00,34.93024433738676,35.455584461608964,34.89059502732606,35.15822219848633,3155400
2025-07-09 00:00:00+00:00,35.18795791006145,35.524969489179114,35.13839816219605,35.19786834716797,3288800
2025-07-10 00:00:00+00:00,35.1483083424404,35.6042640693362,35.0392746292335,35.41593551635742,2025500
2025-07-11 00:00:00+00:00,35.019454222395595,35.5547047962046,34.99962956689653,35.44567108154297,2518500
2025-07-14 00:00:00+00:00,35.48532281476099,35.83224863792602,35.44567350105641,35.594356536865234,1999300
2025-07-15 00:00:00+00:00,35.594353596179985,35.62408868841847,35.07892390410357,35.17804718017578,2117500
2025-07-16 00:00:00+00:00,35.18795850897232,35.78268305581231,35.18795850897232,35.70338821411133,1595100
2025-07-17 00:00:00+00:00,35.653829141061145,36.07013557550508,35.574530516690956,35.980926513671875,2025400
2025-07-18 00:00:00+00:00,35.96109945729804,36.228726624934446,35.733121599200274,35.832244873046875,2758000
2025-07-21 00:00:00+00:00,35.87189338948163,36.14943479820452,35.75294923212415,35.782684326171875,1695900
2025-07-22 00:00:00+00:00,35.78268320987922,36.53600500569762,35.73312346095691,36.41706085205078,1980900
2025-07-23 00:00:00+00:00,36.41706257132992,36.5062716360683,36.15934581490054,36.288204193115234,1550800
2025-07-24 00:00:00+00:00,36.2386426051269,36.2386426051269,35.91154145727616,35.94127655029297,1468100
2025-07-25 00:00:00+00:00,35.94127633938111,36.06022427308326,35.65382828585036,35.69347381591797,1207800
2025-07-28 00:00:00+00:00,35.68356306577109,35.74303703210062,34.96989059448242,34.96989059448242,1489700
2025-07-29 00:00:00+00:00,35.13840018387028,35.84215847508204,34.91042230563971,35.792598724365234,1808700
2025-07-30 00:00:00+00:00,35.81242095116618,35.81242095116618,34.593233016649826,34.940155029296875,1930400
2025-07-31 00:00:00+00:00,34.761739342483594,34.94015747035747,34.21657452116524,34.38507843017578,2888600
2025-08-01 00:00:00+00:00,35.2969941291069,35.78268498629044,34.24631000642756,34.88068389892578,5176500
2025-08-04 00:00:00+00:00,34.91041982784646,35.52496901168324,34.811296552281604,35.16813278198242,2082600
2025-08-05 00:00:00+00:00,35.257342426658845,35.35646192270831,34.9104204093193,34.96989059448242,1593000
2025-08-06 00:00:00+00:00,34.88068209369137,35.02936512131103,34.147188736389424,34.53376007080078,2940700
2025-08-07 00:00:00+00:00,34.65270276551919,34.65270276551919,34.23639635557456,34.444549560546875,1344100
2025-08-08 00:00:00+00:00,34.494111620631315,34.5436713706866,34.03815587025618,34.11745071411133,1218100
2025-08-11 00:00:00+00:00,33.99850718663049,34.17692531506305,33.86964880916995,33.919212341308594,968000
2025-08-12 00:00:00+00:00,33.91921281173186,34.04806740981285,33.66149605323652,33.94894790649414,1696100
2025-08-13 00:00:00+00:00,34.03815580576738,34.60314527389365,33.88947277471666,34.58332061767578,1903600
2025-08-14 00:00:00+00:00,34.295867773662295,34.4445508003751,34.11744965407352,34.28595733642578,1804200
2025-08-15 00:00:00+00:00,34.26613191790187,34.49410978093052,34.167012423077715,34.47428512573242,1660100
2025-08-18 00:00:00+00:00,34.394991973339025,34.444551723182244,34.05798038077202,34.107540130615234,2098700
2025-08-19 00:00:00+00:00,34.19674693998133,34.761736369539896,34.167011848267606,34.67252731323242,2872800
2025-08-20 00:00:00+00:00,34.79147324253233,35.267257421309246,34.722088837537044,34.78156280517578,2064500
2025-08-21 00:00:00+00:00,34.662617095074495,35.138397471327345,34.662617095074495,34.92033004760742,1806000
2025-08-22 00:00:00+00:00,35.21769321505338,35.53488014070554,35.07892440772636,35.44567108154297,2831400
2025-08-25 00:00:00+00:00,35.42584929692792,35.5249687907099,34.662617095074495,34.92033004760742,1314000
2025-08-26 00:00:00+00:00,34.98971602016163,35.15822370455481,34.642793995185215,34.78156280517578,2294300
2025-08-27 00:00:00+00:00,34.86085741369435,35.34655202656996,34.75182747883772,35.237518310546875,2289400
2025-08-28 00:00:00+00:00,35.217695080438496,35.31681836318409,34.90050813798582,35.08884048461914,1876600
2025-08-29 00:00:00+00:00,35.019455187580455,35.53488112009625,34.97980587548954,35.50514602661133,1780500
2025-09-02 00:00:00+00:00,35.25734392969209,35.296993242268705,34.22648448969952,34.355342864990234,2424400
2025-09-03 00:00:00+00:00,34.29586639316047,34.55358312493333,34.19674690011939,34.43463897705078,2286100
2025-09-04 00:00:00+00:00,34.50402524219521,34.77165242526191,33.94894622014947,34.31569290161133,4041100
2025-09-05 00:00:00+00:00,34.434640718903005,34.64279393351832,34.10753956922195,34.543670654296875,4256700
2025-09-08 00:00:00+00:00,34.285959252547485,34.52385135234963,34.16701509322974,34.404903411865234,2527200
2025-09-09 00:00:00+00:00,34.37516719550163,34.543671100605465,34.097629572428716,34.33551788330078,2307500
2025-09-10 00:00:00+00:00,34.24630807683714,34.40490154102583,33.80026277719194,33.82008743286133,2329500
2025-09-11 00:00:00+00:00,33.839912503214904,34.365252650808905,33.82008784730258,34.31569290161133,1970500
2025-09-12 00:00:00+00:00,34.29586800767849,34.335517319227975,33.61193439869899,33.83000183105469,2753500
2025-09-15 00:00:00+00:00,34.029998779296875,34.029998779296875,33.27000045776367,33.439998626708984,3626900
2025-09-16 00:00:00+00:00,33.439998626708984,33.65999984741211,33.20000076293945,33.36000061035156,3001800
2025-09-17 00:00:00+00:00,33.15999984741211,33.790000915527344,33.15999984741211,33.279998779296875,3494700
2025-09-18 00:00:00+00:00,33.2599983215332,33.5,33.099998474121094,33.369998931884766,2079900
2025-09-19 00:00:00+00:00,33.34000015258789,33.650001525878906,33.220001220703125,33.43000030517578,5263200
2025-09-22 00:00:00+00:00,33.470001220703125,33.599998474121094,33.08000183105469,33.34000015258789,2944300
2025-09-23 00:00:00+00:00,33.40999984741211,33.540000915527344,33.150001525878906,33.52000045776367,2783300
2025-09-24 00:00:00+00:00,33.38999938964844,33.4900016784668,32.7400016784668,32.7599983215332,2946200
2025-09-25 00:00:00+00:00,32.7599983215332,32.869998931884766,32.5,32.61000061035156,4648400
2025-09-26 00:00:00+00:00,32.619998931884766,32.86000061035156,32.459999084472656,32.619998931884766,3139500
