"('date', '')","('open', 'APPS')","('high', 'APPS')","('low', 'APPS')","('close', 'APPS')","('volume', 'APPS')"
2024-11-08 00:00:00+00:00,1.809999942779541,1.809999942779541,1.399999976158142,1.4600000381469727,18556900
2024-11-11 00:00:00+00:00,1.5299999713897705,1.5700000524520874,1.3899999856948853,1.399999976158142,9395900
2024-11-12 00:00:00+00:00,1.409999966621399,1.409999966621399,1.309999942779541,1.3600000143051147,5724500
2024-11-13 00:00:00+00:00,1.4199999570846558,1.5199999809265137,1.3899999856948853,1.4900000095367432,5663800
2024-11-14 00:00:00+00:00,1.5199999809265137,1.590000033378601,1.3799999952316284,1.399999976158142,4238600
2024-11-15 00:00:00+00:00,1.350000023841858,1.409999966621399,1.2899999618530273,1.309999942779541,7203300
2024-11-18 00:00:00+00:00,1.309999942779541,1.3200000524520874,1.2200000286102295,1.25,4440000
2024-11-19 00:00:00+00:00,1.2300000190734863,1.2599999904632568,1.1799999475479126,1.2100000381469727,4329700
2024-11-20 00:00:00+00:00,1.25,1.4600000381469727,1.2200000286102295,1.4299999475479126,6033300
2024-11-21 00:00:00+00:00,1.4500000476837158,1.5199999809265137,1.3899999856948853,1.4700000286102295,4630000
2024-11-22 00:00:00+00:00,1.4800000190734863,1.590000033378601,1.4800000190734863,1.5199999809265137,3649600
2024-11-25 00:00:00+00:00,1.5199999809265137,1.559999942779541,1.409999966621399,1.4900000095367432,3618600
2024-11-26 00:00:00+00:00,1.4600000381469727,1.5099999904632568,1.3899999856948853,1.4199999570846558,3043500
2024-11-27 00:00:00+00:00,1.4199999570846558,1.4700000286102295,1.4199999570846558,1.4299999475479126,1428600
2024-11-29 00:00:00+00:00,1.440000057220459,1.5199999809265137,1.4199999570846558,1.440000057220459,1039400
2024-12-02 00:00:00+00:00,1.440000057220459,1.4600000381469727,1.399999976158142,1.4500000476837158,2181300
2024-12-03 00:00:00+00:00,1.4700000286102295,1.4900000095367432,1.409999966621399,1.4600000381469727,2454400
2024-12-04 00:00:00+00:00,1.4900000095367432,1.5399999618530273,1.4600000381469727,1.4800000190734863,2228100
2024-12-05 00:00:00+00:00,1.4600000381469727,1.5099999904632568,1.399999976158142,1.4199999570846558,2115500
2024-12-06 00:00:00+00:00,1.4199999570846558,1.5199999809265137,1.4199999570846558,1.5,2448200
2024-12-09 00:00:00+00:00,1.5199999809265137,1.6399999856948853,1.4800000190734863,1.5099999904632568,3979500
2024-12-10 00:00:00+00:00,1.5199999809265137,1.5399999618530273,1.4299999475479126,1.4500000476837158,1918500
2024-12-11 00:00:00+00:00,1.4700000286102295,1.5,1.4299999475479126,1.4600000381469727,1768200
2024-12-12 00:00:00+00:00,1.4500000476837158,1.5099999904632568,1.4199999570846558,1.4199999570846558,1710400
2024-12-13 00:00:00+00:00,1.4199999570846558,1.4600000381469727,1.399999976158142,1.4299999475479126,1603700
2024-12-16 00:00:00+00:00,1.440000057220459,1.4800000190734863,1.409999966621399,1.4500000476837158,1170800
2024-12-17 00:00:00+00:00,1.440000057220459,1.4600000381469727,1.399999976158142,1.4600000381469727,1373400
2024-12-18 00:00:00+00:00,1.4900000095367432,1.7699999809265137,1.409999966621399,1.5,9577600
2024-12-19 00:00:00+00:00,1.5700000524520874,1.7799999713897705,1.5199999809265137,1.75,7989200
2024-12-20 00:00:00+00:00,1.659999966621399,1.7799999713897705,1.6299999952316284,1.7200000286102295,3812100
2024-12-23 00:00:00+00:00,1.7200000286102295,1.8799999952316284,1.6699999570846558,1.8700000047683716,3407200
2024-12-24 00:00:00+00:00,1.909999966621399,1.940000057220459,1.7400000095367432,1.7799999713897705,2145500
2024-12-26 00:00:00+00:00,1.7400000095367432,2.0399999618530273,1.7300000190734863,2.009999990463257,4712800
2024-12-27 00:00:00+00:00,2.0,2.0299999713897705,1.8200000524520874,1.8600000143051147,2918900
2024-12-30 00:00:00+00:00,1.7999999523162842,1.8700000047683716,1.6399999856948853,1.8200000524520874,5076600
2024-12-31 00:00:00+00:00,1.7899999618530273,1.9199999570846558,1.6799999475479126,1.690000057220459,2763800
2025-01-02 00:00:00+00:00,1.7400000095367432,1.8600000143051147,1.6799999475479126,1.7599999904632568,3527000
2025-01-03 00:00:00+00:00,1.7899999618530273,1.9900000095367432,1.75,1.9700000286102295,4288300
2025-01-06 00:00:00+00:00,2.0,2.119999885559082,1.9199999570846558,2.0299999713897705,3957700
2025-01-07 00:00:00+00:00,2.069999933242798,2.190000057220459,1.9800000190734863,2.0299999713897705,3650200
2025-01-08 00:00:00+00:00,1.9600000381469727,1.9800000190734863,1.850000023841858,1.850000023841858,3042400
2025-01-10 00:00:00+00:00,1.7599999904632568,1.840000033378601,1.6799999475479126,1.809999942779541,2425600
2025-01-13 00:00:00+00:00,1.7699999809265137,1.7799999713897705,1.6799999475479126,1.7200000286102295,2144800
2025-01-14 00:00:00+00:00,1.7599999904632568,1.7799999713897705,1.649999976158142,1.7000000476837158,1682200
2025-01-15 00:00:00+00:00,1.7899999618530273,1.940000057220459,1.7699999809265137,1.9299999475479126,2333700
2025-01-16 00:00:00+00:00,1.9299999475479126,1.9800000190734863,1.809999942779541,1.9700000286102295,2920900
2025-01-17 00:00:00+00:00,1.9700000286102295,2.069999933242798,1.9600000381469727,2.0,2651000
2025-01-21 00:00:00+00:00,2.0,2.1700000762939453,1.9900000095367432,2.1600000858306885,3520000
2025-01-22 00:00:00+00:00,2.1700000762939453,2.319999933242798,2.119999885559082,2.130000114440918,3407000
2025-01-23 00:00:00+00:00,2.130000114440918,2.319999933242798,2.0999999046325684,2.25,2589800
2025-01-24 00:00:00+00:00,2.2200000286102295,2.5,2.2200000286102295,2.4600000381469727,3607600
2025-01-27 00:00:00+00:00,2.390000104904175,2.5,2.3299999237060547,2.369999885559082,2944800
2025-01-28 00:00:00+00:00,2.380000114440918,2.5999999046325684,2.2799999713897705,2.509999990463257,2409600
2025-01-29 00:00:00+00:00,2.509999990463257,2.569999933242798,2.359999895095825,2.450000047683716,2553700
2025-01-30 00:00:00+00:00,2.490000009536743,2.5899999141693115,2.4600000381469727,2.509999990463257,2205900
2025-01-31 00:00:00+00:00,2.5199999809265137,2.6700000762939453,2.509999990463257,2.619999885559082,3359600
2025-02-03 00:00:00+00:00,2.4800000190734863,2.6500000953674316,2.440000057220459,2.5399999618530273,3042800
2025-02-04 00:00:00+00:00,2.5399999618530273,2.619999885559082,2.4200000762939453,2.4800000190734863,1948700
2025-02-05 00:00:00+00:00,2.5,2.630000114440918,2.4200000762939453,2.5399999618530273,7111600
2025-02-06 00:00:00+00:00,3.200000047683716,5.130000114440918,3.119999885559082,4.989999771118164,121528100
2025-02-07 00:00:00+00:00,4.639999866485596,5.199999809265137,4.400000095367432,4.900000095367432,25468800
2025-02-10 00:00:00+00:00,4.900000095367432,5.5,4.599999904632568,5.380000114440918,15678400
2025-02-11 00:00:00+00:00,5.269999980926514,5.710000038146973,5.170000076293945,5.449999809265137,9519700
2025-02-12 00:00:00+00:00,5.269999980926514,6.400000095367432,5.25,6.139999866485596,12671600
2025-02-13 00:00:00+00:00,6.360000133514404,6.860000133514404,6.110000133514404,6.519999980926514,10686900
2025-02-14 00:00:00+00:00,6.590000152587891,6.800000190734863,6.130000114440918,6.190000057220459,5842900
2025-02-18 00:00:00+00:00,6.150000095367432,6.159999847412109,5.010000228881836,5.150000095367432,11257300
2025-02-19 00:00:00+00:00,5.119999885559082,5.480000019073486,5.019999980926514,5.059999942779541,6047000
2025-02-20 00:00:00+00:00,4.940000057220459,5.050000190734863,4.610000133514404,4.789999961853027,5740300
2025-02-21 00:00:00+00:00,4.829999923706055,5.010000228881836,4.190000057220459,4.230000019073486,5822900
2025-02-24 00:00:00+00:00,4.269999980926514,4.28000020980835,3.5799999237060547,3.9100000858306885,8219100
2025-02-25 00:00:00+00:00,3.869999885559082,3.9000000953674316,3.5299999713897705,3.609999895095825,4779600
2025-02-26 00:00:00+00:00,3.6600000858306885,3.7300000190734863,3.5199999809265137,3.5799999237060547,3627100
2025-02-27 00:00:00+00:00,3.609999895095825,3.890000104904175,3.5399999618530273,3.5799999237060547,5562600
2025-02-28 00:00:00+00:00,3.509999990463257,3.549999952316284,3.2200000286102295,3.430000066757202,5562600
2025-03-03 00:00:00+00:00,3.559999942779541,3.5899999141693115,3.140000104904175,3.1700000762939453,3605000
2025-03-04 00:00:00+00:00,3.0299999713897705,3.259999990463257,2.950000047683716,3.1500000953674316,4454700
2025-03-05 00:00:00+00:00,3.1600000858306885,3.609999895095825,3.0999999046325684,3.5799999237060547,4776600
2025-03-06 00:00:00+00:00,3.450000047683716,3.569999933242798,3.0899999141693115,3.1600000858306885,4637100
2025-03-07 00:00:00+00:00,3.109999895095825,3.180000066757202,2.809999942779541,2.940000057220459,4162300
2025-03-10 00:00:00+00:00,2.8299999237060547,2.8399999141693115,2.5299999713897705,2.809999942779541,5722300
2025-03-11 00:00:00+00:00,2.8299999237060547,3.0199999809265137,2.680000066757202,2.880000114440918,4692100
2025-03-12 00:00:00+00:00,3.059999942779541,3.309999942779541,2.940000057220459,3.0899999141693115,6160200
2025-03-13 00:00:00+00:00,3.0899999141693115,3.25,2.9700000286102295,3.180000066757202,3528000
2025-03-14 00:00:00+00:00,3.2799999713897705,3.430000066757202,3.2300000190734863,3.3499999046325684,6432700
2025-03-17 00:00:00+00:00,3.3399999141693115,3.859999895095825,3.3399999141693115,3.8299999237060547,5026900
2025-03-18 00:00:00+00:00,3.6700000762939453,3.75,3.3299999237060547,3.390000104904175,4556600
2025-03-19 00:00:00+00:00,3.440000057220459,3.6500000953674316,3.390000104904175,3.4700000286102295,3199300
2025-03-20 00:00:00+00:00,3.369999885559082,3.4800000190734863,3.2899999618530273,3.450000047683716,3106900
2025-03-21 00:00:00+00:00,3.299999952316284,3.619999885559082,3.240000009536743,3.5199999809265137,2886700
2025-03-24 00:00:00+00:00,3.630000114440918,3.799999952316284,3.5799999237060547,3.6500000953674316,3113900
2025-03-25 00:00:00+00:00,3.700000047683716,3.75,3.390000104904175,3.5199999809265137,3112100
2025-03-26 00:00:00+00:00,3.5399999618530273,3.5899999141693115,3.1500000953674316,3.2799999713897705,3598400
2025-03-27 00:00:00+00:00,3.240000009536743,3.240000009536743,3.049999952316284,3.0899999141693115,2381600
2025-03-28 00:00:00+00:00,3.0299999713897705,3.049999952316284,2.759999990463257,2.8399999141693115,3762300
2025-03-31 00:00:00+00:00,2.7100000381469727,2.740000009536743,2.5999999046325684,2.7200000286102295,3032100
2025-04-01 00:00:00+00:00,2.700000047683716,2.8299999237060547,2.5999999046325684,2.819999933242798,4119500
2025-04-02 00:00:00+00:00,2.700000047683716,3.0399999618530273,2.5799999237060547,2.9600000381469727,3896700
2025-04-03 00:00:00+00:00,2.690000057220459,2.809999942779541,2.5299999713897705,2.5899999141693115,3169100
2025-04-04 00:00:00+00:00,2.4700000286102295,2.549999952316284,2.109999895095825,2.3499999046325684,4897400
2025-04-07 00:00:00+00:00,2.180000066757202,2.619999885559082,2.109999895095825,2.2799999713897705,3846700
2025-04-08 00:00:00+00:00,2.509999990463257,2.509999990463257,2.119999885559082,2.200000047683716,3120700
2025-04-09 00:00:00+00:00,2.180000066757202,2.930000066757202,2.130000114440918,2.809999942779541,5291800
2025-04-10 00:00:00+00:00,2.799999952316284,2.799999952316284,2.4800000190734863,2.5899999141693115,2723200
2025-04-11 00:00:00+00:00,2.5999999046325684,2.7799999713897705,2.5199999809265137,2.740000009536743,1756800
2025-04-14 00:00:00+00:00,2.799999952316284,2.8499999046325684,2.5799999237060547,2.680000066757202,1880200
2025-04-15 00:00:00+00:00,2.6600000858306885,2.8399999141693115,2.609999895095825,2.819999933242798,3031600
2025-04-16 00:00:00+00:00,2.759999990463257,3.0,2.740000009536743,2.859999895095825,2932700
2025-04-17 00:00:00+00:00,2.869999885559082,3.180000066757202,2.819999933242798,3.119999885559082,3014700
2025-04-21 00:00:00+00:00,3.0,3.059999942779541,2.7799999713897705,2.9200000762939453,2292300
2025-04-22 00:00:00+00:00,2.9700000286102295,3.1600000858306885,2.9200000762939453,3.0,2219300
2025-04-23 00:00:00+00:00,3.1600000858306885,3.3399999141693115,3.069999933242798,3.109999895095825,2616500
2025-04-24 00:00:00+00:00,3.1500000953674316,3.4100000858306885,3.0799999237060547,3.380000114440918,2475000
2025-04-25 00:00:00+00:00,3.380000114440918,3.5799999237060547,3.309999942779541,3.390000104904175,2548500
2025-04-28 00:00:00+00:00,3.4200000762939453,3.4800000190734863,3.200000047683716,3.2799999713897705,1896800
2025-04-29 00:00:00+00:00,3.25,3.369999885559082,3.1600000858306885,3.1700000762939453,1873400
2025-04-30 00:00:00+00:00,3.0,3.0399999618530273,2.869999885559082,3.0,2720600
2025-05-01 00:00:00+00:00,3.0899999141693115,3.130000114440918,3.0,3.009999990463257,1607000
2025-05-02 00:00:00+00:00,3.0799999237060547,3.240000009536743,3.049999952316284,3.0999999046325684,1939700
2025-05-05 00:00:00+00:00,3.009999990463257,3.0899999141693115,2.9600000381469727,3.0199999809265137,1670800
2025-05-06 00:00:00+00:00,2.950000047683716,3.109999895095825,2.9100000858306885,3.0899999141693115,1764700
2025-05-07 00:00:00+00:00,3.0999999046325684,3.619999885559082,3.0999999046325684,3.609999895095825,5251500
2025-05-08 00:00:00+00:00,3.7300000190734863,4.260000228881836,3.7300000190734863,4.130000114440918,6313400
2025-05-09 00:00:00+00:00,4.099999904632568,4.380000114440918,4.090000152587891,4.159999847412109,3567500
2025-05-12 00:00:00+00:00,4.5,4.639999866485596,4.300000190734863,4.369999885559082,3321800
2025-05-13 00:00:00+00:00,4.400000095367432,4.53000020980835,4.28000020980835,4.420000076293945,2264300
2025-05-14 00:00:00+00:00,4.400000095367432,4.760000228881836,4.320000171661377,4.710000038146973,4155800
2025-05-15 00:00:00+00:00,4.659999847412109,4.71999979019165,4.309999942779541,4.460000038146973,2999300
2025-05-16 00:00:00+00:00,4.46999979019165,4.639999866485596,4.440000057220459,4.619999885559082,1823400
2025-05-19 00:00:00+00:00,4.400000095367432,4.670000076293945,4.349999904632568,4.639999866485596,2603000
2025-05-20 00:00:00+00:00,4.619999885559082,4.929999828338623,4.46999979019165,4.630000114440918,2918200
2025-05-21 00:00:00+00:00,4.519999980926514,4.579999923706055,4.070000171661377,4.150000095367432,3580300
2025-05-22 00:00:00+00:00,4.079999923706055,4.460000038146973,4.050000190734863,4.429999828338623,2165500
2025-05-23 00:00:00+00:00,4.21999979019165,4.510000228881836,4.179999828338623,4.360000133514404,2283900
2025-05-27 00:00:00+00:00,4.510000228881836,4.650000095367432,4.369999885559082,4.550000190734863,3032800
2025-05-28 00:00:00+00:00,4.559999942779541,4.659999847412109,4.25,4.550000190734863,2548900
2025-05-29 00:00:00+00:00,4.690000057220459,5.190000057220459,4.480000019073486,4.829999923706055,7777700
2025-05-30 00:00:00+00:00,4.800000190734863,4.809999942779541,4.309999942779541,4.71999979019165,4465000
2025-06-02 00:00:00+00:00,4.670000076293945,4.889999866485596,4.380000114440918,4.800000190734863,2863600
2025-06-03 00:00:00+00:00,4.789999961853027,4.849999904632568,4.460000038146973,4.579999923706055,3207700
2025-06-04 00:00:00+00:00,4.53000020980835,4.590000152587891,4.150000095367432,4.429999828338623,4869300
2025-06-05 00:00:00+00:00,4.380000114440918,5.389999866485596,4.380000114440918,5.010000228881836,9302600
2025-06-06 00:00:00+00:00,5.050000190734863,5.730000019073486,5.0,5.610000133514404,7405100
2025-06-09 00:00:00+00:00,5.670000076293945,5.679999828338623,5.050000190734863,5.110000133514404,5024800
2025-06-10 00:00:00+00:00,5.159999847412109,5.360000133514404,5.070000171661377,5.25,3224900
2025-06-11 00:00:00+00:00,5.289999961853027,5.460000038146973,5.090000152587891,5.190000057220459,3324600
2025-06-12 00:00:00+00:00,5.099999904632568,5.230000019073486,4.940000057220459,4.980000019073486,3670100
2025-06-13 00:00:00+00:00,4.789999961853027,4.960000038146973,4.639999866485596,4.679999828338623,3900500
2025-06-16 00:00:00+00:00,4.900000095367432,5.050000190734863,4.550000190734863,4.809999942779541,10904500
2025-06-17 00:00:00+00:00,5.539999961853027,7.769999980926514,5.199999809265137,7.539999961853027,77088900
2025-06-18 00:00:00+00:00,7.679999828338623,7.769999980926514,6.559999942779541,6.739999771118164,26477200
2025-06-20 00:00:00+00:00,6.840000152587891,6.860000133514404,5.71999979019165,5.760000228881836,13034800
2025-06-23 00:00:00+00:00,5.610000133514404,5.670000076293945,5.03000020980835,5.130000114440918,9097100
2025-06-24 00:00:00+00:00,5.320000171661377,5.78000020980835,5.170000076293945,5.510000228881836,9797900
2025-06-25 00:00:00+00:00,5.510000228881836,5.710000038146973,5.170000076293945,5.190000057220459,6565500
2025-06-26 00:00:00+00:00,5.159999847412109,5.360000133514404,4.96999979019165,5.260000228881836,4467300
2025-06-27 00:00:00+00:00,5.300000190734863,5.909999847412109,5.230000019073486,5.730000019073486,9967300
2025-06-30 00:00:00+00:00,5.789999961853027,6.28000020980835,5.679999828338623,5.900000095367432,8520500
2025-07-01 00:00:00+00:00,5.840000152587891,5.989999771118164,5.550000190734863,5.829999923706055,6300900
2025-07-02 00:00:00+00:00,5.829999923706055,6.150000095367432,5.739999771118164,5.849999904632568,5174100
2025-07-03 00:00:00+00:00,5.860000133514404,6.150000095367432,5.659999847412109,6.03000020980835,3750000
2025-07-07 00:00:00+00:00,6.03000020980835,6.25,5.679999828338623,5.940000057220459,5564400
2025-07-08 00:00:00+00:00,5.949999809265137,5.96999979019165,5.53000020980835,5.650000095367432,4580600
2025-07-09 00:00:00+00:00,5.710000038146973,5.840000152587891,5.53000020980835,5.539999961853027,3238500
2025-07-10 00:00:00+00:00,5.610000133514404,5.639999866485596,5.300000190734863,5.400000095367432,4207800
2025-07-11 00:00:00+00:00,5.349999904632568,5.349999904632568,5.039999961853027,5.079999923706055,4023800
2025-07-14 00:00:00+00:00,5.119999885559082,5.400000095367432,5.090000152587891,5.340000152587891,4377700
2025-07-15 00:00:00+00:00,5.349999904632568,5.369999885559082,5.150000095367432,5.190000057220459,2853300
2025-07-16 00:00:00+00:00,5.260000228881836,5.309999942779541,5.03000020980835,5.199999809265137,2380700
2025-07-17 00:00:00+00:00,5.260000228881836,5.400000095367432,5.130000114440918,5.199999809265137,3045700
2025-07-18 00:00:00+00:00,5.190000057220459,5.550000190734863,5.179999828338623,5.369999885559082,3706800
2025-07-21 00:00:00+00:00,5.389999866485596,5.860000133514404,5.389999866485596,5.550000190734863,4957400
2025-07-22 00:00:00+00:00,5.489999771118164,5.53000020980835,4.880000114440918,5.389999866485596,5076600
2025-07-23 00:00:00+00:00,5.480000019073486,5.480000019073486,5.28000020980835,5.349999904632568,1748500
2025-07-24 00:00:00+00:00,5.360000133514404,5.679999828338623,5.25,5.389999866485596,3379500
2025-07-25 00:00:00+00:00,5.329999923706055,5.510000228881836,5.179999828338623,5.460000038146973,3005300
2025-07-28 00:00:00+00:00,5.599999904632568,5.630000114440918,5.320000171661377,5.440000057220459,2199500
2025-07-29 00:00:00+00:00,5.489999771118164,5.550000190734863,5.059999942779541,5.150000095367432,3233800
2025-07-30 00:00:00+00:00,5.130000114440918,5.269999980926514,4.989999771118164,5.0,2966400
2025-07-31 00:00:00+00:00,5.099999904632568,5.489999771118164,5.0,5.449999809265137,4119900
2025-08-01 00:00:00+00:00,5.239999771118164,5.289999961853027,4.96999979019165,5.119999885559082,4306400
2025-08-04 00:00:00+00:00,5.230000019073486,5.710000038146973,5.199999809265137,5.690000057220459,5186300
2025-08-05 00:00:00+00:00,5.769999980926514,5.769999980926514,5.340000152587891,5.440000057220459,12629200
2025-08-06 00:00:00+00:00,4.690000057220459,4.869999885559082,4.389999866485596,4.650000095367432,15418500
2025-08-07 00:00:00+00:00,4.639999866485596,4.849999904632568,4.550000190734863,4.699999809265137,4337300
2025-08-08 00:00:00+00:00,4.670000076293945,4.739999771118164,4.320000171661377,4.349999904632568,4928300
2025-08-11 00:00:00+00:00,4.309999942779541,4.409999847412109,4.260000228881836,4.289999961853027,2533300
2025-08-12 00:00:00+00:00,4.289999961853027,4.349999904632568,4.099999904632568,4.28000020980835,3456400
2025-08-13 00:00:00+00:00,4.349999904632568,4.409999847412109,4.139999866485596,4.389999866485596,3430000
2025-08-14 00:00:00+00:00,4.28000020980835,4.329999923706055,4.159999847412109,4.300000190734863,2510100
2025-08-15 00:00:00+00:00,4.289999961853027,4.380000114440918,4.260000228881836,4.300000190734863,2060800
2025-08-18 00:00:00+00:00,4.25,4.289999961853027,4.150000095367432,4.159999847412109,3186500
2025-08-19 00:00:00+00:00,4.139999866485596,4.179999828338623,3.930000066757202,3.9700000286102295,4334500
2025-08-20 00:00:00+00:00,3.940000057220459,3.9600000381469727,3.7799999713897705,3.890000104904175,2819300
2025-08-21 00:00:00+00:00,3.880000114440918,3.9600000381469727,3.7899999618530273,3.859999895095825,1544700
2025-08-22 00:00:00+00:00,3.859999895095825,4.25,3.819999933242798,4.230000019073486,2427300
2025-08-25 00:00:00+00:00,4.210000038146973,4.230000019073486,4.079999923706055,4.099999904632568,1896000
2025-08-26 00:00:00+00:00,4.110000133514404,4.360000133514404,4.059999942779541,4.269999980926514,2739000
2025-08-27 00:00:00+00:00,4.28000020980835,4.409999847412109,4.170000076293945,4.190000057220459,2757700
2025-08-28 00:00:00+00:00,4.199999809265137,4.269999980926514,4.170000076293945,4.260000228881836,2193400
2025-08-29 00:00:00+00:00,4.260000228881836,4.309999942779541,4.130000114440918,4.199999809265137,1849900
2025-09-02 00:00:00+00:00,4.309999942779541,4.619999885559082,4.090000152587891,4.150000095367432,5147900
2025-09-03 00:00:00+00:00,4.139999866485596,4.239999771118164,4.119999885559082,4.199999809265137,2285100
2025-09-04 00:00:00+00:00,4.179999828338623,4.25,4.090000152587891,4.239999771118164,2126500
2025-09-05 00:00:00+00:00,4.300000190734863,4.489999771118164,4.159999847412109,4.460000038146973,3142700
2025-09-08 00:00:00+00:00,4.489999771118164,4.570000171661377,4.320000171661377,4.360000133514404,2194900
2025-09-09 00:00:00+00:00,4.320000171661377,4.610000133514404,4.289999961853027,4.570000171661377,2783300
2025-09-10 00:00:00+00:00,4.570000171661377,4.610000133514404,4.260000228881836,4.429999828338623,3182200
2025-09-11 00:00:00+00:00,4.460000038146973,4.630000114440918,4.429999828338623,4.559999942779541,3330200
2025-09-12 00:00:00+00:00,4.570000171661377,4.769999980926514,4.480000019073486,4.619999885559082,3785100
2025-09-15 00:00:00+00:00,4.699999809265137,5.199999809265137,4.699999809265137,5.03000020980835,4844100
2025-09-16 00:00:00+00:00,5.019999980926514,5.389999866485596,4.949999809265137,5.340000152587891,4187400
2025-09-17 00:00:00+00:00,5.340000152587891,5.460000038146973,5.03000020980835,5.190000057220459,4716800
2025-09-18 00:00:00+00:00,5.340000152587891,5.5,5.269999980926514,5.340000152587891,3309400
2025-09-19 00:00:00+00:00,5.329999923706055,5.630000114440918,5.28000020980835,5.519999980926514,3989000
2025-09-22 00:00:00+00:00,5.409999847412109,5.550000190734863,5.309999942779541,5.460000038146973,2503200
2025-09-23 00:00:00+00:00,5.519999980926514,5.760000228881836,5.429999828338623,5.489999771118164,2924700
2025-09-24 00:00:00+00:00,5.440000057220459,5.460000038146973,5.21999979019165,5.340000152587891,2438400
2025-09-25 00:00:00+00:00,5.139999866485596,5.289999961853027,5.059999942779541,5.260000228881836,2692200
2025-09-26 00:00:00+00:00,5.25,5.429999828338623,5.190000057220459,5.400000095367432,2132800
