"('date', '')","('open', 'CICB')","('high', 'CICB')","('low', 'CICB')","('close', 'CICB')","('volume', 'CICB')"
2024-10-09 00:00:00+00:00,23.352601529625332,23.436136414908994,23.25050294309375,23.40829086303711,162300
2024-10-10 00:00:00+00:00,23.343316866034403,23.436133590757223,23.343316866034403,23.37116241455078,35600
2024-10-11 00:00:00+00:00,23.389726859702968,23.459338077716875,23.380445009901415,23.436134338378906,113000
2024-10-14 00:00:00+00:00,23.46398115496518,23.57535981793521,23.43613560405671,23.519670486450195,55100
2024-10-15 00:00:00+00:00,23.52895450243748,23.72479749008968,23.51967265128032,23.64033317565918,74000
2024-10-16 00:00:00+00:00,23.668177438006147,23.853810910358604,23.659823241320808,23.807401657104492,62000
2024-10-17 00:00:00+00:00,23.723865661657417,24.160103770176676,23.696021881339618,23.946624755859375,51400
2024-10-18 00:00:00+00:00,23.983752105613554,23.983752105613554,23.825964192931945,23.872371673583984,27900
2024-10-21 00:00:00+00:00,23.86309225175178,23.91878335859978,23.760995429861296,23.89093780517578,35600
2024-10-22 00:00:00+00:00,23.90021683658891,23.90021683658891,23.751710776512386,23.853809356689453,35200
2024-10-23 00:00:00+00:00,23.83524720905696,23.83524720905696,23.705304840609436,23.807401657104492,20000
2024-10-24 00:00:00+00:00,23.835245992016137,23.835245992016137,23.709943670126037,23.798118591308594,17700
2024-10-25 00:00:00+00:00,23.816685611135654,23.928066058450135,23.8074037596651,23.867734909057617,38300
2024-10-28 00:00:00+00:00,23.853811524992715,24.085852486246218,23.835247823212747,23.974472045898438,320000
2024-10-29 00:00:00+00:00,23.928064516240006,23.974472000269568,23.658896151938855,23.900218963623047,37200
2024-10-30 00:00:00+00:00,23.9002182235573,23.946625706149863,23.779557706617453,23.835247039794922,32100
2024-10-31 00:00:00+00:00,23.853810910358604,23.853810910358604,23.668177438006147,23.807401657104492,732100
2024-11-01 00:00:00+00:00,23.760995298919358,23.760995298919358,23.621771073230775,23.66817855834961,16600
2024-11-04 00:00:00+00:00,23.66817717414945,23.76099390929094,23.649613473054757,23.68674087524414,7000
2024-11-05 00:00:00+00:00,23.668174965163825,23.752637495830097,23.631047566439594,23.714582443237305,17900
2024-11-06 00:00:00+00:00,23.64033084641347,23.64033084641347,23.533592224121094,23.533592224121094,4800
2024-11-07 00:00:00+00:00,23.57536051170272,23.626409804704547,23.51038932800293,23.51038932800293,19300
2024-11-08 00:00:00+00:00,23.59392340064668,23.668176432366316,23.59392340064668,23.621768951416016,7600
2024-11-11 00:00:00+00:00,23.575359344482422,23.612486744948107,23.501106313882946,23.575359344482422,6100
2024-11-12 00:00:00+00:00,23.57535843204164,23.57535843204164,23.445416076104706,23.538232803344727,19700
2024-11-13 00:00:00+00:00,23.566079185043353,23.566079185043353,23.528953552246094,23.528953552246094,8200
2024-11-14 00:00:00+00:00,23.509462718536657,23.547517776489258,23.4639828879262,23.547517776489258,1300
2024-11-15 00:00:00+00:00,23.547517253810735,23.575361035825672,23.473264217884196,23.528953552246094,39300
2024-11-18 00:00:00+00:00,23.64961371621859,23.937345775148852,23.4825439453125,23.4825439453125,18800
2024-11-19 00:00:00+00:00,23.491826272766467,23.57536115991501,23.4222150470307,23.426855087280273,22100
2024-11-20 00:00:00+00:00,23.48254442193529,23.528953676091167,23.385087643706,23.426855087280273,12800
2024-11-21 00:00:00+00:00,23.491825415918036,23.491825415918036,23.417572382308997,23.458412170410156,15500
2024-11-22 00:00:00+00:00,23.44541952582598,23.4918270111084,23.371166487174854,23.4918270111084,23000
2024-11-25 00:00:00+00:00,23.528952117832098,23.528952117832098,23.45469908643231,23.473262786865234,11500
2024-11-26 00:00:00+00:00,23.408292121334373,23.5011088622313,23.408292121334373,23.4918270111084,9500
2024-11-27 00:00:00+00:00,23.41757276114502,23.505749457085454,23.41757276114502,23.4825439453125,3800
2024-11-29 00:00:00+00:00,23.501108905735297,23.56608009338379,23.501108905735297,23.56608009338379,7500
2024-12-02 00:00:00+00:00,23.575361035825672,23.575361035825672,23.45470051631956,23.528953552246094,4900
2024-12-03 00:00:00+00:00,23.57536155912224,23.584643410110587,23.501108521547525,23.547517776489258,21100
2024-12-04 00:00:00+00:00,23.54751710044393,23.55679718083379,23.510389697556466,23.542875289916992,13500
2024-12-05 00:00:00+00:00,23.57536072891086,23.57536072891086,23.51038954461247,23.55679702758789,4100
2024-12-06 00:00:00+00:00,23.575359344482422,23.58464119459884,23.575359344482422,23.575359344482422,13200
2024-12-09 00:00:00+00:00,23.53823487973083,23.61248791400659,23.491825626850993,23.51038932800293,16200
2024-12-10 00:00:00+00:00,23.566078709088604,23.593924260873177,23.5196712264463,23.58464241027832,15700
2024-12-11 00:00:00+00:00,23.593922131556006,23.612485831070376,23.52895095358754,23.538232803344727,20700
2024-12-12 00:00:00+00:00,23.566078756749402,23.65889549255371,23.5382349752405,23.65889549255371,16800
2024-12-13 00:00:00+00:00,23.751518469003198,23.751518469003198,23.562490348391037,23.657005310058594,32900
2024-12-16 00:00:00+00:00,23.628651422300074,23.675908004055458,23.600296391613018,23.666458129882812,15600
2024-12-17 00:00:00+00:00,23.59557107685032,23.647554397583008,23.543587756117628,23.647554397583008,8100
2024-12-18 00:00:00+00:00,23.723164702585326,23.723164702585326,23.477426528930664,23.477426528930664,16700
2024-12-19 00:00:00+00:00,23.47742870133884,23.571943669601335,23.44907367004317,23.543588638305664,5500
2024-12-20 00:00:00+00:00,23.534134562963413,23.619197845458984,23.534134562963413,23.619197845458984,1300
2024-12-23 00:00:00+00:00,23.59084559963304,23.59084559963304,23.458525723576084,23.56249237060547,8800
2024-12-24 00:00:00+00:00,23.55303791523418,23.619197845458984,23.534134562963413,23.619197845458984,5000
2024-12-26 00:00:00+00:00,23.759081278452648,23.759081278452648,23.628650665283203,23.628650665283203,1000
2024-12-27 00:00:00+00:00,23.71371340972751,23.71371340972751,23.49633026123047,23.49633026123047,6500
2024-12-30 00:00:00+00:00,23.675907356482327,23.760970643493835,23.534135812370806,23.58139419555664,4500
2024-12-31 00:00:00+00:00,23.58139525680367,23.84603500366211,23.58139525680367,23.84603500366211,47300
2025-01-02 00:00:00+00:00,23.817682539178254,23.874390800649323,23.647555952041916,23.836584091186523,7200
2025-01-03 00:00:00+00:00,23.81768036432474,23.81768036432474,23.704262049015988,23.770421981811523,4900
2025-01-06 00:00:00+00:00,23.864936673059223,23.90274337864039,23.553038562906377,23.704261779785156,17300
2025-01-07 00:00:00+00:00,23.666457757737238,23.751519243014766,23.524684409254334,23.600296020507812,17600
2025-01-08 00:00:00+00:00,23.62865078215466,23.75151897302375,23.35455756777463,23.534135818481445,35500
2025-01-10 00:00:00+00:00,23.420719799344837,23.53413631597183,23.3451081873525,23.458524703979492,13000
2025-01-13 00:00:00+00:00,23.543587342618526,23.543587342618526,23.37346076965332,23.37346076965332,5200
2025-01-14 00:00:00+00:00,23.505782475021842,23.628650665283203,23.373460805444626,23.628650665283203,7300
2025-01-15 00:00:00+00:00,23.61920063138372,23.685360569412197,23.439622369075632,23.56249237060547,21000
2025-01-16 00:00:00+00:00,23.534136961207107,23.6286519294696,23.401817087273464,23.543588638305664,11500
2025-01-17 00:00:00+00:00,23.515232955168216,23.53413630884133,23.430171469085263,23.505783081054688,9700
2025-01-21 00:00:00+00:00,23.50578160702099,23.68535804748535,23.4490715495579,23.68535804748535,16000
2025-01-22 00:00:00+00:00,23.685358922117448,23.70426227530319,23.571942408448958,23.628650665283203,5200
2025-01-23 00:00:00+00:00,23.58139523370203,23.666458524458356,23.458525234732633,23.590845108032227,10900
2025-01-24 00:00:00+00:00,23.57666772336152,23.657006074327406,23.53413607937323,23.647554397583008,2200
2025-01-27 00:00:00+00:00,23.647554453274864,23.666457806808182,23.590844392674914,23.623926162719727,4100
2025-01-28 00:00:00+00:00,23.54358813296195,23.666458129882812,23.534136456066264,23.666458129882812,11200
2025-01-29 00:00:00+00:00,23.62865043971781,23.779873658314166,23.62865043971781,23.770421981811523,7900
2025-01-30 00:00:00+00:00,23.72316551208496,23.760970415547963,23.628650549342993,23.72316551208496,5600
2025-01-31 00:00:00+00:00,23.675907135009766,23.729781511065358,23.44907230600863,23.675907135009766,68400
2025-02-03 00:00:00+00:00,23.647553902435984,23.75151873900147,23.647553902435984,23.72316551208496,2500
2025-02-04 00:00:00+00:00,23.74206974232525,23.81768135476769,23.657006452987126,23.666458129882812,33800
2025-02-05 00:00:00+00:00,23.675907507502576,23.798777501846498,23.675907507502576,23.742069244384766,222700
2025-02-06 00:00:00+00:00,23.770421981811523,23.808228687822094,23.732617078523916,23.770421981811523,205700
2025-02-07 00:00:00+00:00,23.760969541889175,23.791215626815035,23.760969541889175,23.77987289428711,7200
2025-02-10 00:00:00+00:00,23.760970628863696,23.827130562560136,23.760970628863696,23.81295394897461,14800
2025-02-11 00:00:00+00:00,23.76097133569776,23.959452945414437,23.76097133569776,23.827131271362305,117400
2025-02-12 00:00:00+00:00,23.760970299883812,23.86493693866618,23.742068749605806,23.81768035888672,4400
2025-02-13 00:00:00+00:00,23.827130232664242,23.827130232664242,23.81768035888672,23.81768035888672,900
2025-02-14 00:00:00+00:00,23.770423012610273,23.836582948274817,23.770423012610273,23.827131271362305,4600
2025-02-18 00:00:00+00:00,23.817680249051744,23.902743534440877,23.817680249051744,23.86493682861328,10600
2025-02-19 00:00:00+00:00,23.87439002661877,23.921646609192035,23.8649383495595,23.893293380737305,110400
2025-02-20 00:00:00+00:00,23.855484277290252,24.025610841829366,23.770420995020697,23.968902587890625,13800
2025-02-21 00:00:00+00:00,24.05396691267367,24.05396691267367,23.950000273677592,23.950944900512695,3500
2025-02-24 00:00:00+00:00,23.88856615049718,23.99725773036309,23.817681278092298,23.921646118164062,18500
2025-02-25 00:00:00+00:00,23.925425664157036,23.950000383766366,23.92164535407629,23.93109703063965,3000
2025-02-26 00:00:00+00:00,23.91219340817482,23.940548437545516,23.86493682861328,23.86493682861328,11500
2025-02-27 00:00:00+00:00,23.864938622574595,23.912195205688477,23.727892007732013,23.912195205688477,35200
2025-02-28 00:00:00+00:00,23.93109817344915,23.940549850463867,23.85548656005449,23.940549850463867,4400
2025-03-03 00:00:00+00:00,23.827130232664242,23.84981389572081,23.81768035888672,23.81768035888672,14100
2025-03-04 00:00:00+00:00,23.760970628863696,23.883840622348217,23.760970628863696,23.81295394897461,10800
2025-03-05 00:00:00+00:00,23.846034239378103,23.921645850731828,23.846034239378103,23.855485916137695,5000
2025-03-06 00:00:00+00:00,23.847923499993804,23.91219237330716,23.760969161987305,23.760969161987305,6400
2025-03-07 00:00:00+00:00,23.80917434713466,23.827131271362305,23.76097133569776,23.827131271362305,2900
2025-03-10 00:00:00+00:00,23.86493693866618,23.86493693866618,23.81768035888672,23.81768035888672,2200
2025-03-11 00:00:00+00:00,23.808227922884015,23.912192755626858,23.77987289428711,23.77987289428711,5700
2025-03-12 00:00:00+00:00,23.760969541889175,23.87438785355389,23.760969541889175,23.77987289428711,5200
2025-03-13 00:00:00+00:00,23.86493617735492,23.912192755626858,23.760969541889175,23.77987289428711,9700
2025-03-14 00:00:00+00:00,23.92337587261726,24.10636517069844,23.91374466356401,24.011980056762695,13500
2025-03-17 00:00:00+00:00,23.93300690959897,24.087102579412488,23.92337570061496,23.98116111755371,4600
2025-03-18 00:00:00+00:00,23.98116122176265,24.05820905700422,23.933007013598658,23.961898803710938,8800
2025-03-19 00:00:00+00:00,24.087103274441095,24.087103274441095,24.02931785583496,24.02931785583496,4100
2025-03-20 00:00:00+00:00,23.980199649593846,24.1256266869143,23.980199649593846,24.115997314453125,4100
2025-03-21 00:00:00+00:00,24.02931785583496,24.02931785583496,24.02931785583496,24.02931785583496,300
2025-03-24 00:00:00+00:00,24.06591463863838,24.115995822378622,24.029316779868,24.0389461517334,4500
2025-03-25 00:00:00+00:00,24.115995822378622,24.115995822378622,24.0389461517334,24.0389461517334,1400
2025-03-26 00:00:00+00:00,24.308613751485677,24.308613751485677,24.010053634643555,24.010053634643555,3900
2025-03-27 00:00:00+00:00,24.03894763904078,24.115997314453125,24.029318266579605,24.115997314453125,600
2025-03-28 00:00:00+00:00,24.115997314453125,24.115997314453125,24.115997314453125,24.115997314453125,0
2025-03-31 00:00:00+00:00,24.038948234953068,24.173783333301788,24.01968765258789,24.01968765258789,4900
2025-04-01 00:00:00+00:00,24.07747307361425,24.3086165946851,24.01968765258789,24.01968765258789,1400
2025-04-02 00:00:00+00:00,24.019685363898606,24.130441509048104,24.019685363898606,24.077470779418945,2900
2025-04-03 00:00:00+00:00,23.933008602565646,24.260462383324032,23.933008602565646,24.01968765258789,7200
2025-04-04 00:00:00+00:00,23.98116261558954,24.260462182676907,23.83669814573574,23.89448356628418,29800
2025-04-07 00:00:00+00:00,23.84632842724412,23.90411384554361,23.692232753801942,23.740386962890625,15100
2025-04-08 00:00:00+00:00,23.89448274167592,23.89448274167592,23.64407681198708,23.72112464904785,13700
2025-04-09 00:00:00+00:00,23.663339097521444,23.898334723691473,23.538137051863245,23.595922470092773,14000
2025-04-10 00:00:00+00:00,23.59592375816786,23.64311539994407,23.54776954650879,23.54776954650879,16100
2025-04-11 00:00:00+00:00,23.595923065684634,23.595923065684634,23.49961280822754,23.49961280822754,7100
2025-04-14 00:00:00+00:00,23.595923090728423,23.672970929382796,23.518875252074047,23.64407730102539,8400
2025-04-15 00:00:00+00:00,23.62963078380711,23.64407667912316,23.528505842664103,23.595922470092773,14800
2025-04-16 00:00:00+00:00,23.6151845359146,24.125625757090937,23.59592211780391,23.798171997070312,4800
2025-04-17 00:00:00+00:00,23.78854276967055,23.79817214181917,23.63444709777832,23.63444709777832,3500
2025-04-21 00:00:00+00:00,23.61518308275213,23.79817053264769,23.562212354689926,23.576658248901367,11800
2025-04-22 00:00:00+00:00,23.557395831975988,23.682599705025776,23.557395831975988,23.576658248901367,10400
2025-04-23 00:00:00+00:00,23.60555427512688,23.624816694011372,23.42256496965494,23.49961280822754,16400
2025-04-24 00:00:00+00:00,23.538137051863245,23.7500181433484,23.538137051863245,23.595922470092773,34200
2025-04-25 00:00:00+00:00,23.721125467673456,23.9233771950411,23.711496095053214,23.89448356628418,1500
2025-04-28 00:00:00+00:00,23.84632634602874,23.952267801136074,23.84632634602874,23.92337417602539,7400
2025-04-29 00:00:00+00:00,23.740385888758112,23.91374397277832,23.740385888758112,23.91374397277832,1700
2025-04-30 00:00:00+00:00,23.836697935926445,24.00042482351041,23.750018887384027,23.933008193969727,7600
2025-05-01 00:00:00+00:00,23.836696416893,23.875221252441406,23.836696416893,23.875221252441406,1300
2025-05-02 00:00:00+00:00,23.78854380639643,23.798173178964706,23.7692813873291,23.7692813873291,7100
2025-05-05 00:00:00+00:00,23.7692813873291,23.7692813873291,23.7692813873291,23.7692813873291,0
2025-05-06 00:00:00+00:00,23.913744844410765,23.913744844410765,23.778911590576172,23.778911590576172,900
2025-05-07 00:00:00+00:00,23.778911590576172,23.778911590576172,23.778911590576172,23.778911590576172,0
2025-05-08 00:00:00+00:00,23.78854279970226,23.875221844871728,23.778911590576172,23.778911590576172,24900
2025-05-09 00:00:00+00:00,23.807802738318586,23.836696364916886,23.778910948685542,23.802988052368164,2100
2025-05-12 00:00:00+00:00,23.807802307054537,23.971529180881912,23.807802307054537,23.952268600463867,8700
2025-05-13 00:00:00+00:00,23.80780351469481,24.02931765190822,23.80780351469481,23.90411376953125,6900
2025-05-14 00:00:00+00:00,23.95227020107388,23.95227020107388,23.80780389801059,23.846328735351562,2000
2025-05-15 00:00:00+00:00,23.80780389801059,23.846328735351562,23.788543316305457,23.846328735351562,6600
2025-05-16 00:00:00+00:00,23.894482664910797,23.894482664910797,23.817434828097557,23.884851455688477,3700
2025-05-19 00:00:00+00:00,24.019686233020206,24.019686233020206,23.78854272560998,23.942638397216797,2000
2025-05-20 00:00:00+00:00,23.952270018705,24.02931785583496,23.884851553871616,24.02931785583496,2900
2025-05-21 00:00:00+00:00,23.942638191119187,23.971529981193452,23.798171892886717,23.817434310913086,3400
2025-05-22 00:00:00+00:00,23.807804107666016,23.807804107666016,23.807804107666016,23.807804107666016,1800
2025-05-23 00:00:00+00:00,23.807802926482623,24.019685849280926,23.807802926482623,24.000423431396484,14600
2025-05-27 00:00:00+00:00,24.07747025744998,24.07747025744998,23.971528800488336,24.010053634643555,4200
2025-05-28 00:00:00+00:00,23.985977276684608,24.1159958405485,23.913744128882914,23.96671485900879,3100
2025-05-29 00:00:00+00:00,23.957083876905866,23.981160980745884,23.855958938598633,23.855958938598633,2600
2025-05-30 00:00:00+00:00,23.875223456836338,23.990794300221662,23.672971725463867,23.672971725463867,48900
2025-06-02 00:00:00+00:00,23.83669662475586,23.923375668530376,23.750017580981343,23.83669662475586,9200
2025-06-03 00:00:00+00:00,23.981161085391626,23.981161085391626,23.83669662475586,23.83669662475586,3400
2025-06-04 00:00:00+00:00,23.855958938598633,23.96189856288776,23.855958938598633,23.855958938598633,900
2025-06-05 00:00:00+00:00,23.98116171094636,23.98116171094636,23.884851455688477,23.884851455688477,5300
2025-06-06 00:00:00+00:00,23.904114049400746,23.904114049400746,23.83669742131552,23.865591049194336,4400
2025-06-09 00:00:00+00:00,23.865590025798515,23.971529649547286,23.865590025798515,23.922412872314453,2700
2025-06-10 00:00:00+00:00,23.942638397216797,23.981161396635848,23.913744769928527,23.942638397216797,4000
2025-06-11 00:00:00+00:00,23.933007809038997,24.03894743791387,23.933007809038997,23.990793228149414,12400
2025-06-12 00:00:00+00:00,24.029318862253188,24.029318862253188,23.971531604261415,24.01968765258789,2900
2025-06-13 00:00:00+00:00,24.170845497195604,24.170845497195604,23.99907373999286,24.01870346069336,6800
2025-06-16 00:00:00+00:00,24.20520048018651,24.20520048018651,23.999074366165072,24.136491775512695,4100
2025-06-17 00:00:00+00:00,24.09722900390625,24.09722900390625,24.018704501187337,24.09722900390625,5000
2025-06-18 00:00:00+00:00,24.02852029804868,24.09722900390625,24.02852029804868,24.09722900390625,2700
2025-06-20 00:00:00+00:00,24.02852046233554,24.126676559448242,24.02852046233554,24.126676559448242,1800
2025-06-23 00:00:00+00:00,24.038336259263993,24.352434272287176,24.038336259263993,24.126676559448242,5100
2025-06-24 00:00:00+00:00,24.067782952252355,24.234647750854492,24.067782952252355,24.234647750854492,5100
2025-06-25 00:00:00+00:00,24.087413787841797,24.10704350834027,24.057966398836506,24.087413787841797,23100
2025-06-26 00:00:00+00:00,24.09722847001217,24.32298804847749,24.09722847001217,24.234647750854492,7300
2025-06-27 00:00:00+00:00,24.29354009130846,24.460404886014416,24.234647184992163,24.3720645904541,2400
2025-06-30 00:00:00+00:00,24.401513256929448,24.578193857297947,24.126676559448242,24.126676559448242,65200
2025-07-01 00:00:00+00:00,24.20520065589032,24.35243386299893,24.19538485912684,24.293540954589844,3500
2025-07-02 00:00:00+00:00,24.273909361062884,24.322988344880287,24.175753265599877,24.293540954589844,8200
2025-07-03 00:00:00+00:00,24.273908317253564,24.273908317253564,24.215015411376953,24.215015411376953,1600
2025-07-07 00:00:00+00:00,24.14630642833891,24.283723831176758,24.11195207762945,24.283723831176758,16400
2025-07-08 00:00:00+00:00,24.234646888533685,24.318078348780194,24.205199499649893,24.31317138671875,9200
2025-07-09 00:00:00+00:00,24.313171219858454,24.313171219858454,24.24446251843953,24.283723831176758,7100
2025-07-10 00:00:00+00:00,24.244463558951196,24.36224937438965,24.244463558951196,24.36224937438965,3200
2025-07-11 00:00:00+00:00,24.254277365459053,24.460405349731445,24.254277365459053,24.460405349731445,7000
2025-07-14 00:00:00+00:00,24.27390867738405,24.53892956601827,24.27390867738405,24.52911376953125,2600
2025-07-15 00:00:00+00:00,24.40249403970156,24.450590133666992,24.3916972248359,24.450590133666992,1700
2025-07-16 00:00:00+00:00,24.538930136315173,24.538930136315173,24.39169692993164,24.39169692993164,7500
2025-07-17 00:00:00+00:00,24.568377702579802,24.568377702579802,24.268021435196182,24.54874610900879,6300
2025-07-18 00:00:00+00:00,24.564448790287386,24.564448790287386,24.293539925345755,24.34261703491211,3100
2025-07-21 00:00:00+00:00,24.352434081310466,24.57819366455078,24.34261828445899,24.57819366455078,9800
2025-07-22 00:00:00+00:00,24.644937547037603,24.644937547037603,24.470220862780895,24.52911376953125,2900
2025-07-23 00:00:00+00:00,24.559542294963773,24.559542294963773,24.342617497553697,24.430957794189453,15400
2025-07-24 00:00:00+00:00,24.362249669691913,24.440774171659964,24.352433872924433,24.421142578125,10300
2025-07-25 00:00:00+00:00,24.415253886635938,24.622361014230243,24.391696349514525,24.401512145996094,13400
2025-07-28 00:00:00+00:00,24.659660878785004,24.659660878785004,24.39169692993164,24.39169692993164,1500
2025-07-29 00:00:00+00:00,24.588006961197767,24.833396259701427,24.411328238899422,24.460405349731445,6800
2025-07-30 00:00:00+00:00,24.41132795603054,24.53794854802109,24.41132795603054,24.52911376953125,5000
2025-07-31 00:00:00+00:00,24.617454637864512,24.617454637864512,24.39169692993164,24.39169692993164,5000
2025-08-01 00:00:00+00:00,24.421142045497433,24.558561325073242,24.421142045497433,24.558561325073242,4100
2025-08-04 00:00:00+00:00,24.54874610900879,24.558561905794296,24.54874610900879,24.54874610900879,1600
2025-08-05 00:00:00+00:00,24.597822189331055,24.65671696757452,24.43095739531802,24.597822189331055,4200
2025-08-06 00:00:00+00:00,24.50261118947089,24.68616265134276,24.44077335685193,24.627269744873047,2600
2025-08-07 00:00:00+00:00,24.5389297445753,24.6861629486084,24.529113948016857,24.6861629486084,1100
2025-08-08 00:00:00+00:00,24.568376390859925,24.833395401231844,24.568376390859925,24.66653060913086,900
2025-08-11 00:00:00+00:00,24.813766609970436,24.862843720943474,24.784319220083546,24.843212127685547,3000
2025-08-12 00:00:00+00:00,24.87265968322754,24.87265968322754,24.87265968322754,24.87265968322754,600
2025-08-13 00:00:00+00:00,24.882474782612938,24.98063087463379,24.784318690592087,24.98063087463379,3600
2025-08-14 00:00:00+00:00,24.97081507821453,24.98063087463379,24.877565948317443,24.98063087463379,1400
2025-08-15 00:00:00+00:00,24.980631354729674,24.980631354729674,24.94136816829805,24.956090927124023,2600
2025-08-18 00:00:00+00:00,24.951184775163433,25.010077684551565,24.93155318131011,24.990446090698242,14300
2025-08-19 00:00:00+00:00,24.990446025867442,24.990446025867442,24.94136891353329,24.975723266601562,1600
2025-08-20 00:00:00+00:00,24.91192087868499,24.970815658569336,24.91192087868499,24.970815658569336,1500
2025-08-21 00:00:00+00:00,24.71561124978704,24.872660256170494,24.71561124978704,24.73524284362793,1000
2025-08-22 00:00:00+00:00,24.931552591221774,25.029708685993363,24.87265968322754,24.87265968322754,2900
2025-08-25 00:00:00+00:00,24.990445665261944,24.990445665261944,24.715610844681546,24.90210723876953,1000
2025-08-26 00:00:00+00:00,24.754871237224624,24.754871237224624,24.715609923821006,24.725425720214844,3600
2025-08-27 00:00:00+00:00,24.813767069577228,24.946277518264957,24.74505649190181,24.93155288696289,4000
2025-08-28 00:00:00+00:00,24.931552741727483,24.95118433523467,24.90505027770996,24.90505027770996,3400
2025-08-29 00:00:00+00:00,25.088602004570916,25.088602004570916,24.69597949123096,24.705795288085938,13100
2025-09-02 00:00:00+00:00,24.725426477156052,24.87265968322754,24.725426477156052,24.87265968322754,2400
2025-09-03 00:00:00+00:00,25.059155100282457,25.059155100282457,24.813765808994752,24.930570602416992,14600
2025-09-04 00:00:00+00:00,24.951183319091797,24.951183319091797,24.951183319091797,24.951183319091797,700
2025-09-05 00:00:00+00:00,24.951183616174607,25.01007652282715,24.951183616174607,25.01007652282715,4100
2025-09-08 00:00:00+00:00,24.985538547800694,25.029708696858492,24.951184195441492,25.000261306762695,4100
2025-09-09 00:00:00+00:00,25.052285382077876,25.052285382077876,24.961000157132126,25.029708862304688,5400
2025-09-10 00:00:00+00:00,24.98063100558675,25.01007652282715,24.98063100558675,25.01007652282715,2500
2025-09-11 00:00:00+00:00,25.088601354940984,25.088601354940984,24.990445261104636,25.068971633911133,6600
2025-09-12 00:00:00+00:00,24.961000442504883,24.961000442504883,24.961000442504883,24.961000442504883,200
2025-09-15 00:00:00+00:00,24.959999084472656,25.209999084472656,24.959999084472656,25.209999084472656,5900
2025-09-16 00:00:00+00:00,25.290000915527344,25.290000915527344,25.18000030517578,25.290000915527344,5400
2025-09-17 00:00:00+00:00,25.3700008392334,25.3799991607666,25.34000015258789,25.3799991607666,900
2025-09-18 00:00:00+00:00,25.3799991607666,25.3799991607666,25.200000762939453,25.34000015258789,3500
2025-09-19 00:00:00+00:00,25.420000076293945,25.420000076293945,25.3700008392334,25.3700008392334,700
2025-09-22 00:00:00+00:00,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,200
2025-09-23 00:00:00+00:00,25.299999237060547,25.35099983215332,25.260000228881836,25.35099983215332,400
2025-09-24 00:00:00+00:00,25.309999465942383,25.450000762939453,25.309999465942383,25.399999618530273,11700
2025-09-25 00:00:00+00:00,25.200000762939453,25.200000762939453,25.200000762939453,25.200000762939453,100
2025-09-26 00:00:00+00:00,25.290000915527344,25.290000915527344,25.200000762939453,25.290000915527344,1800
